platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	Facebook	CZ	Czechia	Ambassador of Islam		2121543634600149	Facebook	1	1	98	19	0	0
f	Facebook	CZ	Czechia	Mackwoods Tea		892865974105443	Facebook	2	1	97	19	0	0
f	Facebook	CZ	Czechia	Louder.me		216206948848368	Facebook	1	1	97	19	1	0
f	Facebook	CZ	Czechia	Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	1	1	96	19	0	0
f	Facebook	CZ	Czechia	Diamond MMA		109234291544	Facebook	2	1	96	9	5	0
f	Facebook	CZ	Czechia	Ticalm.com		956222737885591	Facebook	1	1	91	18	1	0
f	Facebook	CZ	Czechia	Vegan Lovers		1779737595596750	Facebook	1	1	91	18	1	0
f	Facebook	CZ	Czechia	katholisch.de		108851439196399	Facebook	1	1	90	18	0	0
f	Facebook	CZ	Czechia			0	Facebook	1	1	88	17	1	0
f	Facebook	CZ	Czechia	Sustainability Times		214303005827359	Facebook	2	1	86	43	0	0
f	Facebook	CZ	Czechia	All Passport Cover		1659280077503769	Facebook	4	1	84	39	0	0
f	Facebook	CZ	Czechia	Professor  Alberto Testa	Alberto Testa	1899667790263172	Facebook	1	1	81	16	1	0
f	Facebook	CZ	Czechia	Paula Freeman fitneso trenerė		192011335075176	Facebook	1	1	81	16	1	0
f	Facebook	CZ	Czechia	Le 1		850828794934579	Facebook	2	1	80	40	0	0
f	Facebook	CZ	Czechia	Jenk Oz		1368130286591310	Facebook	1	1	79	39	0	0
f	Facebook	CZ	Czechia	ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	1	1	77	31	0	0
f	Facebook	CZ	Czechia	Noosworks.com		405566173606704	Facebook	1	1	77	15	1	0
f	Facebook	CZ	Czechia	SISTERAY		339421886151497	Facebook	1	1	76	15	1	0
f	Facebook	CZ	Czechia	Bond		153637704655631	Facebook	1	1	75	15	0	0
f	Facebook	CZ	Czechia	Bachelorstudies		1708652259455306	Facebook	1	1	75	0	0	0
f	Facebook	CZ	Czechia	TVP Polonia		105123379552892	Facebook	1	1	74	14	0	0
f	Facebook	CZ	Czechia	Straw Of Steel		2304645696263363	Facebook	4	1	73	13	2	0
f	Facebook	CZ	Czechia	Culture Concepts		2014883275418790	Facebook	12	1	73	23	1	0
f	Facebook	CZ	Czechia	BenzoFrame		1781685938801295	Facebook	1	1	71	14	1	0
f	Facebook	CZ	Czechia	Il Primato Nazionale	Il Primato Nazionale	587689174620699	Facebook	1	1	70	35	0	0
f	Facebook	CZ	Czechia	Ayn Rand Institute		64676229680	Facebook	1	1	70	35	0	0
f	Facebook	CZ	Czechia	Mailman	Jamie Stanley	107431219296437	Facebook	1	1	70	35	0	0
f	Facebook	CZ	Czechia	Marty Supply Co.		180223699572168	Facebook	4	1	68	13	1	0
f	Facebook	CZ	Czechia	Hippie Souls - Amzitee		350097562443914	Facebook	6	1	67	9	2	0
f	Facebook	CZ	Czechia	Ocean Witness		1260352987396236	Facebook	2	1	67	13	0	0
f	Facebook	CZ	Czechia	Accademia Perosi		355899761109377	Facebook	4	1	67	11	2	0
f	Facebook	CZ	Czechia	GirlPower Football School		805084479546820	Facebook	1	1	65	13	0	0
f	Facebook	CZ	Czechia	Mary Beth West		92056987706	Facebook	1	1	64	32	0	0
f	Facebook	CZ	Czechia	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	6	1	63	11	1	0
f	Facebook	CZ	Czechia	Chris's Goods		2746149608745019	Facebook	1	1	63	12	1	0
f	Facebook	CZ	Czechia	Matthias Mazur		578694572243499	Facebook	1	1	63	12	0	0
f	Facebook	CZ	Czechia	Tatucco		569669903459079	Facebook	2	1	63	12	1	0
f	Facebook	CZ	Czechia	Another Level Store		293935854572585	Facebook	10	1	63	21	0	0
f	Facebook	CZ	Czechia	Equilibre des énergies		154645694605913	Facebook	1	1	62	12	0	0
f	Facebook	CZ	Czechia	The Freeing Energy Project		164660287630560	Facebook	5	1	60	23	0	0
f	Facebook	CZ	Czechia	Comitato Ventotene		512282875616533	Facebook	1	1	58	11	0	0
f	Facebook	CZ	Czechia	LANG		300117257365907	Facebook	1	1	57	11	1	0
f	Facebook	CZ	Czechia	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	4	1	56	24	0	0
f	Facebook	CZ	Czechia	Beijing Tourism		442672999178128	Facebook	1	1	56	11	0	0
f	Facebook	CZ	Czechia	Circling Europe		503234379789523	Facebook	1	1	56	11	0	0
f	Facebook	CZ	Czechia	Ege Deniz Yolları		263618431233010	Facebook	1	1	55	11	0	0
f	Facebook	CZ	Czechia	Hippie Life - Hippieoutfit4u		423296574881621	Facebook	2	1	55	11	0	0
f	Facebook	CZ	Czechia	Auzillao-Clothing		789837658081619	Facebook	1	1	54	11	0	0
f	Facebook	CZ	Czechia	EQUA		150066411717094	Facebook	1	1	53	10	1	0
f	Facebook	CZ	Czechia	АллатРа ТВ		468944153190776	Facebook	17	1	53	23	0	0
f	Facebook	CZ	Czechia	TechTheLead		1726830277551564	Facebook	2	1	53	0	4	0
f	Facebook	CZ	Czechia	OTS Solicitors		940549775965601	Facebook	1	1	53	26	0	0
f	Facebook	CZ	Czechia	Rose tshirt		317160435809415	Facebook	1	1	52	10	0	0
f	Facebook	CZ	Czechia	Her Dream House		259685668305729	Facebook	4	1	52	10	0	0
f	Facebook	CZ	Czechia	Ritual		457175417640208	Facebook	2	1	52	24	0	0
f	Facebook	CZ	Czechia	Not enough		1807843692790617	Facebook	3	1	51	10	0	0
f	Facebook	CZ	Czechia	BetterMe		116700222203350	Facebook	2	1	50	25	0	0
f	Facebook	CZ	Czechia	Students'Hub		222957571664804	Facebook	1	1	49	0	0	0
f	Facebook	CZ	Czechia	Open Society Foundations		18983389920	Facebook	3	1	48	9	0	0
f	Facebook	CZ	Czechia	KRETA design		209726079658396	Facebook	1	1	48	0	4	0
f	Facebook	CZ	Czechia	Europe Direct Informationszentrum Dresden		929947773753154	Facebook	1	1	48	9	0	0
f	Facebook	CZ	Czechia	BrightThis		1783515391737857	Facebook	1	1	48	9	0	0
f	Facebook	CZ	Czechia	Eldritch Foundry		333726374024339	Facebook	1	1	45	9	0	0
f	Facebook	CZ	Czechia	Hungary Today		1514921332061615	Facebook	3	1	45	8	0	0
f	Facebook	CZ	Czechia	Pablo Lapi  - Human Rights		160375627311304	Facebook	2	1	42	17	0	0
f	Facebook	CZ	Czechia	CanadaVisa.com - Campbell Cohen Canadian Immigration Law Firm		104102576882	Facebook	1	1	40	16	0	0
f	Facebook	CZ	Czechia	Girlsintrendy_Global		1088687591333663	Facebook	7	1	40	4	1	0
f	Facebook	CZ	Czechia	Rock Legend		186760725333439	Facebook	1	1	40	8	0	0
f	Facebook	CZ	Czechia	Eclairelavie		475156612973063	Facebook	2	1	39	7	0	0
f	Facebook	CZ	Czechia	The Medicine Maker		691120650947453	Facebook	1	1	39	19	0	0
f	Facebook	CZ	Czechia	PES Group in the European Committee of the Regions		320487834694421	Facebook	1	1	39	7	0	0
f	Facebook	CZ	Czechia	TAKEN BY SURPRISE RECORDS		171760112965	Facebook	1	1	39	0	3	0
f	Facebook	CZ	Czechia	Fair Transport Europe		888757291197988	Facebook	1	1	38	19	0	0
f	Facebook	CZ	Czechia	Solo Build It		1560111630973105	Facebook	1	1	38	19	0	0
f	Facebook	CZ	Czechia	Jeff Wan		308317802987822	Facebook	1	1	38	7	0	0
f	Facebook	CZ	Czechia	Ustinoff ART		371233050332751	Facebook	1	1	37	18	0	0
f	Facebook	CZ	Czechia	Mylivn		744076292339057	Facebook	1	1	37	7	0	0
f	Facebook	CZ	Czechia	Hippie Freaks - Amzitee		1939985326124908	Facebook	2	1	36	7	0	0
f	Facebook	CZ	Czechia	Young Europe is Voting		2185639191504586	Facebook	2	1	36	7	0	0
f	Facebook	CZ	Czechia	DYLN Inspired		340074242782086	Facebook	1	1	36	7	0	0
f	Facebook	CZ	Czechia	آزادی		2225999294109545	Facebook	1	1	36	14	0	0
f	Facebook	CZ	Czechia	Giving Brush		1945237355733646	Facebook	4	1	34	0	3	0
f	Facebook	CZ	Czechia	pro aurum Kilchberg ZH		258246284700914	Facebook	3	1	34	6	0	0
f	Facebook	CZ	Czechia	Riddle		382170295326783	Facebook	1	1	34	17	0	0
f	Facebook	CZ	Czechia	Academic Stories		1462157503898233	Facebook	1	1	33	6	0	0
f	Facebook	CZ	Czechia	Gearbest Shopping		794881967312716	Facebook	2	1	33	0	2	0
f	Facebook	CZ	Czechia	WJC - Jewish Diplomatic Corps		1163542677027283	Facebook	2	1	33	12	0	0
f	Facebook	CZ	Czechia	International Politics and Society		1591078677572315	Facebook	1	1	32	6	0	0
f	Facebook	CZ	Czechia	BrexitMerch		349011429272053	Facebook	1	1	32	0	3	0
f	Facebook	CZ	Czechia	Type & Translate		293843807996969	Facebook	2	1	31	6	0	0
f	Facebook	CZ	Czechia	Nikkei Asian Review		204862942932993	Facebook	1	1	31	6	0	0
f	Facebook	CZ	Czechia	Master Chef Universal		279581679340572	Facebook	6	1	30	1	2	0
f	Facebook	CZ	Czechia	Wydawnictwo AGORA		336438736394843	Facebook	1	1	30	15	0	0
f	Facebook	CZ	Czechia	Routledge Politics, IR and Strategic Studies		59321208735	Facebook	1	1	29	5	0	0
f	Facebook	CZ	Czechia	Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	3	1	28	14	0	0
f	Facebook	CZ	Czechia	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	2	1	27	13	0	0
f	Facebook	CZ	Czechia	Lope De Aguirre Productions		382404075827196	Facebook	1	1	27	5	0	0
f	Facebook	CZ	Czechia	Tatucco.		1967640466877574	Facebook	1	1	26	5	0	0
f	Facebook	CZ	Czechia	agora42		251280515702	Facebook	2	1	26	11	0	0
f	Facebook	CZ	Czechia	링글 Ringle		839106849540081	Facebook	3	1	26	13	0	0
f	Facebook	CZ	Czechia	Scholarships for International Students		143550215717842	Facebook	1	1	26	13	0	0
f	Facebook	CZ	Czechia	The Bellas		395502277694859	Facebook	2	1	25	0	2	0
f	Facebook	CZ	Czechia	For You		232436087504497	Facebook	1	1	25	0	2	0
f	Facebook	CZ	Czechia	PolEXIT		2001582129931761	Facebook	2	1	25	6	0	0
f	Facebook	CZ	Czechia	Òmnium Cultural		161916260510295	Facebook	2	1	25	8	0	0
f	Facebook	CZ	Czechia	Feel Festival		549915321685864	Facebook	1	1	25	12	0	0
f	Facebook	CZ	Czechia	Академия Частного Инвестора / проект Андрея Ховратова		1341167019254839	Facebook	3	1	25	0	0	0
f	Facebook	CZ	Czechia	Высшая школа стилистики		203865566363088	Facebook	1	1	25	5	0	0
f	Facebook	CZ	Czechia	Ackerly Store		270860353532859	Facebook	2	1	25	5	0	0
f	Facebook	CZ	Czechia	Comics Heroes		161871388087090	Facebook	1	1	24	0	0	0
f	Facebook	CZ	Czechia	Rise for Climate Belgium: Citizen Mobilization to save Humanity		458512257969541	Facebook	2	1	24	11	0	0
f	Facebook	CZ	Czechia	Dr. Hassan Mohsen Elhais		290561631132324	Facebook	1	1	24	12	0	0
f	Facebook	CZ	Czechia	CEO Standard		511296119250139	Facebook	1	1	24	12	1	0
f	Facebook	CZ	Czechia	Lettuce Networks		323302384460728	Facebook	3	1	23	3	0	0
f	Facebook	CZ	Czechia	♤♧BOTCHY♧♤		353439831803607	Facebook	1	1	23	9	0	0
f	Facebook	CZ	Czechia	Tilburg University		157338687652903	Facebook	1	1	23	11	0	0
f	Facebook	CZ	Czechia	TaxEduportal		828411763950694	Facebook	1	1	23	4	0	0
f	Facebook	CZ	Czechia	Floating Worlds		567198960137074	Facebook	1	1	23	11	0	0
f	Facebook	CZ	Czechia	Tom Lantos Institute		201089673289502	Facebook	1	1	23	4	0	0
f	Facebook	CZ	Czechia	NewChic		1691776254387133	Facebook	2	1	23	0	2	0
f	Facebook	CZ	Czechia	هوای پاک برای ایران  Clean Air For Iran		1577670342523543	Facebook	1	1	23	4	0	0
f	Facebook	CZ	Czechia	Ecocity World Summit 2019		1998748213742008	Facebook	1	1	23	11	0	0
f	Facebook	CZ	Czechia	Save the Blue Heart of Europe		248254568685368	Facebook	1	1	23	11	0	0
f	Facebook	CZ	Czechia	Harald Vilimsky		547597092025909	Facebook	4	1	22	6	0	0
f	Facebook	CZ	Czechia	The Horan Group		251468828333874	Facebook	2	1	22	4	0	0
f	Facebook	CZ	Czechia	Ruptly		552738918075145	Facebook	1	1	22	4	0	0
f	Facebook	CZ	Czechia	CreativeTees		687860694745364	Facebook	4	1	21	5	0	0
f	Facebook	CZ	Czechia	Smart Energy TV		223797847633003	Facebook	1	1	21	10	0	0
f	Facebook	CZ	Czechia	Intimina		127412964006704	Facebook	2	1	21	6	0	0
f	Facebook	CZ	Czechia	Спектр - журналистика без границ и цензуры		664551560288716	Facebook	1	1	21	0	1	0
f	Facebook	CZ	Czechia	2uhot		438915289946804	Facebook	3	1	21	4	0	0
f	Facebook	CZ	Czechia	Delphinus		20411877802	Facebook	4	1	21	10	0	0
f	Facebook	CZ	Czechia	Stephen Webster		237837336581	Facebook	2	1	20	7	0	0
f	Facebook	CZ	Czechia	Covestro		150793518281117	Facebook	1	1	20	8	0	0
f	Facebook	CZ	Czechia	Московский Центр Карнеги		110622705645966	Facebook	2	1	20	4	0	0
f	Facebook	CZ	Czechia	Harrison Young		695529727145429	Facebook	1	1	20	4	0	0
f	Facebook	CZ	Czechia	Goodnet | Gateway to Doing Good		148937085220380	Facebook	1	1	20	4	0	0
f	Facebook	CZ	Czechia	Neustadt lebt Demokratie		1176760405751204	Facebook	1	1	20	10	0	0
f	Facebook	CZ	Czechia	The Intercept Brasil		1754956431459064	Facebook	4	1	20	8	0	0
f	Facebook	CZ	Czechia	Master Magnets Ltd		315842291798657	Facebook	1	1	20	4	0	0
f	Facebook	CZ	Czechia	Kryptera.se		814674178566797	Facebook	1	1	20	4	0	0
f	Facebook	CZ	Czechia	MmosWorld		1262271977168621	Facebook	1	1	20	10	0	0
f	Facebook	CZ	Czechia	Alpine Garden Society		239451772739772	Facebook	1	1	19	9	0	0
f	Facebook	CZ	Czechia	OWTE Oil Limited		813090985707060	Facebook	2	1	19	3	0	0
f	Facebook	CZ	Czechia	BAT wig		837624576587683	Facebook	1	1	19	4	0	0
f	Facebook	CZ	Czechia	The Economic Standard		392555198233906	Facebook	2	1	19	3	0	0
f	Facebook	CZ	Czechia	Scandinavian Enviro Systems		327110574829848	Facebook	3	1	19	3	0	0
f	Facebook	CZ	Czechia	Martin Dubovanský		1709122152450762	Facebook	1	1	19	0	1	0
f	Facebook	CZ	Czechia	Pocket Graffit		2113187182278229	Facebook	1	1	19	3	0	0
f	Facebook	CZ	Czechia	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	2	1	18	4	0	0
f	Facebook	CZ	Czechia	Bod obratu		1273672812782317	Facebook	1	1	18	3	0	0
f	Facebook	CZ	Czechia	Liberal Party of Canada | Parti libéral du Canada		60266912006	Facebook	5	1	18	2	0	0
f	Facebook	CZ	Czechia	Liberty and Independence Forever		801478413551420	Facebook	1	1	18	3	0	0
f	Facebook	CZ	Czechia	TBU NEWS		492847967431014	Facebook	1	1	18	0	1	0
f	Facebook	CZ	Czechia	Financial Times		8860325749	Facebook	1	1	18	3	0	0
f	Facebook	CZ	Czechia	Optik Eder		1759769250707204	Facebook	1	1	17	3	0	0
f	Facebook	CZ	Czechia	eq.eco		1316308285142040	Facebook	3	1	17	8	0	0
f	Facebook	CZ	Czechia	Thos Memes		2318165035081740	Facebook	1	1	17	3	0	0
f	Facebook	CZ	Czechia	Настоящее Время		1543950879153281	Facebook	1	1	17	3	0	0
f	Facebook	CZ	Czechia	Professionnelle#Marocain		118967455379727	Facebook	1	1	16	3	0	0
f	Facebook	CZ	Czechia	DIE LINKE	DIE LINKE	47694585682	Facebook	4	1	15	4	0	0
f	Facebook	CZ	Czechia	Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	4	1	15	4	0	0
f	Facebook	CZ	Czechia	ForLynx		677713332646131	Facebook	6	1	15	0	1	0
f	Facebook	CZ	Czechia	Ein Prozent für unser Land		1108547985862807	Facebook	1	1	15	3	0	0
f	Facebook	CZ	Czechia	ScienceDirect		1473969232915792	Facebook	2	1	15	3	0	0
f	Facebook	CZ	Czechia	Journal des Français à l'étranger		1193690844094654	Facebook	2	1	15	7	0	0
f	Facebook	CZ	Czechia	Comme Avant		816074091903635	Facebook	1	1	15	7	0	0
f	Facebook	CZ	Czechia	Shopwoah		369904360221896	Facebook	5	1	15	0	1	0
f	Facebook	CZ	Czechia	Florida Invest		1757174107834441	Facebook	1	1	15	3	0	0
f	Facebook	CZ	Czechia	SPD	SPD	47930567748	Facebook	4	1	14	2	0	0
f	Facebook	CZ	Czechia	KDH	KDH	163449818290	Facebook	1	1	14	2	0	0
f	Facebook	CZ	Czechia	ÖDP Sachsen	Markus Peter Taubert	912568865484871	Facebook	1	1	14	2	0	0
f	Facebook	CZ	Czechia	ZSE		212517858839474	Facebook	1	1	14	7	0	0
f	Facebook	CZ	Czechia	Socialter		121693529673	Facebook	3	1	14	2	0	0
f	Facebook	CZ	Czechia	Kaunas Cultural Centre of Various Nations		633513786731961	Facebook	1	1	14	2	0	0
f	Facebook	CZ	Czechia	The Jerusalem Post / JPost.com		159050394216641	Facebook	1	1	14	2	0	0
f	Facebook	CZ	Czechia	Muslim Council of Hong Kong		1427891357476203	Facebook	1	1	14	2	0	0
f	Facebook	CZ	Czechia	Erntekunststoffe Recycling Deutschland ERDE		769565186388057	Facebook	2	1	14	2	0	0
f	Facebook	CZ	Czechia	Resonate Productions - musical journalism		1405480796154561	Facebook	2	1	14	2	0	0
f	Facebook	CZ	Czechia	Racing Diffs		310664495958668	Facebook	1	1	14	2	0	0
f	Facebook	CZ	Czechia	Pan African Music		1601147136871482	Facebook	1	1	14	2	0	0
f	Facebook	CZ	Czechia	Odin		548799562209914	Facebook	1	1	13	0	1	0
f	Facebook	CZ	Czechia	ArT-CLIC		792807861092293	Facebook	1	1	13	0	1	0
f	Facebook	CZ	Czechia	Ronin Deals		2101086449967298	Facebook	1	1	13	0	0	0
f	Facebook	CZ	Czechia	Cardozo School of Law		329418020548	Facebook	1	1	13	2	0	0
f	Facebook	CZ	Czechia	David Snyder		281309231901094	Facebook	1	1	13	0	1	0
f	Facebook	CZ	Czechia	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	2	1	12	3	0	0
f	Facebook	CZ	Czechia	Alena Longauerová - eurokandidátka pre ľudí	Longauerova Alena	2304669143086323	Facebook	3	1	12	2	0	0
f	Facebook	CZ	Czechia	ONE		11055104471	Facebook	1	1	12	2	0	0
f	Facebook	CZ	Czechia	OORR		1430166597249916	Facebook	3	1	12	0	0	0
f	Facebook	CZ	Czechia	Our Better World		287195427978924	Facebook	1	1	12	6	0	0
f	Facebook	CZ	Czechia	I Love Police & Veterans		131581647631108	Facebook	1	1	12	0	0	0
f	Facebook	CZ	Czechia	Pirate Parties International		152709151422154	Facebook	1	1	12	6	0	0
f	Facebook	CZ	Czechia	Mary Kay Global		877398905678278	Facebook	1	1	12	2	0	0
f	Facebook	CZ	Czechia	Fundacja Wolność od Religii		132308886883048	Facebook	1	1	12	6	0	0
f	Facebook	CZ	Czechia	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	3	1	11	2	0	0
f	Facebook	CZ	Czechia	Richard Sulik	Richard Sulik	184760561603680	Facebook	1	1	11	2	0	0
f	Facebook	CZ	Czechia	Gazeta.pl		56246989582	Facebook	1	1	11	2	0	0
f	Facebook	CZ	Czechia	עו"ד ציון אמיר		292685258075575	Facebook	1	1	11	2	0	0
f	Facebook	CZ	Czechia	Rajiv Malhotra		137726233047389	Facebook	1	1	11	4	0	0
f	Facebook	CZ	Czechia	Drapers		16353661166	Facebook	1	1	11	2	0	0
f	Facebook	CZ	Czechia	CS Global Partners		227134147453528	Facebook	1	1	11	0	1	0
f	Facebook	CZ	Czechia	Georges.tech		297216183943797	Facebook	1	1	11	5	0	0
f	Facebook	CZ	Czechia	TreeHouse Supply		397480990659846	Facebook	1	1	11	5	0	0
f	Facebook	CZ	Czechia	Remix Second Hand		822081914607041	Facebook	1	1	11	2	0	0
f	Facebook	CZ	Czechia	Low-tech Magazine		152332238178200	Facebook	1	1	11	0	1	0
f	Facebook	CZ	Czechia	Assets For Life		1536572196655036	Facebook	1	1	11	2	0	0
f	Facebook	CZ	Czechia	Naomi Reniuț-Ursoiu	Uniunea Salvați România	708334336169853	Facebook	3	1	10	2	0	0
f	Facebook	CZ	Czechia	ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	1	1	10	2	0	0
f	Facebook	CZ	Czechia	GRÜNE Landtagsfraktion Sachsen - saxgruen	GRÜNE-Landtagsfraktion	155171461584819	Facebook	2	1	10	3	0	0
f	Facebook	CZ	Czechia	Tekoha		151941038832087	Facebook	1	1	10	0	0	0
f	Facebook	CZ	Czechia	Открытые медиа. Инфометр		1246107138782307	Facebook	3	1	10	3	0	0
f	Facebook	CZ	Czechia	APMS Engineering		268331613219255	Facebook	1	1	10	5	0	0
f	Facebook	CZ	Czechia	Ridder		274461492577555	Facebook	1	1	10	0	1	0
f	Facebook	CZ	Czechia	Arab Observer		1069994363047690	Facebook	1	1	10	0	0	0
f	Facebook	CZ	Czechia	Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	2	1	9	1	0	0
f	Facebook	CZ	Czechia	Jarosław Duda	KKW Koalicja Europejska PO PSL SLD .N ZIELONI	100666510056063	Facebook	4	1	9	2	0	0
f	Facebook	CZ	Czechia	Café Európa		116570825042936	Facebook	1	1	9	2	0	0
f	Facebook	CZ	Czechia	Bolesław Piecha - poseł do Parlamentu Europejskiego	Agencja reklamowa NXT	704363502985858	Facebook	3	1	9	2	0	0
f	Facebook	CZ	Czechia	Trang Banana		575840966122462	Facebook	2	1	9	2	0	0
f	Facebook	CZ	Czechia	Russian International Affairs Council		203870889756783	Facebook	1	1	9	1	0	0
f	Facebook	CZ	Czechia	Comité international de la Croix-Rouge		540364216018969	Facebook	1	1	9	5	0	0
f	Facebook	CZ	Czechia	Green Is The New Black		966031133504106	Facebook	1	1	9	4	0	0
f	Facebook	CZ	Czechia	LIQUI MOLY		120751477970543	Facebook	1	1	9	4	0	0
f	Facebook	CZ	Czechia	Justin Trudeau		21751825648	Facebook	2	1	9	3	0	0
f	Facebook	CZ	Czechia	House of Chay		1176236822388112	Facebook	1	1	9	1	0	0
f	Facebook	CZ	Czechia	Razvlekalovo		1676086822474842	Facebook	2	1	9	3	0	0
f	Facebook	CZ	Czechia	Columbia Alumni Association		195421575197	Facebook	1	1	9	1	0	0
f	Facebook	CZ	Czechia	Intercultural Cities / Cités interculturelles		278032492222816	Facebook	1	1	9	1	0	0
f	Facebook	CZ	Czechia	Diem25.official		1556873704634276	Facebook	1	1	9	1	0	0
f	Facebook	CZ	Czechia	T one shirts		226601151545346	Facebook	1	1	9	0	0	0
f	Facebook	CZ	Czechia	Andrzej Buła		158877910847285	Facebook	2	1	8	2	0	0
f	Facebook	CZ	Czechia	Amnesty International Polska		57544755889	Facebook	1	1	8	3	0	0
f	Facebook	CZ	Czechia	Campact e.V.	Campact e.V.	82734241364	Facebook	2	1	8	2	0	0
f	Facebook	CZ	Czechia	Michal Gašaj		241143823389239	Facebook	1	1	8	4	0	0
f	Facebook	CZ	Czechia	Farmers Corner		562317204157362	Facebook	1	1	8	0	0	0
f	Facebook	CZ	Czechia	Joachim Brudziński		722625777782250	Facebook	1	1	8	4	0	0
f	Facebook	CZ	Czechia	البنك الدولي		142329112477770	Facebook	1	1	8	1	0	0
f	Facebook	CZ	Czechia	Echtscheiding van A tot Z		171441119552408	Facebook	1	1	8	1	0	0
f	Facebook	CZ	Czechia	Nomada Stowarzyszenie		114318528622863	Facebook	2	1	7	4	0	0
f	Facebook	CZ	Czechia	Polska Nas Potrzebuje		549637312182214	Facebook	1	1	7	3	0	0
f	Facebook	CZ	Czechia	Bundesregierung		768905426534529	Facebook	1	1	7	3	0	0
f	Facebook	CZ	Czechia	BranQ home essential.		255161237864760	Facebook	1	1	7	1	0	0
f	Facebook	CZ	Czechia	David Trubridge		89709102771	Facebook	2	1	7	3	0	0
f	Facebook	CZ	Czechia	Ivan Matušek - hľadajme riešenia		2266621756935859	Facebook	1	1	7	3	0	0
f	Facebook	CZ	Czechia	LAiMER		605709906203262	Facebook	2	1	7	2	0	0
f	Facebook	CZ	Czechia	Daniel C Juster Official		199307546902179	Facebook	1	1	7	1	0	0
f	Facebook	CZ	Czechia	The Syria Campaign		607756062649744	Facebook	1	1	7	4	0	0
f	Facebook	CZ	Czechia	Pop Trash Inc.		347523108751462	Facebook	1	1	7	1	0	0
f	Facebook	CZ	Czechia	T-Rex Lovers		895004484013823	Facebook	1	1	7	1	0	0
f	Facebook	CZ	Czechia	Plamienok n.o.		174988447418	Facebook	2	1	7	3	0	0
f	Facebook	CZ	Czechia	Andrew Zbik - Lane Cove - Labor		1599877663573922	Facebook	1	1	7	1	0	0
f	Facebook	CZ	Czechia	Ilovemy.eu		524817944553979	Facebook	1	1	7	1	0	0
f	Facebook	CZ	Czechia	Karol Farkašovský	Farkašovský Karol	239398722928942	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	Die Grünen Oberösterreich	Die Grünen Oberösterreich	84955135551	Facebook	2	1	6	3	0	0
f	Facebook	CZ	Czechia	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	Журнал ЛЕХАИМ		153347451379375	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	Dušan Šándor - Váš zástupca v Európskom parlamente		350764848876135	Facebook	2	1	6	1	0	0
f	Facebook	CZ	Czechia	Bestforyou6		2234509846791274	Facebook	1	1	6	0	0	0
f	Facebook	CZ	Czechia	Wefail.art		151397582449049	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	Zukunft Sebnitz		378410872733023	Facebook	1	1	6	0	0	0
f	Facebook	CZ	Czechia	Jakub Bedrunka		1892880077490276	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	Heike Hänsel		428723660920120	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	Impact Hub Amsterdam		138540482884259	Facebook	1	1	6	2	0	0
f	Facebook	CZ	Czechia	Quizways		179822015921780	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	Travel Daily		132340116827664	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	Laser Training Cabarete		225846664167204	Facebook	1	1	6	3	0	0
f	Facebook	CZ	Czechia	Nepal Calls You		646561229070643	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	All Out		169042736456594	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	Luchterhand Literaturverlag		341410458159	Facebook	2	1	6	3	0	0
f	Facebook	CZ	Czechia	eToro		183379648361597	Facebook	1	1	6	3	0	0
f	Facebook	CZ	Czechia	Heumilch		184745071568863	Facebook	1	1	6	2	0	0
f	Facebook	CZ	Czechia	Global Cause	Mediaplanet	312250336311238	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	CleanChoice Energy		1270054533067724	Facebook	2	1	6	0	0	0
