spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	AT	Austria	Mauthausen Memorial / KZ-Gedenkstätte		822535621220156	Facebook	3	1	104997	21000	296	0
0_1k	0 - 1k	AT	Austria	Vorarlberger Freiheitliche - FPÖ	Vorarlberger Freiheitliche - FPÖ	447943165277297	Facebook	3	1	104271	20854	1089	198
0_1k	0 - 1k	AT	Austria	Grüne Jugend Oberösterreich		147174679238179	Facebook	4	1	101996	20000	396	0
0_1k	0 - 1k	AT	Austria	ARGE AIWWF		429332317092364	Facebook	2	1	100112	49564	195	0
0_1k	0 - 1k	AT	Austria	Beate Hartinger-Klein		925449987652901	Facebook	1	1	99999	50000	499	100
0_1k	0 - 1k	AT	Austria	Elke Kahr		130884396971665	Facebook	1	1	99999	50000	499	100
0_1k	0 - 1k	AT	Austria	Arbeiterkammer		107152329360788	Facebook	1	1	99999	50000	499	100
0_1k	0 - 1k	AT	Austria	Serben in Österreich		1467877916667399	Facebook	1	1	99998	49999	498	99
0_1k	0 - 1k	AT	Austria	Fazit		110235809011155	Facebook	2	1	99998	19999	598	100
0_1k	0 - 1k	AT	Austria	Willi Mernyi		257506474800121	Facebook	2	1	99998	20000	598	100
0_1k	0 - 1k	AT	Austria	Freiheitliches Bildungsinstitut		2078696619076584	Facebook	1	1	99995	49998	998	499
0_1k	0 - 1k	AT	Austria	FPÖ Freiheitliche Arbeitnehmer Wien		543554339469435	Facebook	1	1	99992	49996	998	499
0_1k	0 - 1k	AT	Austria	Politaia.org		617383885287512	Facebook	4	1	99173	45237	246	42
0_1k	0 - 1k	AT	Austria	KPÖ PLUS Salzburg	KPÖ PLUS	548091638575123	Facebook	9	1	96947	27978	890	0
0_1k	0 - 1k	AT	Austria	Tierschutzvolksbegehren		1642678769161065	Facebook	19	1	96492	20102	1792	0
0_1k	0 - 1k	AT	Austria	Udo Landbauer		494195290313	Facebook	18	1	95981	35999	1781	0
0_1k	0 - 1k	AT	Austria	Wissensministerium	Wissensministerium	145146972927688	Facebook	56	1	95944	10000	5544	0
0_1k	0 - 1k	AT	Austria	JUNOS - Junge Liberale NEOS		274798042357	Facebook	8	1	90992	24000	1192	100
0_1k	0 - 1k	AT	Austria	JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	6	1	84980	22997	593	0
0_1k	0 - 1k	AT	Austria	Arbeit&Wirtschaft Blog		456681887737163	Facebook	6	1	80994	22000	994	100
0_1k	0 - 1k	AT	Austria	Daniela Holzinger-Vogtenhuber	NR KLUB JETZT	510291985696801	Facebook	4	1	79995	25000	396	0
0_1k	0 - 1k	AT	Austria	NEOS Wien	NEOS Wien	580791221952500	Facebook	6	1	79993	19000	994	100
0_1k	0 - 1k	AT	Austria	FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	12	1	76987	13999	1587	99
0_1k	0 - 1k	AT	Austria	refurbed		288143841600204	Facebook	13	1	76357	14517	550	0
0_1k	0 - 1k	AT	Austria	Markttechnik-Trading		172138732806894	Facebook	2	1	75259	15052	751	150
0_1k	0 - 1k	AT	Austria	Tropen Verlag		156005111145974	Facebook	1	1	74918	37459	186	37
0_1k	0 - 1k	AT	Austria	Bruno Rossmann	NR KLUB JETZT	639785159686193	Facebook	21	1	73978	15999	2078	0
0_1k	0 - 1k	AT	Austria	Biovegan		352506818255660	Facebook	1	1	72382	36191	180	36
0_1k	0 - 1k	AT	Austria	Getsocialat		348037535258910	Facebook	6	1	71993	16999	593	0
0_1k	0 - 1k	AT	Austria	Liste ÖXIT - Die Stimme		520666604983737	Facebook	6	1	70994	14000	994	100
0_1k	0 - 1k	AT	Austria	Christoph Wiederkehr	NEOS Wien	1047221682152437	Facebook	3	1	69997	20000	697	100
0_1k	0 - 1k	AT	Austria	Technikum Wien Academy		271883332837364	Facebook	3	1	68930	13786	732	128
0_1k	0 - 1k	AT	Austria	NEOS Niederösterreich	NEOS Niederösterreich	441223455916739	Facebook	15	1	67985	16000	1485	0
0_1k	0 - 1k	AT	Austria	GRAS Linz - Grüne und Alternative Student_innen	GRAS Linz - Grüne und Alternative Student_innen	1738792296441731	Facebook	19	1	67981	15000	1881	0
0_1k	0 - 1k	AT	Austria	KWG - Regionaler Ökostrom aus Österreich	KWG - Regionaler Ökostrom aus Österreich	227778041054784	Facebook	4	1	65996	16000	796	100
0_1k	0 - 1k	AT	Austria	Holzkern		550085078491459	Facebook	5	1	65614	25223	585	234
0_1k	0 - 1k	AT	Austria	MehrRespekt.at		2122005974715516	Facebook	3	1	64996	15999	297	0
0_1k	0 - 1k	AT	Austria	Assistance au Financement Humanitaire		2057244924390350	Facebook	25	1	64902	17767	1090	0
0_1k	0 - 1k	AT	Austria	KPÖ Graz	KPÖ Graz	167792116901542	Facebook	4	1	61996	15000	796	100
0_1k	0 - 1k	AT	Austria	Besser mit Holz		107950415897308	Facebook	5	1	61995	12000	495	0
0_1k	0 - 1k	AT	Austria	Grüne Jugend Niederösterreich		180715786161762	Facebook	5	1	61994	12000	495	0
0_1k	0 - 1k	AT	Austria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	38	1	61490	15365	117	4
0_1k	0 - 1k	AT	Austria	Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	3	1	60997	15000	697	100
0_1k	0 - 1k	AT	Austria	Junge Generation Wien	Junge Generation Wien	554259997948372	Facebook	3	1	60997	15000	697	100
0_1k	0 - 1k	AT	Austria	Steirischer Bauernbund		411726222932639	Facebook	4	1	60996	12000	396	0
0_1k	0 - 1k	AT	Austria	ERGO		522134744469425	Facebook	4	1	60995	11999	396	0
0_1k	0 - 1k	AT	Austria	Peter Hametner	Peter Hametner	388385461980020	Facebook	10	1	60990	21000	989	0
0_1k	0 - 1k	AT	Austria	GLB Steiermark		104964689633987	Facebook	2	1	59998	15000	198	0
0_1k	0 - 1k	AT	Austria	Kärnten Solar		577586748996730	Facebook	2	1	59998	15000	198	0
0_1k	0 - 1k	AT	Austria	Reinwerfen		119643374826452	Facebook	3	1	59997	12000	264	0
0_1k	0 - 1k	AT	Austria	Dr. Johannes Öhlböck		249601055090885	Facebook	3	1	59997	12000	697	100
0_1k	0 - 1k	AT	Austria	VIER PFOTEN		36714973506	Facebook	3	1	59996	11999	296	0
0_1k	0 - 1k	AT	Austria	Bösmüller Print Management GesmbH & Co KG		184716394897512	Facebook	3	1	59996	11999	296	0
0_1k	0 - 1k	AT	Austria	Orded Trand		2024411770977559	Facebook	2	1	59994	14999	532	89
0_1k	0 - 1k	AT	Austria	Herwig Mahr	Freiheitlicher Landtagsklub Oberösterreich	212990319049096	Facebook	11	1	56988	16999	1089	0
0_1k	0 - 1k	AT	Austria	KOMintern - Kommunistische Gewerkschaftsinitiative international		349319195158880	Facebook	3	1	55996	10999	296	0
0_1k	0 - 1k	AT	Austria	unzensuriert.at		61474458710	Facebook	2	1	54998	11000	598	100
0_1k	0 - 1k	AT	Austria	Bürgerforum Europa		434134866705523	Facebook	2	1	54998	11000	998	200
0_1k	0 - 1k	AT	Austria	Liste 5 - Grüne Gewerkschafter		305057743491748	Facebook	2	1	54998	11000	598	100
0_1k	0 - 1k	AT	Austria	Migration und Globalisierung		1602678099989178	Facebook	2	1	54998	11000	198	0
0_1k	0 - 1k	AT	Austria	aufstehn		1510541342544513	Facebook	2	1	54995	10999	597	99
0_1k	0 - 1k	AT	Austria	Ansaar International e.V.		354608017990902	Facebook	7	1	54150	15171	327	58
0_1k	0 - 1k	AT	Austria	FPÖ Tirol - die Tiroler Freiheitlichen	FPÖ Tirol - die Tiroler Freiheitlichen	197677003596231	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	AT	Austria	Toni Mahdalik	FPÖ-Wien	235652083748068	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	AT	Austria	Erinnern&handeln	erinnern&handeln	299280120995994	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	AT	Austria	Karl Nehammer	Volkspartei	1660071144087431	Facebook	1	1	49999	10000	99	0
0_1k	0 - 1k	AT	Austria	Austrian Institute of Economics and Social Philosophy	Martin Prikoszovich 	656825111035082	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	AT	Austria	Georg Strasser		1450886738334945	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	AT	Austria	Sozialistische Jugend Wien	Sozialistische Jugend Wien	195802580983	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	AT	Austria	Filmhaus. Kino am Spittelberg		137916049645304	Facebook	1	1	49999	9999	99	0
0_1k	0 - 1k	AT	Austria	Sepp Schellhorn		1559353254297014	Facebook	1	1	49999	10000	99	0
0_1k	0 - 1k	AT	Austria	Kelag Energie		157998714247048	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	AT	Austria	Freiheitliche Wirtschaft - FW Österreich		230725004508	Facebook	1	1	49999	9999	98	0
0_1k	0 - 1k	AT	Austria	Die Grünen Leonding		155058904518825	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	AT	Austria	Walter Rauch		639415159504956	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	AT	Austria	Housing for All		226820211596517	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	AT	Austria	Gerald Spiess		1231061573716957	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	AT	Austria	Sven Schwerer - Bürgermeisterkandidat 2019 für Leonding		1307422952730524	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	AT	Austria	Solidar-Werkstatt Österreich		181812101834074	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	AT	Austria	Millennium City		138508402836297	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	AT	Austria	Muhammed Yüksek		371637979932367	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	AT	Austria	Mauthausen Komitee Österreich		148318641892845	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	AT	Austria	Fokus Arbeit		157395958536564	Facebook	1	1	49999	9999	99	0
0_1k	0 - 1k	AT	Austria	Kirche Jesu Christi der Heiligen der Letzten Tage - Österreich		611147845634650	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	AT	Austria	Bürgermeister Klaus Luger		563675796999816	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	AT	Austria	Irmgard Griss	Irmgard Griss	1505949083037195	Facebook	1	1	49998	9999	98	0
0_1k	0 - 1k	AT	Austria	Unser Vorarlberg		1806220812928034	Facebook	1	1	49998	9999	498	99
0_1k	0 - 1k	AT	Austria	Wolfgang Dvorak-Stocker		170104270209846	Facebook	1	1	49998	10000	498	100
0_1k	0 - 1k	AT	Austria	oekostrom		40215688620	Facebook	1	1	49998	9999	498	99
0_1k	0 - 1k	AT	Austria	Is nu guat		347492045641658	Facebook	1	1	49998	9999	98	0
0_1k	0 - 1k	AT	Austria	LICHT FÜR DIE WELT		179480532112410	Facebook	1	1	49998	9999	99	0
0_1k	0 - 1k	AT	Austria	ATM Abfallwirtschaft Tirol Mitte		723312441081884	Facebook	1	1	49995	9999	98	0
0_1k	0 - 1k	AT	Austria	Junge Generation in der SPÖ	Junge Generation in der SPÖ	138952762862969	Facebook	8	1	49992	16000	792	0
0_1k	0 - 1k	AT	Austria	Meine Abgeordneten		467206919970332	Facebook	9	1	49989	12999	890	0
0_1k	0 - 1k	AT	Austria	CT Cartrade Handels GmbH		156550161516740	Facebook	1	1	49988	9997	98	0
0_1k	0 - 1k	AT	Austria	Polyfilm Verleih		509988699061140	Facebook	1	1	49964	9993	98	0
0_1k	0 - 1k	AT	Austria	Harmoniemusik Ludesch		367223689987230	Facebook	1	1	49912	9982	98	0
0_1k	0 - 1k	AT	Austria	Die GRÜNEN Salzburg	Die GRÜNEN Salzburg	127656051119	Facebook	1	1	49715	9943	496	99
0_1k	0 - 1k	AT	Austria	FXCM Deutschland		135468543147955	Facebook	3	1	46863	16307	830	229
0_1k	0 - 1k	AT	Austria	Chroniques Du Golfe		2196850910357980	Facebook	9	1	46753	11794	165	0
0_1k	0 - 1k	AT	Austria	Hubert Hofinger GmbH		817607631689507	Facebook	1	1	45678	9135	90	0
0_1k	0 - 1k	AT	Austria	Kommando - International Special Operations Magazine		129571753756828	Facebook	3	1	45113	22556	160	29
0_1k	0 - 1k	AT	Austria	VSStÖ Innsbruck - Verband Sozialistischer StudentInnen Sektion Innsbruck	Sophia Maria Amprosi 	154146876422	Facebook	6	1	44994	18000	593	0
0_1k	0 - 1k	AT	Austria	Aurora Prize		1413803418918630	Facebook	4	1	43723	10113	310	50
0_1k	0 - 1k	AT	Austria	Tischlerei Josef Feuerstein. Seit 1865.		150460271647023	Facebook	1	1	43071	8614	85	0
0_1k	0 - 1k	AT	Austria	POPO NUSS		1982336445409374	Facebook	7	1	41392	9373	421	56
0_1k	0 - 1k	AT	Austria	deingorilla.com		1473090849636848	Facebook	2	1	41298	14600	251	105
0_1k	0 - 1k	AT	Austria	Barbara Jascht		414527438609874	Facebook	1	1	40920	8184	408	81
0_1k	0 - 1k	AT	Austria	Educandato Statale Collegio Uccellis		433208763774177	Facebook	1	1	40817	20409	203	40
0_1k	0 - 1k	AT	Austria	C&A Foundation		1271896626240982	Facebook	5	1	39757	15891	195	22
0_1k	0 - 1k	AT	Austria	TIDAL		898781006883472	Facebook	1	1	38578	19289	96	19
0_1k	0 - 1k	AT	Austria	MPREIS		138966549472624	Facebook	1	1	38196	19098	190	38
0_1k	0 - 1k	AT	Austria	Bildungsverein #offenegesellschaft		2413647948663453	Facebook	13	1	36987	6000	1287	0
0_1k	0 - 1k	AT	Austria	Selbstbedienung - Die Band		180038648734414	Facebook	2	1	36725	16235	91	12
0_1k	0 - 1k	AT	Austria	Islamischer Zentralrat Schweiz (IZRS)		144407108981837	Facebook	4	1	36506	7907	77	0
0_1k	0 - 1k	AT	Austria	Siedler Verlag		545921772214198	Facebook	4	1	36450	11498	194	36
0_1k	0 - 1k	AT	Austria	Luchterhand Literaturverlag		341410458159	Facebook	7	1	36025	17696	227	68
0_1k	0 - 1k	AT	Austria	Testo Österreich		154238458591300	Facebook	12	1	35987	5999	1188	0
