platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	Facebook	FI	Finland	Janne Heikkinen		351679088241560	Facebook	3	1	15997	6000	297	0
f	Facebook	FI	Finland	Iiris Suomela		394173204662584	Facebook	3	1	15997	6000	297	0
f	Facebook	FI	Finland	Veronica Kalhori eduskuntaan Uudeltamaalta - Nro 302		370922586633763	Facebook	4	1	15996	3000	396	0
f	Facebook	FI	Finland	Ville Seppälä		315737209026761	Facebook	4	1	15996	3000	396	0
f	Facebook	FI	Finland	Anna Jensen		512867835905064	Facebook	4	1	15996	3000	396	0
f	Facebook	FI	Finland	Filip Hamro-Drotz	Svenska folkpartiet i Finland - RKP	2251922594829597	Facebook	4	1	15995	2999	395	0
f	Facebook	FI	Finland	Tuuli Hirvilammi Vihreät		731283633719017	Facebook	8	1	15992	2000	791	0
f	Facebook	FI	Finland	Bikezac - By Cobags		292443537522136	Facebook	2	1	15143	5521	69	23
f	Facebook	FI	Finland	Tuija Leivo-Rintakorpi nro 109 eduskuntaan Vaasan vaalipiiristä		1185687531598211	Facebook	2	1	14998	6000	198	0
f	Facebook	FI	Finland	Kalle Kiili eduskuntaan		525884224104967	Facebook	2	1	14998	6000	197	0
f	Facebook	FI	Finland	Mikael Holmberg		2115418481885183	Facebook	2	1	14998	6000	198	0
f	Facebook	FI	Finland	Ville Nissi, kansanedustajaehdokas		473106459885125	Facebook	2	1	14998	6000	198	0
f	Facebook	FI	Finland	Thomas Blomqvist		597589787003469	Facebook	3	1	14997	3000	297	0
f	Facebook	FI	Finland	Harri Virtanen SDP		420657564935793	Facebook	3	1	14997	3000	1097	200
f	Facebook	FI	Finland	Frida Sigfrids	Svenska folkpartiet i Finland - RKP	1506788009337272	Facebook	3	1	14996	2999	296	0
f	Facebook	FI	Finland	Raul Kajak	Keskustan Leppävaaran paikallisyhdistys ry	355515081868633	Facebook	3	1	14996	2999	296	0
f	Facebook	FI	Finland	Sari Hyytiäinen, eduskuntavaaliehdokas 2019		263086794078859	Facebook	3	1	14996	2999	296	0
f	Facebook	FI	Finland	Ihmisoikeusliitto		133459136755839	Facebook	2	1	14990	5996	197	0
f	Facebook	FI	Finland	Tomi Kuosmanen eduskuntaan 2019		349796185771054	Facebook	2	1	14986	5994	197	0
f	Facebook	FI	Finland	Daniel Rahman		531974257265096	Facebook	2	1	14763	5953	193	0
f	Facebook	FI	Finland	Duunitori		151086361568628	Facebook	6	1	13990	1999	593	0
f	Facebook	FI	Finland	Porin seudun Vihreät		138217202980374	Facebook	6	1	13699	1950	584	0
f	Facebook	FI	Finland	Coconut Bowls		451945511677873	Facebook	68	1	13086	3463	63	0
f	Facebook	FI	Finland	Finlands Svenska Gröna - Grifi		170823070239121	Facebook	5	1	12995	2000	495	0
f	Facebook	FI	Finland	Helena Särkijärvi		578535298893731	Facebook	13	1	12987	0	1286	0
f	Facebook	FI	Finland	Meribottles		670583893288419	Facebook	1	1	12973	2594	25	0
f	Facebook	FI	Finland	Kate Kae		1820863678160878	Facebook	1	1	12538	6269	11	5
f	Facebook	FI	Finland	Helsingin Vihreät		180192098660221	Facebook	3	1	11997	5000	297	0
f	Facebook	FI	Finland	Sonja Koto - Teoilla terveyttä		400415830350621	Facebook	3	1	11997	5000	297	0
f	Facebook	FI	Finland	Asseri Kinnunen		1159967857373678	Facebook	4	1	11996	2000	396	0
f	Facebook	FI	Finland	Jussi Nurmi	Nurmi Jussi Tapio	1895217903938885	Facebook	4	1	11996	2000	396	0
f	Facebook	FI	Finland	Espoon Keskusta	Keskustan Espoon kunnallisjärjestö ry	1529007540681072	Facebook	4	1	11996	2000	396	0
f	Facebook	FI	Finland	Amro El-khatib		137664109711481	Facebook	4	1	11996	2000	396	0
f	Facebook	FI	Finland	Jouni Markkanen		1449060808647833	Facebook	4	1	11996	2000	396	0
f	Facebook	FI	Finland	Noora Koponen		1952930291514917	Facebook	4	1	11996	2000	396	0
f	Facebook	FI	Finland	Kristillisdemokraatti Pentti Ahopelto Alavus		1864068310518405	Facebook	4	1	11995	1999	395	0
f	Facebook	FI	Finland	Front Group		2091235421120819	Facebook	4	1	11995	2000	395	0
f	Facebook	FI	Finland	Heli Hämäläinen - Vihreät		394230034302293	Facebook	2	1	10998	5000	198	0
f	Facebook	FI	Finland	Petri Nieminen		221546168309213	Facebook	2	1	10998	5000	598	100
f	Facebook	FI	Finland	Said Moradi - Ääni kaikille		225438588409098	Facebook	2	1	10998	5000	598	100
f	Facebook	FI	Finland	Katariina Pylsy eduskuntaan		1445410448923401	Facebook	2	1	10998	5000	198	0
f	Facebook	FI	Finland	Talouselämä		172324346130225	Facebook	3	1	10997	1999	297	0
f	Facebook	FI	Finland	Tommi Aalto		650991871774294	Facebook	3	1	10997	2000	297	0
f	Facebook	FI	Finland	Anders Adlercreutz		790765324307350	Facebook	3	1	10997	2000	297	0
f	Facebook	FI	Finland	Keski-Pohjanmaan Keskusta		142185749161366	Facebook	3	1	10997	2000	297	0
f	Facebook	FI	Finland	MHK-Kuljetus Oy		531629513674914	Facebook	3	1	10997	2000	297	0
f	Facebook	FI	Finland	Vilho Hakala		1542631959324129	Facebook	3	1	10997	2000	297	0
f	Facebook	FI	Finland	Luckan Integration		373244576062143	Facebook	3	1	10997	2000	297	0
f	Facebook	FI	Finland	Marja Berg		293583744636957	Facebook	3	1	10996	1999	296	0
f	Facebook	FI	Finland	Tiede Luonto		389108628513587	Facebook	3	1	10996	1999	296	0
f	Facebook	FI	Finland	Elin Blomqvist-Valtonen		454762371229005	Facebook	3	1	10884	1977	294	0
f	Facebook	FI	Finland	Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	1	1	9999	5000	98	0
f	Facebook	FI	Finland	Eurooppanuoret (JEF-Finland)	Eurooppanuoret ry	296668661689	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	University of Helsinki		200739723082	Facebook	1	1	9999	4999	99	0
f	Facebook	FI	Finland	Vasemmistonuoret		302480422335	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Eurooppademarit - Tähti		1539550776282267	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	PHJ Jäte on kaunis		1518200821764311	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Jukka Paananen		1441184239228051	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Utua		1491186184489233	Facebook	1	1	9999	4999	99	0
f	Facebook	FI	Finland	METAL SPORT		283686174845	Facebook	1	1	9999	5000	88	0
f	Facebook	FI	Finland	Heta Tuura		369861030222943	Facebook	1	1	9999	5000	499	100
f	Facebook	FI	Finland	Teija Makkonen - Liike Nyt		421634078605358	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Tarja Uusipaasto Jämsän kaupunginvaltuutettu, eduskuntavaaliehdokas		189055498286612	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Koulutustaprkl		367123583879830	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Europe Beyond Coal		580040902430913	Facebook	1	1	9999	5000	98	0
f	Facebook	FI	Finland	Runa Ismark		431112323605929	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Asepalvelus2020		1093939427411799	Facebook	1	1	9999	5000	88	0
f	Facebook	FI	Finland	Markus Myllyniemi eduskuntaan		393536527693016	Facebook	1	1	9999	5000	88	0
f	Facebook	FI	Finland	Kuopion Luonnon Ystäväin Yhdistys r.y.-KLYY		402841606470274	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Marjut Lehtonen		1149934115115450	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Jack Daous		506155329792025	Facebook	1	1	9999	5000	99	0
f	Facebook	FI	Finland	Vantaan Energia		689946054431027	Facebook	1	1	9999	5000	499	100
f	Facebook	FI	Finland	Björn Bonsdorff	Stödgruppen för Björn Bonsdorff	2225398984364608	Facebook	2	1	9998	2000	198	0
f	Facebook	FI	Finland	Kieli Poskessa sarjakuva		734741850048942	Facebook	1	1	9998	4999	98	0
f	Facebook	FI	Finland	Janne Ahonen		501634730657746	Facebook	1	1	9998	4999	98	0
f	Facebook	FI	Finland	Andrei Sergejeff		261283357870447	Facebook	2	1	9998	2000	198	0
f	Facebook	FI	Finland	Keskusautohalli		176541298749	Facebook	1	1	9998	5000	99	0
f	Facebook	FI	Finland	Yhdenvertaisuusvaltuutettu		633285440110141	Facebook	1	1	9998	4999	98	0
f	Facebook	FI	Finland	SASK - Suomen Ammattiliittojen Solidaarisuuskeskus		166787048882	Facebook	2	1	9998	2000	176	0
f	Facebook	FI	Finland	Janiika Vilkuna		2167085786939019	Facebook	2	1	9998	2000	176	0
f	Facebook	FI	Finland	Eino Nissinen -Eduskuntavaaliehdokas		1016297578574604	Facebook	2	1	9998	2000	198	0
f	Facebook	FI	Finland	Lauri Linna		680810798736221	Facebook	2	1	9998	1999	197	0
f	Facebook	FI	Finland	Tuomas Ojajärvi		1480877175509481	Facebook	2	1	9998	1999	198	0
f	Facebook	FI	Finland	Neea Kähkönen		1899005307003815	Facebook	2	1	9998	2000	198	0
f	Facebook	FI	Finland	Risto Kuisman sd tukiryhmä		153995244625836	Facebook	1	1	9998	4999	98	0
f	Facebook	FI	Finland	Sanna Antikainen		417579194987109	Facebook	2	1	9998	2000	198	0
f	Facebook	FI	Finland	Ehdokas Henna Kajava PS		992271077539264	Facebook	2	1	9998	1999	198	0
f	Facebook	FI	Finland	Jussi Patinen, äänesi eduskuntaan		742779219424541	Facebook	2	1	9998	2000	198	0
f	Facebook	FI	Finland	Eero Suutari		145984218777534	Facebook	2	1	9998	2000	198	0
f	Facebook	FI	Finland	Hämeenlinnan Vihreät		159139167468501	Facebook	2	1	9998	2000	198	0
f	Facebook	FI	Finland	Satakunnan vihreät		189884554358796	Facebook	2	1	9998	2000	198	0
f	Facebook	FI	Finland	Liisa Jaakonsaari		484591101565198	Facebook	2	1	9998	2000	176	0
f	Facebook	FI	Finland	Sean Bergenheim	Svenska folkpartiet i Finland - RKP	266603130709392	Facebook	2	1	9997	2000	197	0
f	Facebook	FI	Finland	Antti Astikainen eduskuntavaaliehdokas		327668014495830	Facebook	2	1	9997	2000	176	0
f	Facebook	FI	Finland	Kimmo Sasi		311253592006	Facebook	2	1	9997	1999	176	0
f	Facebook	FI	Finland	Tekniikan akateemiset TEK		155492884488412	Facebook	1	1	9996	4998	98	0
f	Facebook	FI	Finland	OP		111290482282398	Facebook	1	1	9995	4998	98	0
f	Facebook	FI	Finland	Daniel Sazonov		714507148637800	Facebook	1	1	9992	4996	98	0
f	Facebook	FI	Finland	Naisjärjestöjen Keskusliitto - Kvinnoorganisationernas Centralförbund ry		184807228208383	Facebook	1	1	9980	4990	98	0
f	Facebook	FI	Finland	Petri Graeffe eduskuntaan 2019		1681238785434877	Facebook	2	1	9968	1994	197	0
f	Facebook	FI	Finland	Kalervo Björkbacka kansanedustajaehdokas		179180925551652	Facebook	1	1	9837	4919	97	0
f	Facebook	FI	Finland	Kevin Servin PS - Eduskuntavaaliehdokas		129908594194826	Facebook	6	1	9830	967	590	0
f	Facebook	FI	Finland	Kaakkois-Suomen Sosialidemokraatit		648135815208333	Facebook	1	1	9811	4906	97	0
f	Facebook	FI	Finland	Janne Uotila - PIR		376576889210655	Facebook	1	1	9646	4823	481	96
f	Facebook	FI	Finland	Greens/EFA in the European Parliament		150527751674751	Facebook	22	1	9087	3852	12	3
f	Facebook	FI	Finland	Savo-Karjalan Luonto-Liitto		2557658880974539	Facebook	5	1	8995	1000	440	0
f	Facebook	FI	Finland	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	46	1	8228	3542	20	4
f	Facebook	FI	Finland	European Young Leaders - EYL40		227054030686626	Facebook	1	1	8201	1640	16	0
f	Facebook	FI	Finland	Rosatom Global		1828572300805912	Facebook	2	1	8083	4036	179	35
f	Facebook	FI	Finland	Teemu Häyrinen		957840787647552	Facebook	4	1	7996	1000	396	0
f	Facebook	FI	Finland	Antti Saarelainen		114700921930350	Facebook	4	1	7996	1000	458	0
f	Facebook	FI	Finland	Juha Pitkänen		2015686778659015	Facebook	4	1	7996	1000	396	0
f	Facebook	FI	Finland	Nouskaa taistoon paremman tulevaisuuden puolesta		429762287781730	Facebook	8	1	7991	0	791	0
f	Facebook	FI	Finland	CHOOOSE		1820247441572005	Facebook	1	1	7571	1514	15	7
f	Facebook	FI	Finland	Ylöjärven Kristillisdemokraatit		817620045054759	Facebook	3	1	6997	1000	297	0
f	Facebook	FI	Finland	Silja Keränen	Silja Keräsen tukiryhmä	159315454207327	Facebook	3	1	6996	999	296	0
f	Facebook	FI	Finland	Kimmo Kautio - Kokoaan Suurempi Suomi		315479585304528	Facebook	3	1	6996	1000	296	0
f	Facebook	FI	Finland	Ilona Toivanen		280794296054480	Facebook	3	1	6996	999	296	0
f	Facebook	FI	Finland	Tobias Simon - Vihreät De Grönä		600039880201042	Facebook	7	1	6993	0	693	0
f	Facebook	FI	Finland	Eduskuntavaaliehdokas Elina Nykyri		168660743577147	Facebook	3	1	6992	999	296	0
f	Facebook	FI	Finland	Mervi Syväranta		473351072811634	Facebook	3	1	6990	998	296	0
f	Facebook	FI	Finland	Pela Case		119283008140727	Facebook	14	1	6825	2275	12	1
f	Facebook	FI	Finland	MBRC		1853495178284518	Facebook	16	1	6818	2489	43	6
f	Facebook	FI	Finland	Clone Evolution		1345821958781389	Facebook	1	1	6494	2597	115	57
f	Facebook	FI	Finland	Council of the European Union		147547541961576	Facebook	4	1	6464	3123	17	3
f	Facebook	FI	Finland	Veli-Pekka Leivo		256153654500775	Facebook	2	1	5998	1000	176	0
f	Facebook	FI	Finland	Freja Pontán		2299016473720640	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Pirkanmaan Vasemmisto		117594328411158	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Svenska Kvinnoförbundet		388661630444	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Rauman Vasemmistoliitto		117643285047883	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	TAPIO		257045532851	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Ehdokas Tarmo Thorström		2197603006962685	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Porin seudun Vihreät		260465544619288	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Kanta-Hämeen Perussuomalaiset		467446906613423	Facebook	2	1	5998	999	198	0
f	Facebook	FI	Finland	Tiina Rytky		1861356120814518	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Toni Ahva		490822437774614	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Varsinais-Suomen vihreät		208053075878940	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Sello		82822276025	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	IlmastotoimijatJKL		681231705629730	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Greenstep Oy		226796178102413	Facebook	2	1	5998	1000	197	0
f	Facebook	FI	Finland	Happyhappypandas		2235118046744006	Facebook	2	1	5998	1000	198	0
f	Facebook	FI	Finland	Jaana Wessman, Vas.		146546758813837	Facebook	2	1	5997	1000	197	0
f	Facebook	FI	Finland	Kauppakeskus Seppä		893231270821541	Facebook	2	1	5997	999	197	0
f	Facebook	FI	Finland	Nono		164758693555254	Facebook	2	1	5997	1000	197	0
f	Facebook	FI	Finland	Muurametalot Oy		395140627269718	Facebook	2	1	5997	1000	198	0
f	Facebook	FI	Finland	African Care ry		114941415248482	Facebook	2	1	5997	999	197	0
f	Facebook	FI	Finland	Miiko		1431867923738266	Facebook	2	1	5997	1000	197	0
f	Facebook	FI	Finland	Svenska Kvinnoförbundet i Sörnäs		186519195132281	Facebook	2	1	5740	948	192	0
f	Facebook	FI	Finland	HS – Helsingin Sanomat		7180412111	Facebook	2	1	5463	926	174	0
f	Facebook	FI	Finland	321 Go Green		188634255250091	Facebook	1	1	5417	1083	10	0
f	Facebook	FI	Finland	European Youth Event		919232861444360	Facebook	6	1	5282	2507	19	4
f	Facebook	FI	Finland	Kokoomusopiskelijat	Kokoomuksen opiskelijaliitto Tuhatkunta	144426382263604	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Irja Sokka Poliitikko		689010728162410	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Lauri Kopo	Kopo Lauri Ilmari	815971475448620	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Anni Sinnemäki		9177222973	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Kansanedustajaehdokas Eila Aavakare		511999022156178	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Åländsk Center		121263927955067	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Kaisa Hartikainen-Herranen		1960336787414981	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Taru Reinikainen		696989460673762	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Nuutti Hyttinen, PS		361398257277531	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Hannele Vestola		470511476303077	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Sampsa Kataja - ykkösketjun päätöksentekijä satakuntalaisten käytettävissä		159392430785095	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Marit Nilsson-Väre		1047226572047896	Facebook	1	1	4999	1000	88	0
f	Facebook	FI	Finland	Li Andersson		180708511964032	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Tommi Leppänen eduskuntaan.		301625613590193	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Hussein al-Taee - Ehdolla eduskuntaan Uudeltamaalta		283594365653060	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Jani Mäkelä - Kansanedustaja		188085847905188	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Elina Lepomäki		860106373999721	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Marcus Rantala		1469210416687295	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Lauri Nikula		738052799688293	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Antti Salminen, PS		363064497106674	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Meri Lumela		1537431346535056	Facebook	1	1	4999	999	99	0
f	Facebook	FI	Finland	Veronika Honkasalo		2153735948081046	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Mia Heijnsbroek-Wiren Politik		269672499759035	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Marjo Österdahl		754569934929044	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Katja Andrejev		21016374916	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	WSOY		162434360626494	Facebook	1	1	4999	999	98	0
f	Facebook	FI	Finland	Eeva-Maria Maijala		145526055506765	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Lotta Laaksonen		231999320540153	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Nejdet Karadag		1792760630973517	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Suvi Mäkeläinen		416971518641294	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Yhteiset Lapsemme		116715301687331	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Outi Alanko-Kahiluoto		108608235826268	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Opetus- ja koulutusalan ammattilainen, vahva vaikuttaja. Mika-Erik Walls.		1701847076724726	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Anne Nyman		1831348243780117	Facebook	1	1	4999	1000	88	0
f	Facebook	FI	Finland	Matti Honkala, Kok.		356220771861722	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Sallamaarit Markkanen		421504341243048	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Olli-Poika Parviainen		128538050532321	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Suomen Agrometsä		506648773128678	Facebook	1	1	4999	1000	88	0
f	Facebook	FI	Finland	Alexandr Kliucharev-Foy		368931117025269	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Terhi Simonen-Jokinen		2130351360550484	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Vihreä populismi		741814839287095	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Timo Kaunisto - kokoava voima		318735854864943	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Demos Helsinki		272125556316637	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Kulttuurivihkot		121791911211915	Facebook	1	1	4999	1000	98	0
f	Facebook	FI	Finland	Nina Rasola, kansanedustajaehdokas		923513731170649	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	JIPPO Joensuu		117327414977687	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Poliitikko Esko Lehtimäki		1602365313332222	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Eduskuntavaaliehdokas Tiina Koivalo		1692272684406647	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Lauri Tujula		412789126157769	Facebook	1	1	4999	999	99	0
f	Facebook	FI	Finland	Hämeen Sosialidemokraatit		1380845418823068	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Vasemmistonaiset		232771070103542	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Liberaalipuolue		474666389342298	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Ilmastoveivi2019		2372507059630113	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Podcastory.fi		267575303965002	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	MajorJouni		627257697458528	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Elina Rantanen		166145106733802	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Äänioikeus.fi		753565071658403	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Lasse Hautala		265380614163554	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Markus Blomquist		1843887682545574	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Kaisa Hernberg		892338344121662	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Mira-Veera Auer		801383166639929	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Otso Kivekäs		213103298804538	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Suomen luonnonsuojeluliiton Oulun yhdistys		189475081078881	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Kansanedustajaehdokas Jari Nahkanen		232107427727470	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Susanna Kisner Eduskuntaan 2019		1569715913292949	Facebook	1	1	4999	1000	88	0
f	Facebook	FI	Finland	Aalto-yliopiston ylioppilaskunta - AYY		280484866150	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Varsinais-Suomen Liberaalit		149802149025140	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Miche Oksanen		230470223784285	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Independent and Liberated		962023964007523	Facebook	1	1	4999	1000	88	0
f	Facebook	FI	Finland	Kauppa.fi - Kaupan liitto		141772896580	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Ekopaasto		236956296378053	Facebook	1	1	4999	1000	98	0
f	Facebook	FI	Finland	Kaisa Kantele		1318894224842064	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Helsingin Keskusta		1394324444206771	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Pirkanmaan Kokoomus		237721387390	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Anita Korhonen 163, Liike Nyt		286454275407320	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Saarikangas eduskuntaan		2312551575427314	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Sari Somppi		473376463175378	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Sari Sarkomaa		122600251127701	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Antti Siika-aho		1523516797949261	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Krista Mikkonen		167646186591465	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Rauman seurakunta		243306332808945	Facebook	1	1	4999	1000	88	0
f	Facebook	FI	Finland	Väestöliitto		377011865574	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	EquusCare		1468267323457605	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Satu eduskuntaan		600059837093610	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Hakaniemen Sosialidemokraatit Ry		299235597454756	Facebook	1	1	4999	1000	88	0
f	Facebook	FI	Finland	Säde Tahvanainen		1582238438669931	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Jukka Hämäläinen kansanedustajaksi		780693471988602	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Mervi Eskelinen Eduskuntaan		567727853656166	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Åländsk Demokrati		1620240484900612	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Laura Korpinen eduskuntaan		641887819583363	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Tuomas Kurttila eduskuntaan 2019		454399511250143	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Mats Löfström		889471807743208	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Anna-Mari Karhunen		234435250763976	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	SFP i Nyland - RKP Uusimaa		144821005614879	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Tuula Haatainen		361850753973533	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Tarja Simonen		558953291251208	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Taneli Kalliokoski eduskuntavaaliehdokas		266955043746540	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Savo-Karjalan Kokoomus		180273268847212	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Kyrkans Utlandshjälp		108802189156584	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Shennandoah Beaumont - SKP - sitoutumaton		239066873669762	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Virpi Montonen eduskuntavaaliehdokas, Uudenmaan vaalipiiri, Keskusta		354297681824859	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Aikakausmedia		428023917401960	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Jyväskylän kaupunginteatteri		176899975667095	Facebook	1	1	4999	1000	99	0
f	Facebook	FI	Finland	Poliitikko Jyrki Niittymaa	Riekkovaara Niko Tapani	632787353824745	Facebook	1	1	4998	999	98	0
f	Facebook	FI	Finland	Ville Auvinen EU-parlamenttiin 2019	Auvinen Ville Ilari	373482823378855	Facebook	1	1	4998	999	98	0
f	Facebook	FI	Finland	Into		337851219532	Facebook	1	1	4998	999	98	0
f	Facebook	FI	Finland	Animalia		118031212433	Facebook	1	1	4998	999	98	0
f	Facebook	FI	Finland	Panu Jouhkimo		1813775398874805	Facebook	1	1	4998	999	98	0
