advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ΑΔΕΚ - Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	620951011676414	Facebook	13_17	13-17	13	1	12607	2521	75	5
Anja Vanrobaeys	Vanrobaeys Anja Maurits	795798820785493	Facebook	13_17	13-17	1	1	12600	2520	24	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	13_17	13-17	2	1	12443	6221	62	31
Bündnis 90 / Die Grünen Thüringen	BÜNDNIS 90/DIE GRÜNEN Thüringen	445962318752667	Facebook	13_17	13-17	2	1	12421	4906	166	0
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	13_17	13-17	10	1	12342	2623	88	14
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	13_17	13-17	14	1	12166	2623	32	0
LET'S CEE Film Festival	LET'S CEE Film Festival	374807339208829	Facebook	13_17	13-17	7	1	12160	5141	275	0
Grüne.Stadt.Erfurt	Marcus Neumann 	1443838832527925	Facebook	13_17	13-17	8	1	11890	2359	111	0
Hannan Sarwar	Hannan Amer Sarwar	280256796023344	Facebook	13_17	13-17	8	1	11866	988	907	0
Junge Union Aurich	CDU Stadtverband Aurich und Junge Union Aurich	204261220053348	Facebook	13_17	13-17	6	1	11764	2353	40	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	13_17	13-17	25	1	11730	2417	153	5
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	13_17	13-17	10	1	11600	4906	59	15
DIE LINKE. Mannheim	Die Linke Kreisverband Mannheim	138048962930334	Facebook	13_17	13-17	7	1	11510	2205	159	0
Marilen Gabriel Pirtea	ETIS Design	446198175563566	Facebook	13_17	13-17	1	1	11499	5749	24	12
SPD Wandsbek	Andre Schneider	182588003457	Facebook	13_17	13-17	22	1	11313	2553	265	8
SPD-Landesverband Mecklenburg-Vorpommern	SPD MV	140300602673724	Facebook	13_17	13-17	4	1	11203	3029	135	23
FDP Hamburg	FDP Hamburg	189184071108491	Facebook	13_17	13-17	12	1	11194	1775	425	1
Marco Masetti FDI	Marco Masetti	1733765430264000	Facebook	13_17	13-17	1	1	11154	2230	22	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	13_17	13-17	22	1	11154	4753	90	3
Grüne Rhein-Pfalz-Kreis	Maurice Kuhn 	1873999882830833	Facebook	13_17	13-17	12	1	11110	1433	532	0
Giovanni Guidi		134845253246587	Facebook	13_17	13-17	3	1	10998	4992	125	4
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	13_17	13-17	8	1	10961	2443	297	0
Vänsterpartiet Gävleborg	Vänsterpartiet Gävleborg	137604056369425	Facebook	13_17	13-17	6	1	10939	2394	147	33
Vihreät nuoret	Vihreät nuoret	362064961211	Facebook	13_17	13-17	3	1	10898	4079	192	0
PNL Maramureş	Rus Alexandra	1465792233677604	Facebook	13_17	13-17	12	1	10819	2332	26	4
SPD POTSDAM	SPD Potsdam	123837087688700	Facebook	13_17	13-17	11	1	10681	2308	109	10
Włącz oszczędzanie	Łukasz Tadeusz Pająk	1599655186922126	Facebook	13_17	13-17	3	1	10522	1910	66	0
Daniel Fenechiu	ETIS Design	125414364282605	Facebook	13_17	13-17	1	1	10359	5180	10	2
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	13_17	13-17	1	1	10353	5176	5	0
Lengyel Máté	Lengyel Máté	284187002052790	Facebook	13_17	13-17	5	1	10337	2067	10	3
Dietmar Köster, MEP	Dr. Dietmar Köster	374607046013682	Facebook	13_17	13-17	1	1	10314	2062	20	0
Fridays For Future Firenze	Lara Cioni 	1971775153129220	Facebook	13_17	13-17	3	1	10274	2054	32	0
Dave Chrisp Comedy	David Chrisp	210713339427124	Facebook	13_17	13-17	3	1	10007	2453	54	0
Nagy József	Nagy József	128401833854581	Facebook	13_17	13-17	11	1	9994	2960	34	1
Costel Alexe	ETIS Design	182546041796641	Facebook	13_17	13-17	2	1	9896	4948	16	7
Lovin Malta	Lovin Malta	1700937210129433	Facebook	13_17	13-17	4	1	9734	3024	79	15
David Casa	David Casa	193035580892638	Facebook	13_17	13-17	2	1	9663	1933	19	0
Team Kurz	Volkspartei	1446536545429987	Facebook	13_17	13-17	5	1	9632	4634	118	27
Νεολαία Συριζα - Youth of Syriza	Νεολαία Συριζα - Youth of Syriza	489700481134251	Facebook	13_17	13-17	2	1	9593	1918	18	0
Danmarks Socialdemokratiske Ungdom (DSU)	DSU	126084211821	Facebook	13_17	13-17	1	1	9556	4778	127	63
ITUC		20556338116	Facebook	13_17	13-17	3	1	9520	4660	112	0
Adrian Miuțescu	ETIS Design	1992712767649895	Facebook	13_17	13-17	3	1	9519	4444	18	8
FDP Wartburgkreis-Eisenach	FDP-Kreisverband Wartburgkreis-Eisenach	271352156228399	Facebook	13_17	13-17	22	1	9472	1651	470	0
Severin Mayr	Die Grünen Oberösterreich	292307661332245	Facebook	13_17	13-17	7	1	9460	1607	300	0
Ne u moje ime		138418753446889	Facebook	13_17	13-17	1	1	9454	1890	16	0
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	13_17	13-17	5	1	9450	4372	39	7
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	13_17	13-17	3	1	9326	1865	94	21
Angela Russo	Angela Russo 	1624334387651107	Facebook	13_17	13-17	15	1	9284	2685	32	1
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	13_17	13-17	5	1	9253	2304	68	7
Christofer Ranzmaier	Christofer Ranzmaier	187449428281036	Facebook	13_17	13-17	4	1	9142	2017	104	15
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	13_17	13-17	3	1	8966	2110	43	0
FDP Rostock	FDP-Kreisverband Rostock	750220438339711	Facebook	13_17	13-17	2	1	8808	1761	49	0
Thomas Stelzer	OÖVP - die Oberösterreichische Volkspartei	1786588968220782	Facebook	13_17	13-17	15	1	8724	2719	56	5
Markus Hein	FPÖ Linz	624525897689879	Facebook	13_17	13-17	6	1	8689	2750	138	0
Ufficio d'informazione in Italia del Parlamento europeo	Ufficio d'informazione in Italia del Parlamento europeo	143544514130	Facebook	13_17	13-17	1	1	8688	3475	8	1
Eva Kaili	Eva Kaili	13721812367	Facebook	13_17	13-17	7	1	8632	2654	19	0
Πηνελόπη Πετροπούλου  Penelope Petropoulou	Athanasios Gounaris Ioannidis	1417260591874610	Facebook	13_17	13-17	4	1	8612	2036	26	0
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	13_17	13-17	2	1	8609	3661	10	0
Comac étudiants	PTB	386211174868638	Facebook	13_17	13-17	2	1	8603	1721	170	0
Ion ȘTEFAN	ETIS Design SRL	1653699758248627	Facebook	13_17	13-17	2	1	8580	4290	18	9
Dries Van Langenhove	Vlaams Belang	1585072555117186	Facebook	13_17	13-17	1	1	8566	4283	214	42
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	13_17	13-17	1	1	8548	1709	16	0
Ioannis Kantarakis	Ioannis Chrysostomos Kantarakis	212280702946081	Facebook	13_17	13-17	2	1	8463	1817	20	0
Lars Boettger	Lars Boettger	1150644375098670	Facebook	13_17	13-17	4	1	8462	1690	90	15
Dose of Society	Dose of Society	323340437359	Facebook	13_17	13-17	2	1	8396	1679	192	0
BÜNDNIS 90/DIE GRÜNEN Magdeburg	BÜNDNIS 90/DIE GRÜNEN Magdeburg	83113756872	Facebook	13_17	13-17	7	1	8283	2335	127	22
SPD Oberneuland	SPD Oberneuland	1638965259687442	Facebook	13_17	13-17	4	1	8205	3074	121	0
Violeta Alexandru	ETIS Design SRL	644108472676492	Facebook	13_17	13-17	2	1	8199	3442	10	2
Frank Psaila	Frank Psaila	458318884361628	Facebook	13_17	13-17	4	1	8141	1621	53	0
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	13_17	13-17	3	1	8126	4063	66	23
Alexander Kotz	Alexander Kotz	2390058227950123	Facebook	13_17	13-17	1	1	8055	1611	80	16
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	13_17	13-17	3	1	8044	1858	22	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	13_17	13-17	62	1	8031	2027	284	0
Jusos Hamburg	SPD Hamburg	114266450799	Facebook	13_17	13-17	3	1	8020	3116	257	50
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	13_17	13-17	3	1	7946	1589	15	0
Anna Neuendorf	Anna Neuendorf	1903929446580550	Facebook	13_17	13-17	5	1	7893	2724	118	0
FDP Bielefeld	Jan-Maik Schlifter De La Fontaine	153467308073688	Facebook	13_17	13-17	8	1	7837	1612	120	9
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	13_17	13-17	30	1	7812	1584	90	1
Siegfried Muresan	ETIS Design	731035500293728	Facebook	13_17	13-17	1	1	7798	3899	16	8
Partei der Humanisten Bremen	Axel Börold	1477347775705985	Facebook	13_17	13-17	2	1	7765	1553	77	15
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	13_17	13-17	5	1	7719	2727	32	2
VPA Research		369030033713837	Facebook	13_17	13-17	9	1	7693	1597	22	1
Ελληνική Πολιτική Συνείδηση - Άρμα Συνεργασίας		317973578849812	Facebook	13_17	13-17	1	1	7648	1529	15	0
FDP Filderstadt	Freie Demokraten Filderstadt	1470761319809502	Facebook	13_17	13-17	2	1	7568	1918	25	0
Peter Hametner	Peter Hametner	388385461980020	Facebook	13_17	13-17	9	1	7552	1854	58	6
Thüringer Landtag	Thüringer Landtag	118252978672037	Facebook	13_17	13-17	1	1	7464	1492	74	14
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	13_17	13-17	6	1	7434	2387	54	11
Movimento Federalista Europeo (MFE)	Movimento Federalista Europeo (MFE)	232586513421372	Facebook	13_17	13-17	1	1	7343	3672	72	0
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	13_17	13-17	7	1	7296	1816	64	8
Tess Minnens	Minnens Tess Veerie L	131791854353190	Facebook	13_17	13-17	2	1	7166	3238	132	0
Βασίλης Μάρκου υποψήφιος με τον Απ.Κατσιφάρα	Konstantinos Markou	470115806861343	Facebook	13_17	13-17	4	1	7133	2260	22	2
SPD	SPD	47930567748	Facebook	13_17	13-17	14	1	7074	1418	74	13
Inger Staahl Jensen i Europa-Parlamentet	Inger Staahl Jensen	586553418054920	Facebook	13_17	13-17	8	1	7060	918	94	12
Europa-Wahl 2019	Michael Eisenriegler Bakk Phil	489866264465481	Facebook	13_17	13-17	22	1	6939	1385	138	0
Socialdemokraterna i Sollentuna	Jonsson Sven Joakim	465428396919164	Facebook	13_17	13-17	7	1	6892	1292	79	15
Dr. Horst Baier	Dr. Horst Baier	220262751399177	Facebook	13_17	13-17	14	1	6753	1069	245	0
Niklas Nienaß	Bündnis 90/Die Grünen Mecklenburg-Vorpommern	2280286458870451	Facebook	13_17	13-17	1	1	6563	3281	64	0
Florica Chereches	ETIS Design	425879067570544	Facebook	13_17	13-17	1	1	6546	3273	13	6
Kristdemokraterna Solna	Kristdemokraterna i Solna	153194577050	Facebook	13_17	13-17	7	1	6521	1291	62	12
Jacob Mark	SF	69985338410	Facebook	13_17	13-17	1	1	6504	3252	43	8
Socialdemokraterna Ystad	Martensson Hans Inge Marten	358016594293864	Facebook	13_17	13-17	6	1	6437	1148	59	10
Grüne Jugend Augsburg	Grüne Jugend Augsburg	102909819848567	Facebook	13_17	13-17	6	1	6422	824	309	0
Hiros.hu		954672701251045	Facebook	13_17	13-17	1	1	6420	1284	1	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	13_17	13-17	6	1	6391	1278	126	0
Jonas Bruns	Jonas Bruns	2138908233101805	Facebook	13_17	13-17	3	1	6375	1275	126	0
7 Frazioni		445466952870695	Facebook	13_17	13-17	1	1	6355	3177	6	0
Mischel Sylvie	Sylvie Suzette Renee Mischel	155913575037227	Facebook	13_17	13-17	7	1	6294	1398	62	11
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	13_17	13-17	15	1	6234	2306	12	4
Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	13_17	13-17	10	1	6145	1222	52	2
KDU Skåne	Lindholm 	250864784955763	Facebook	13_17	13-17	1	1	6067	1213	56	11
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	13_17	13-17	2	1	6047	1209	10	0
Maximilian Kurz	FPÖ Tirol - die Tiroler Freiheitlichen	531971217283322	Facebook	13_17	13-17	7	1	6043	787	289	4
Νίκος Χουντής-Nikos Chountis	Konstantinos Siampanopoulos	462603193829493	Facebook	13_17	13-17	7	1	6043	2381	42	0
Steffen Beckmann AfD	Steffen Beckmann	2242760109144391	Facebook	13_17	13-17	6	1	5991	1371	35	0
Frihet	Hayrynen Lotta Ilona	1722887348013516	Facebook	13_17	13-17	5	1	5982	2991	86	31
Pritty Kaur	sp.a	413843202368855	Facebook	13_17	13-17	9	1	5953	2309	91	0
Laura Lindahl	Laura Lindahl	504310436316194	Facebook	13_17	13-17	11	1	5925	0	78	0
Andrea Togno - Candidato M5S Elezioni Europee	Andrea Togno	364157860884983	Facebook	13_17	13-17	1	1	5925	1185	59	11
Jusos Pinneberg	Jusos Pinneberg	68141565265	Facebook	13_17	13-17	3	1	5796	2455	72	0
Social Democratic and Labour Party (SDLP)	Social Democratic and Labour Party (SDLP)	111956985487415	Facebook	13_17	13-17	1	1	5776	2888	66	0
Πράσινοι	 Πράσινοι Αλληλεγγύη	461275677331342	Facebook	13_17	13-17	16	1	5774	1357	140	0
AMA MORON	Isidoro Ignacio Albarreal Nuñez	125820130786950	Facebook	13_17	13-17	3	1	5764	2882	57	0
Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	13_17	13-17	5	1	5738	2069	48	13
Lena Otto SPD	SPD Hamburg-Nord	273723356885700	Facebook	13_17	13-17	1	1	5658	1131	11	0
Sven Gatz	Gatz Sven Peter A	100947845480	Facebook	13_17	13-17	2	1	5641	1909	56	6
Viorel Badea	ETIS Design	161582543936194	Facebook	13_17	13-17	1	1	5615	2807	5	1
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	13_17	13-17	6	1	5612	1428	60	8
Hicham El Mzairh	Hicham El Mzairh	39050546817	Facebook	13_17	13-17	1	1	5581	1116	55	11
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	13_17	13-17	4	1	5575	1777	17	5
Barlabás András	Barlabás András	137851763633896	Facebook	13_17	13-17	18	1	5564	13	10	3
Julien Vandenhoucke	Vandenhoucke Julien Serge M	772643609793854	Facebook	13_17	13-17	2	1	5563	2156	75	0
Stine Helles, spidskandidat, Alternativet Fyn	Helles Stine	1202144586507625	Facebook	13_17	13-17	5	1	5520	1073	26	8
Zanda Kalniņa-Lukaševica	Kalniņa-Lukaševica Zanda	414381482703957	Facebook	13_17	13-17	4	1	5510	1145	12	0
Weunite	weunite.eu	843723189339313	Facebook	13_17	13-17	2	1	5500	2469	104	0
Jakob Schäuble	FDP Ingolstadt	1873283949575191	Facebook	13_17	13-17	6	1	5473	504	342	0
SPÖ Obersteiermark Ost	SPÖ Obersteiermark Ost	639538052795950	Facebook	13_17	13-17	4	1	5464	1093	51	0
Ralf Lottermann - Für den Wormser Stadtrat	Ralf Lottermann	364491737725008	Facebook	13_17	13-17	5	1	5459	1487	21	6
Μελίνα Μαρία Δερμεντζοπούλου	Maria Dermentzopoulou	371463640320808	Facebook	13_17	13-17	1	1	5439	2719	53	0
Karsten Hilse	Karsten Hilse 	358099231236311	Facebook	13_17	13-17	4	1	5432	1067	26	0
Tudor Polak	ETIS Design	212588722543134	Facebook	13_17	13-17	1	1	5421	2710	5	1
SPD Nürnberg	SPD Nürnberg	144527089488	Facebook	13_17	13-17	3	1	5406	2045	99	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	13_17	13-17	1	1	5391	1078	53	10
Jacopo Morrone	Jacopo Morrone	574913852523601	Facebook	13_17	13-17	3	1	5367	1072	106	0
Sozialistische Jugend Steiermark	Sozialistische Jugend Steiermark	132022020234948	Facebook	13_17	13-17	1	1	5336	1067	10	0
Kim Alloo	Alloo Kim	2165082146846340	Facebook	13_17	13-17	9	1	5333	2080	91	0
Amaya Fernández	PP	486996548359961	Facebook	13_17	13-17	1	1	5304	1060	10	0
Carmarthenshire Liberal Democrats	Christopher David W Passmore	585876841564510	Facebook	13_17	13-17	6	1	5259	1513	127	0
Μιχάλης Σπουρδαλάκης - Υποψήφιος Ευρωβουλευτής	Σπουρδαλακης Μιχαηλ	309373953080924	Facebook	13_17	13-17	4	1	5220	2187	74	0
Centerpartiet Västernorrland	Sjolund Anne-Li Marie	2117823355168432	Facebook	13_17	13-17	1	1	5167	1033	47	9
Σακελλαρίου Βασιλική / Βίκυ - Sakellariou Vasiliki / Vicky	Vasiliki Sakellariou	574037653104636	Facebook	13_17	13-17	9	1	5130	1093	49	0
Cornel Popa	ETIS Design	362437290495506	Facebook	13_17	13-17	1	1	5100	2550	5	1
Tierschutzvolksbegehren	Tierschutzvolksbegehren	1642678769161065	Facebook	13_17	13-17	9	1	5058	957	121	0
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	13_17	13-17	2	1	5015	1003	9	0
Prc Brescia	Luigi Tedoldi	1535861796655078	Facebook	13_17	13-17	1	1	4976	2488	49	0
Deputati PD	Deputati PD	104652392900508	Facebook	13_17	13-17	21	1	4929	1016	10	0
Bert Wollants	Nieuw-Vlaamse Alliantie	122123487813722	Facebook	13_17	13-17	4	1	4849	1402	82	15
Μάκης Στεργίου	Αρμοδιος Στεργιου	3016200371738417	Facebook	13_17	13-17	2	1	4839	967	9	0
Max Bryant	Max Taylor Bryant	1511114899101340	Facebook	13_17	13-17	1	1	4807	961	110	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	13_17	13-17	13	1	4780	695	198	0
GRÜNE im Landkreis FREISING	Bündnis 90/Die Grünen Kreisverband Freising	419905770448	Facebook	13_17	13-17	3	1	4719	2054	101	0
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	13_17	13-17	7	1	4699	1502	30	12
Maximilian Krauss	FPÖ-Wien	590930261019192	Facebook	13_17	13-17	1	1	4655	2327	232	46
DiB Stuttgart	DEMOKRATIE IN BEWEGUNG	2003975323016762	Facebook	13_17	13-17	1	1	4610	922	91	0
Kommunalwahl Pforzheim 2019	Andreas Bonnet	392366071366256	Facebook	13_17	13-17	3	1	4563	1071	25	0
FDP Altona	Freie Demokratische Partei FDP Bezirksverband Altona	603208893090843	Facebook	13_17	13-17	6	1	4559	775	144	0
Johan Van Overtveldt	Nieuw-Vlaamse Alliantie	275607285891320	Facebook	13_17	13-17	1	1	4551	910	45	9
Valori.it	Valori.it	112777008752391	Facebook	13_17	13-17	8	1	4532	1092	71	0
Junge Liberale Brandenburg	Matti Karstedt	83895604171	Facebook	13_17	13-17	1	1	4502	900	89	0
Die Grünen Linz	Die Grünen - Die Grüne Alternative Linz	112824921274	Facebook	13_17	13-17	1	1	4494	898	44	8
Farkas Gergely	Farkas Gergely	428800467250448	Facebook	13_17	13-17	8	1	4474	1151	13	3
Maria Stylou	Maria Stylou	376008466065955	Facebook	13_17	13-17	1	1	4474	894	8	0
Μάριος Θεοφιλάτος - Marios Theofilatos	Avraam-Marios Theofilatos	2334242963517410	Facebook	13_17	13-17	1	1	4449	889	8	0
Andreas von Brühl	Andreas Sebastian Graf Von Brühl 	227743204230314	Facebook	13_17	13-17	6	1	4448	650	180	0
Jusos Hamburg Nord	SPD Hamburg-Nord	84340911950	Facebook	13_17	13-17	1	1	4443	888	8	0
DIE LINKE. Kreisverband Herford	DIE LINKE. Kreisverband Herford	1433524006667098	Facebook	13_17	13-17	1	1	4442	888	44	8
SPD Berlin	SPD Berlin	134137749971478	Facebook	13_17	13-17	4	1	4439	887	8	0
Tobias B. Bacherle	Tobias B. Bacherle	623394177837445	Facebook	13_17	13-17	8	1	4380	352	294	0
Grüne Jugend Baden-Württemberg	GRÜNE JUGEND Baden-Württemberg	139278729445697	Facebook	13_17	13-17	6	1	4360	597	195	0
Fridays For Future Treviso	Ettore Casellato	1893610467414052	Facebook	13_17	13-17	3	1	4307	2091	44	0
Jos Lantmeeters	Nieuw-Vlaamse Alliantie	2253398908319094	Facebook	13_17	13-17	1	1	4281	2140	42	21
Rasmus Peter Henriksen	Henriksen Rasmus Peter	1522101171358705	Facebook	13_17	13-17	6	1	4239	848	31	5
Daniel Ștefan Drăgulin	ETIS Design	212143985823109	Facebook	13_17	13-17	1	1	4234	2117	8	4
Northenden's World	Northenden World Admin	1692130001038191	Facebook	13_17	13-17	6	1	4171	191	390	0
Κουρουμπλής Παναγιώτης/Kouroumplis Panagiotis	Panagiotis Kouroumplis	248244001876102	Facebook	13_17	13-17	4	1	4107	1671	12	2
SPD Neubrandenburg	SPD Stadt Neubrandenburg	1723728737910446	Facebook	13_17	13-17	2	1	4064	812	24	4
Kristdemokraterna Helsingborg	Lindholm 	119710274891528	Facebook	13_17	13-17	6	1	4043	1571	39	16
Joe Sammut	Joe Sammut	433245190070343	Facebook	13_17	13-17	2	1	4043	808	40	8
Cambridge Stays	Cambridge Stays	1106278742785368	Facebook	13_17	13-17	3	1	4033	806	92	0
Dan Vîlceanu	ETIS Design	715786165255092	Facebook	13_17	13-17	1	1	4020	804	8	1
Charlie McConalogue	Charlie McConalogue	648207378618124	Facebook	13_17	13-17	1	1	3999	799	39	7
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	13_17	13-17	4	1	3998	799	41	7
Romilda Baldacchino Zarb	Romilda Baldacchino Zarb	295310111175191	Facebook	13_17	13-17	5	1	3981	918	20	0
Benjamin Adam	Benjamin Adam	1824840387612176	Facebook	13_17	13-17	5	1	3951	790	78	0
KSV Graz	KSV Graz	268242501289	Facebook	13_17	13-17	14	1	3939	483	181	0
Äänioikeus.fi		753565071658403	Facebook	13_17	13-17	1	1	3872	774	76	0
Vänsterpartiet Jönköpings län	Vänsterpartiet Jönköpings län	433323816696224	Facebook	13_17	13-17	4	1	3868	725	44	8
Stine Isaksen, Spidskandidat for Alternativet i Midt- og Vestjylland	Isaksen Stine	1378501112236847	Facebook	13_17	13-17	2	1	3822	742	11	0
Grüne Jena	Wolfgang Volkmer	367774396672401	Facebook	13_17	13-17	3	1	3771	754	48	5
Ευαγγελία Παναγιωτάκη  Υποψήφια Ευρωβουλευτής ΜέΡΑ25		379160176025653	Facebook	13_17	13-17	4	1	3739	739	22	0
הכבוד של זוזו		320568938138544	Facebook	13_17	13-17	1	1	3725	1862	32	0
Olivier Afonso	Georges Olivier Afonso	335239166940114	Facebook	13_17	13-17	4	1	3693	475	177	0
Eneko Goia	EAJ-PNV	1534682943444716	Facebook	13_17	13-17	6	1	3691	738	51	3
Enhedslisten Hillerød	Rasmussen Karl-Erik	418179784893842	Facebook	13_17	13-17	2	1	3681	1613	29	5
SPD Bitterfeld-Wolfen	SPD Ortsverein Bitterfeld-Wolfen	131796416966341	Facebook	13_17	13-17	9	1	3678	727	76	0
PODEM Llucmajor	Eduardo Eugenio Zúñiga Solari	1414978035452905	Facebook	13_17	13-17	4	1	3675	1177	112	0
Bündnis 90/Die Grünen Freiburg	Bündnis 90/Die Grünen Freiburg	302077876517632	Facebook	13_17	13-17	1	1	3672	734	36	7
Bündnis 90/Die Grünen Kreisverband Rostock	BÜNDNIS 90/DIE GRÜNEN, Kreisverband Rostock	221735951207012	Facebook	13_17	13-17	6	1	3654	764	40	6
FDP Karlsruhe-Stadt	FDP Kreisverband Karlsruhe-Stadt	342930772424635	Facebook	13_17	13-17	12	1	3650	723	39	5
Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	316160725982888	Facebook	13_17	13-17	1	1	3620	1810	18	3
Bart Callaert	Callaert Bart Eduard M	2334802816594579	Facebook	13_17	13-17	2	1	3619	677	56	6
Gheorghiu Bogdan	ETIS Design	267044410338956	Facebook	13_17	13-17	1	1	3571	714	7	1
Markus Abwerzger	FPÖ Tirol - die Tiroler Freiheitlichen	190177211135791	Facebook	13_17	13-17	1	1	3563	1781	35	17
Frederik Damgaard	Damgaard Frederik	899897623364350	Facebook	13_17	13-17	1	1	3545	709	9	0
Landskronamoderaterna	Tingstrom Emil Gustaf Eric	216527871697704	Facebook	13_17	13-17	3	1	3537	612	32	5
Hannes Rockenbauch	Hannes Rockenbauch	953620741367870	Facebook	13_17	13-17	4	1	3520	704	69	0
Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	13_17	13-17	2	1	3470	1254	34	12
Maxime Prévot	Maxime Patrick R Prévot	151415551700582	Facebook	13_17	13-17	1	1	3464	1732	17	3
Swatch	Swatch	297973083586150	Facebook	13_17	13-17	1	1	3454	690	39	7
Michael Kost	Michael Kost	347176005913186	Facebook	13_17	13-17	1	1	3453	690	34	6
SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	13_17	13-17	6	1	3402	767	28	2
Σπήλιος Λιβανός	Spyridon-Panagiotis Livanos	1306987025984296	Facebook	13_17	13-17	5	1	3381	901	16	0
Volkspartei	Volkspartei	15078244418	Facebook	13_17	13-17	2	1	3357	1198	49	24
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	13_17	13-17	5	1	3338	667	24	0
Marc Goergen		2139886662711123	Facebook	13_17	13-17	1	1	3308	1654	32	0
Kristdemokraterna Täby	Kristdemokraterna Täby	500140550093378	Facebook	13_17	13-17	7	1	3289	784	72	14
Johannes Vogel	Johannes Vogel	486203081469505	Facebook	13_17	13-17	6	1	3286	660	67	0
Mahindra Rise		158304157570734	Facebook	13_17	13-17	1	1	3283	1641	2	0
Più Europa	Più Europa	126662574668084	Facebook	13_17	13-17	5	1	3213	1435	10	5
SPD Friedrichshafen	Luca Elias Baumann	227497950644482	Facebook	13_17	13-17	1	1	3170	1585	31	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	13_17	13-17	4	1	3134	1047	17	0
Noel Cassar	Noel Caesar	290329184871610	Facebook	13_17	13-17	1	1	3130	626	6	0
Cristina Iurisniti Deputat USR BN	Stan Calin	745975698891864	Facebook	13_17	13-17	1	1	3121	624	6	1
Krystyna Wróblewska Poseł na Sejm RP	Komitet Wyborczy Prawo i Sprawiedliwość	612524765499822	Facebook	13_17	13-17	1	1	3084	617	14	0
Info Lwówek	Katarzyna Luch	1429420873951263	Facebook	13_17	13-17	1	1	3075	615	14	0
Luca Vidoni	Luca Onorio Vidoni	392986254173330	Facebook	13_17	13-17	4	1	3045	609	60	0
Kevin Cauchi - Ghajnsielem	Kevin Cauchi	325758517614182	Facebook	13_17	13-17	7	1	3029	1292	46	0
Pieter De Crem	CD&V	795215224016947	Facebook	13_17	13-17	2	1	2988	495	99	0
Matthias Ecke	SPD Sachsen	751533138525902	Facebook	13_17	13-17	10	1	2973	539	107	1
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	13_17	13-17	1	1	2966	593	274	54
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	13_17	13-17	3	1	2965	593	29	5
