advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
USR Gorj	Uniunea Salvați România	979274598853221	Facebook	45_54	45-54	4	1	46340	10281	100	18
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	45_54	45-54	6	1	46215	16060	209	17
Partido Popular de La Rioja	David Alejandro Macias	193386147348471	Facebook	45_54	45-54	4	1	46046	9209	160	17
Eraldo Ciangherotti	Eraldo Ciangherotti	1020725961324733	Facebook	45_54	45-54	22	1	46024	10760	698	44
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	45_54	45-54	42	1	46014	12804	754	13
Malik Azmani	Malik Azmani	1734459723547461	Facebook	45_54	45-54	26	1	45970	15853	556	31
Marco Grimaldi	Marco Grimaldi	619956731519414	Facebook	45_54	45-54	7	1	45892	10224	220	21
USR Sector 1	Uniunea Salvați România	885119281568843	Facebook	45_54	45-54	6	1	45842	9898	145	43
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	45_54	45-54	6	1	45804	22880	247	42
Salvatore Barbagallo	The Flag srl	428552284374545	Facebook	45_54	45-54	8	1	45776	10787	383	59
Change.org	Change.org e.V.	530905320274921	Facebook	45_54	45-54	3	1	45728	9145	90	0
Νίκος Πέππας - Υποψήφιος Δημοτικός Σύμβουλος	Νίκος Πέππας	589295414486770	Facebook	45_54	45-54	9	1	45660	10302	270	19
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	45_54	45-54	6	1	45638	10629	266	37
Jacek Wilk	KWW Konfederacja Korwin Braun Liroy Narodowcy	499646073441042	Facebook	45_54	45-54	13	1	45609	15081	167	57
FORO Asturias	FORO Asturias	157783340940291	Facebook	45_54	45-54	2	1	45578	19715	190	38
Matteo Renzi	Matteo Renzi	113335124914	Facebook	45_54	45-54	5	1	45555	14785	155	17
Patryk Jaki	KW Prawo i Sprawiedliwość	199877710116314	Facebook	45_54	45-54	16	1	45464	13736	131	29
Lina Novelli Elezioni Europee 2019	Stefano Stefanoni 	525398527864941	Facebook	45_54	45-54	4	1	45386	15177	49	0
Ion ȘTEFAN	ETIS Design SRL	1653699758248627	Facebook	45_54	45-54	2	1	45360	22680	95	47
Corina Cretu	Corina Cretu	200813406761691	Facebook	45_54	45-54	26	1	45260	11620	144	5
CIWF Italia	CIWF Italia	576664002355828	Facebook	45_54	45-54	17	1	45123	8674	409	0
Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	45_54	45-54	9	1	45013	9938	661	122
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	45_54	45-54	11	1	44827	9422	659	188
David Lega	Kristdemokraterna	251829904829983	Facebook	45_54	45-54	7	1	44807	10196	567	113
Konfederacja Zach-Pom	Andrzej Ostrowski	1249992775165697	Facebook	45_54	45-54	21	1	44801	15595	220	44
Frank Psaila	Frank Psaila	458318884361628	Facebook	45_54	45-54	10	1	44612	9393	234	0
Liberalerna Västsverige	Liberalerna Västsverige	106102553268601	Facebook	45_54	45-54	6	1	44561	14989	517	190
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	45_54	45-54	13	1	44501	14391	467	59
Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	45_54	45-54	3	1	44467	19822	364	134
Stefano Zuccarini Sindaco	Stefano Zuccarini	272379720320278	Facebook	45_54	45-54	5	1	44425	9519	104	0
Lydia Dujardin Desloover	Desloover Lydia Adriana J	491955424673557	Facebook	45_54	45-54	25	1	44239	11644	428	38
Miljöpartiet Västra Götaland	Miljöpartiet Västra Götaland	835842266433861	Facebook	45_54	45-54	12	1	44223	15384	550	175
Norbert Kaczmarczyk Poseł na Sejm RP	Kukiz'15 • Posłowie	814991668621838	Facebook	45_54	45-54	6	1	44156	8831	102	20
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	45_54	45-54	4	1	44148	14437	440	144
Vallì Cipriani in Europa	Lara Braga	318177105538166	Facebook	45_54	45-54	7	1	43997	10328	247	20
Socialdemokraterna Västmanland	Socialdemokraterna Västmanland	439408222749809	Facebook	45_54	45-54	7	1	43995	10467	502	104
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	45_54	45-54	8	1	43985	9187	139	0
Mark Demesmaeker	Nieuw-Vlaamse Alliantie	397796871009992	Facebook	45_54	45-54	3	1	43892	18768	213	42
Jan Cornillie	Cornillie Jan	980619838787000	Facebook	45_54	45-54	6	1	43821	13507	235	35
Sergio Berlato	Sergio Berlato	227284747464295	Facebook	45_54	45-54	4	1	43802	9501	204	24
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	45_54	45-54	6	1	43796	13874	178	53
Roberta Rigon	Roberta Rigon 	152060405498608	Facebook	45_54	45-54	7	1	43704	9343	136	0
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	45_54	45-54	11	1	43680	9192	341	79
Carolin Henseler	Carolin Nicola Henseler	201743000578232	Facebook	45_54	45-54	2	1	43435	21344	1079	210
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	45_54	45-54	8	1	43335	9716	305	88
Mladí Sociálni Demokrati	Mladí sociálni demokrati	582911831720503	Facebook	45_54	45-54	4	1	43330	15231	286	55
Violeta Alexandru	ETIS Design SRL	644108472676492	Facebook	45_54	45-54	2	1	43295	17545	59	11
Liberalerna Stenungsund	Emerse	635481149919229	Facebook	45_54	45-54	15	1	43204	10358	216	52
Danijel Marušić	HDZ - Hrvatska demokratska zajednica	215152641879933	Facebook	45_54	45-54	4	1	43147	13849	68	0
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	45_54	45-54	11	1	43091	9954	503	117
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	45_54	45-54	4	1	43085	16077	306	98
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	45_54	45-54	21	1	42939	10690	339	83
Agnes Jongerius	Partij van de Arbeid (PvdA)	764061133777036	Facebook	45_54	45-54	5	1	42925	9825	117	0
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	45_54	45-54	10	1	42791	9071	396	60
The UK EU Party	Pierre Edmond Kirk	863185927364896	Facebook	45_54	45-54	1	1	42744	21372	247	123
Gabriele Padovani	Andrea Liverani	1559045154349568	Facebook	45_54	45-54	17	1	42713	9267	359	0
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	45_54	45-54	7	1	42686	8516	447	82
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	45_54	45-54	7	1	42627	8511	139	11
ΣΥΜΠΟΛΙΤΕΙΑ	Dimitra Kehagia	748401935189589	Facebook	45_54	45-54	10	1	42604	10922	228	0
Luis Barcala	David Canovas Exposito	266999697008229	Facebook	45_54	45-54	6	1	42599	10683	233	23
National Education Union	National Education Union	241312696375349	Facebook	45_54	45-54	2	1	42594	19349	283	119
Lorenzo Tosa	Lorenzo Tosa	476250932907074	Facebook	45_54	45-54	4	1	42593	14043	153	18
Social Democrats	Social Democrats	1012851375393300	Facebook	45_54	45-54	37	1	42538	10336	282	0
IG Metall	IG Metall	249296718436	Facebook	45_54	45-54	2	1	42501	19714	103	18
Jordens Vänner / Friends of the Earth Sweden	Jordens Vänner / Friends of the Earth Sweden	207890945895422	Facebook	45_54	45-54	9	1	42481	11245	241	57
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	45_54	45-54	16	1	42446	15641	142	10
Agrupación Municipal PSOE Huelva	Agrupación Municipal PSOE Huelva	372909479493645	Facebook	45_54	45-54	10	1	42389	10208	169	0
Simone Contro	Simone Contro 	2123226344608877	Facebook	45_54	45-54	3	1	42309	8395	116	0
Josef Caruana	Josef Caruana	166617437361908	Facebook	45_54	45-54	7	1	42167	12537	145	9
Jacek Protas	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	130955346972893	Facebook	45_54	45-54	19	1	42083	9832	118	9
Matteo Iannitti	Ianniti Matteo Domenico	321246931898034	Facebook	45_54	45-54	10	1	42070	10638	172	0
Αργύρης Ντινόπουλος	Argyrios Ntinopoulos	1842193576012736	Facebook	45_54	45-54	7	1	42031	9117	168	0
Rosa Galindo Málaga Ahora	Málaga Ahora	283962895855799	Facebook	45_54	45-54	10	1	42022	12668	223	0
Kunsthal Charlottenborg	Kunsthal Charlottenborg	210190795661724	Facebook	45_54	45-54	16	1	41981	8056	316	68
Anna Papadimitriou Tsatsou	Pulse and Opinion S.A.	351205875514876	Facebook	45_54	45-54	4	1	41895	15191	163	20
Gorka Urtaran	EAJ-PNV	300674273455291	Facebook	45_54	45-54	16	1	41806	11646	360	16
Podemos Sevilla		791940034165890	Facebook	45_54	45-54	2	1	41793	20896	124	20
Thomas Thomsen	Thomsen Thomas	155006118510945	Facebook	45_54	45-54	4	1	41787	16731	281	63
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	45_54	45-54	37	1	41645	8510	184	6
Zbigniew Kuźmiuk	Przemysław Balmowski 	286259248181285	Facebook	45_54	45-54	8	1	41602	12421	79	20
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	45_54	45-54	31	1	41548	12072	863	20
Tiroler Volkspartei	Tiroler Volkspartei	217386655005525	Facebook	45_54	45-54	6	1	41452	11549	298	82
Monica Cerutti	Monica Cerutti 	331398250994	Facebook	45_54	45-54	3	1	41429	15360	153	23
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	45_54	45-54	15	1	41425	11178	276	0
Rolandas Paksas	Kasparas Bertasius	171037809735454	Facebook	45_54	45-54	1	1	41365	20682	103	20
Reformierakond	Reformierakond	80124492882	Facebook	45_54	45-54	4	1	41246	9608	411	73
Tiina Heikkinen	Heikkinen Tiina Maria	252243572053482	Facebook	45_54	45-54	1	1	41189	20594	1029	205
Θοδωρής Δουλουμπέκης - Theodore Douloumpekis	Theodoros Douloumpekis 	310648756200075	Facebook	45_54	45-54	13	1	41176	10526	274	0
Mike Mohring	CDU Weimarer Land	188677361503511	Facebook	45_54	45-54	21	1	41166	10223	411	0
Podemos Zaragoza	PODEMOS - EQUO ZARAGOZA	1416966438543078	Facebook	45_54	45-54	12	1	41126	11046	211	0
Anita Kucharska-Dziedzic	KW Wiosna Roberta Biedronia	402330900557208	Facebook	45_54	45-54	16	1	41125	7496	183	14
IU Xixón	Xixón por la Izquierda (IU+IAS)	144926585684140	Facebook	45_54	45-54	9	1	41066	14020	348	51
Podemos Getafe	Podemos	237626009756798	Facebook	45_54	45-54	8	1	41014	8896	798	293
Hilde Crevits	Hilde Crevits	384632394957341	Facebook	45_54	45-54	1	1	41012	20506	1025	205
Leena Brandt	Brandt Leena Kaarina	336732893639928	Facebook	45_54	45-54	3	1	40937	8187	259	40
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	45_54	45-54	4	1	40930	16906	141	55
Anton Nilsson	Betalt av stödföreningen för Anton Nilsson	290501338278566	Facebook	45_54	45-54	43	1	40809	12101	667	0
liberal.gr	liberal.gr	1645903788996329	Facebook	45_54	45-54	4	1	40607	8083	98	0
Panos Reppas - Παναγιώτης Ρέππας	Panagiotis Reppas	381289095967251	Facebook	45_54	45-54	13	1	40586	8650	377	23
Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	45_54	45-54	15	1	40564	12064	272	13
Πλιάτσιος Νικόλαος	Nikolaos Pliatsios	540101759474820	Facebook	45_54	45-54	5	1	40534	7987	342	51
Alessandra Basso al Parlamento Europeo	Alessandra Basso	613417015791230	Facebook	45_54	45-54	7	1	40467	9284	187	15
Denis Ducarme	Denis Gaston Ducarme	367577357909	Facebook	45_54	45-54	4	1	40440	8088	403	80
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	45_54	45-54	3	1	40425	8085	80	0
Arabiska Teatern / أرابيسكا تياترن	Arabiska Teatern / أرابيسكا تياترن	996264337099052	Facebook	45_54	45-54	3	1	40390	20069	188	76
Luigi Di Placido	Andrea Rossi	332563790280386	Facebook	45_54	45-54	27	1	40268	9181	628	0
Naomi Reniuț-Ursoiu	Uniunea Salvați România	708334336169853	Facebook	45_54	45-54	10	1	40211	8533	79	5
Ralf Lottermann - Für den Wormser Stadtrat	Ralf Lottermann	364491737725008	Facebook	45_54	45-54	5	1	40201	12351	194	71
Volt España	Volt Europa España	2112231695664686	Facebook	45_54	45-54	12	1	40186	9685	211	19
Mick Wallace	Oonan Christopher Patrick	346069865514537	Facebook	45_54	45-54	1	1	40039	20019	199	100
Arndt Kohn	SPD-Unterbezirk in der Städteregion Aachen	1232732846774130	Facebook	45_54	45-54	7	1	39969	16951	272	42
Alternativa Popolare		174312339435062	Facebook	45_54	45-54	4	1	39952	17845	123	15
Juraj Seman kandidát do Evropského parlamentu	Seman Juraj	447733512640347	Facebook	45_54	45-54	10	1	39927	10199	204	45
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	45_54	45-54	1	1	39892	19946	997	199
Beatrice Brignone	Possibile	454468194886964	Facebook	45_54	45-54	4	1	39848	7969	397	79
Χάρης Μαμουλάκης	Χάρης Μαμουλάκης	1561616060574694	Facebook	45_54	45-54	8	1	39831	13976	153	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	45_54	45-54	10	1	39681	10566	227	0
Μιχάλης Αγγελόπουλος	Michalis Angelopoulos	253581075582399	Facebook	45_54	45-54	6	1	39575	7915	78	0
Ecolo Hainaut	Ecolo Hainaut	121653681195914	Facebook	45_54	45-54	5	1	39351	7870	392	78
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	45_54	45-54	9	1	39342	7868	113	0
Fofi Gennimata	Κίνημα Αλλαγής	67561345728	Facebook	45_54	45-54	27	1	39275	9369	727	0
West Midlands Green Party	West Midlands Green Party	216024651755822	Facebook	45_54	45-54	10	1	39254	12776	298	51
Piratenpartei	Piratenpartei	149871337782	Facebook	45_54	45-54	4	1	39209	14738	510	242
Beata Kempa	KW Prawo i Sprawiedliwość	342536459089859	Facebook	45_54	45-54	3	1	39207	16896	217	56
Volime-Hynka-007	ODS - Občanská demokratická strana	339021716804527	Facebook	45_54	45-54	11	1	39193	8306	189	37
PSOE Alcalá de Henares	PSOE de Alcalá de Henares	82976913463	Facebook	45_54	45-54	7	1	39157	10532	399	62
HLAS ĽUDU	Hlas ľudu	968070566734856	Facebook	45_54	45-54	3	1	39020	14871	286	51
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	45_54	45-54	3	1	38967	15553	215	40
Andrea Soddu Sindaco	Andrea Soddu	1438178299829574	Facebook	45_54	45-54	15	1	38958	9609	434	0
Wim Soons	Soons Wim	598618930329580	Facebook	45_54	45-54	9	1	38902	17046	248	32
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	45_54	45-54	10	1	38867	14363	300	22
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	45_54	45-54	5	1	38863	8595	120	0
Joško Klisović	Klisovic Josko	1262594650584725	Facebook	45_54	45-54	16	1	38788	10200	218	0
EM360 cu Adi Maniutiu	EM360 cu Adi Maniutiu	201920416986321	Facebook	45_54	45-54	16	1	38774	13995	125	0
Sergio Panero • Candidato Sindaco di Bra	Sergio Panero	1196580340519958	Facebook	45_54	45-54	5	1	38758	8786	104	0
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	45_54	45-54	8	1	38723	8265	139	0
FDP Dortmund	Michael Kauch	423911207652417	Facebook	45_54	45-54	8	1	38629	8705	438	72
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	45_54	45-54	6	1	38580	7687	397	76
Listes Destexhe	Listes Destexhe	983524558703058	Facebook	45_54	45-54	4	1	38565	8516	97	0
Jacob Mark	SF	69985338410	Facebook	45_54	45-54	7	1	38554	8765	105	41
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	45_54	45-54	2	1	38537	19268	192	73
Anne Honoré Østergaard	Ostergaard Anne Honore	1719764131664489	Facebook	45_54	45-54	22	1	38525	6965	225	55
Lia Orfei	Lia Orfei	574133089748488	Facebook	45_54	45-54	10	1	38492	9511	205	12
Lovin Malta	Lovin Malta	1700937210129433	Facebook	45_54	45-54	5	1	38432	11366	322	64
Koen Metsu	VAN DER AUWERA PIETER TOM T.	536864973078981	Facebook	45_54	45-54	5	1	38409	12361	313	59
Domenico Finiguerra	Domenico Finiguerra	41123718703	Facebook	45_54	45-54	6	1	38356	12839	178	17
Dyab Abou Jahjah	Abou Jahjah Dyab	650597568382274	Facebook	45_54	45-54	10	1	38334	8248	320	39
Ευάγγελος Σπανός - Υποψήφιος Ευρωβουλευτής	Γιώργος Σπανός	1249976638499200	Facebook	45_54	45-54	3	1	38295	7659	173	24
PS Móstoles	PS Móstoles	328021943957505	Facebook	45_54	45-54	18	1	38151	8718	306	0
Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	124991704202615	Facebook	45_54	45-54	7	1	38121	16920	68	14
Liberalerna	Liberalerna	132266740623	Facebook	45_54	45-54	12	1	38119	9798	827	170
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	45_54	45-54	7	1	38119	11983	234	33
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	45_54	45-54	7	1	38099	8631	337	43
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	45_54	45-54	14	1	38083	9876	186	0
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	45_54	45-54	2	1	38063	14549	305	79
Danuta Hübner	KKW Koalicja Europejska PO SLD PSL .N Zieloni	458440260940195	Facebook	45_54	45-54	50	1	37961	6363	288	0
Nele Lijnen	Lijnen Nele	1583308831974521	Facebook	45_54	45-54	21	1	37959	8683	640	52
Antonio García Marichal	Antonio Miguel García Marichal	266888690629486	Facebook	45_54	45-54	12	1	37904	11284	216	0
Pietro Petruzzelli	Pietro Petruzzelli	194717554070843	Facebook	45_54	45-54	6	1	37866	8833	122	0
Kristof Calvo	Kristof Calvo	345099982367937	Facebook	45_54	45-54	10	1	37607	17085	314	78
Abortion Support Network	Abortion Support Network	171179209569823	Facebook	45_54	45-54	9	1	37599	10463	599	84
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	45_54	45-54	8	1	37480	11661	141	39
Socialdemokraterna i Malmö	Socialdemokraterna i Malmö	133148933394485	Facebook	45_54	45-54	11	1	37477	8116	276	62
Carlo Guccione	Gennaro Alessandro Alessio	731200573630420	Facebook	45_54	45-54	2	1	37464	14852	148	24
Marcin Bosacki	KWW Koalicja Europejska PO PSL SLD .N Zieloni	325783984956664	Facebook	45_54	45-54	5	1	37433	18366	196	44
Angelo Vernillo	Angelo Vernillo 	538691129988576	Facebook	45_54	45-54	6	1	37342	8121	144	0
Big News Buzz		125179374733697	Facebook	45_54	45-54	1	1	37341	18670	166	83
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	45_54	45-54	6	1	37289	8081	167	16
Roberta Fusari Sindaca	Comitato elettorale Roberta Fusari Sindaca	1021093474737387	Facebook	45_54	45-54	6	1	37221	7444	224	24
Federico Clapis	Federico Clapis	306289286207471	Facebook	45_54	45-54	4	1	37184	7437	78	0
Johan Van Overtveldt	Nieuw-Vlaamse Alliantie	275607285891320	Facebook	45_54	45-54	4	1	37178	7435	296	55
Scottish Liberal Democrats	the Liberal Democrats	397986050296687	Facebook	45_54	45-54	100	1	37170	8411	1076	0
Σπύρος Δανέλλης - Υποψήφιος Ευρωβουλευτής "ΣΥΡΙΖΑ-Προοδευτική Συμμαχία"	Σπυριδων Δανελλης	704142103016306	Facebook	45_54	45-54	6	1	37068	13632	221	20
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	45_54	45-54	77	1	36994	4712	1686	0
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	45_54	45-54	5	1	36991	13968	279	49
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	45_54	45-54	7	1	36981	11306	273	42
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	45_54	45-54	12	1	36931	9348	205	0
Paul Bristow	The Conservative Party	293864561226540	Facebook	45_54	45-54	61	1	36920	9522	1875	14
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	45_54	45-54	2	1	36906	18453	126	22
Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	45_54	45-54	13	1	36851	9145	357	32
Demokratie in Bewegung Sachsen-Anhalt	Demokratie in Bewegung Sachsen-Anhalt	1907967889415631	Facebook	45_54	45-54	2	1	36845	18182	105	18
Krešo Beljak	Vlahovic Mario	52929105855	Facebook	45_54	45-54	2	1	36823	14707	146	24
Suomiduunari	Riekkovaara Niko Tapani	244224963187036	Facebook	45_54	45-54	4	1	36809	14065	298	47
MoVimento Cinque Stelle Provincia di Salerno		339297716643	Facebook	45_54	45-54	2	1	36790	14880	148	25
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	45_54	45-54	75	1	36783	8559	1767	0
Andrea Togno - Candidato M5S Elezioni Europee	Andrea Togno	364157860884983	Facebook	45_54	45-54	11	1	36717	8541	415	44
Naša voľba	Naša voľba	175203236178487	Facebook	45_54	45-54	7	1	36704	17814	207	72
USR Călan	Uniunea Salvați România - USR	1942492232464096	Facebook	45_54	45-54	3	1	36675	15488	76	30
Unija Kvarnera	Pametno	584966128586909	Facebook	45_54	45-54	1	1	36673	18336	91	18
Skole og Forældre	Skole og Forældre	113241872062337	Facebook	45_54	45-54	4	1	36631	11298	119	23
Caroline De Meerleer	De Meerleer Caroline Jeanne F	278233629764740	Facebook	45_54	45-54	3	1	36625	15360	324	64
Roman Knop	Andrzej Bartosz Piotrowicz	749503038777719	Facebook	45_54	45-54	13	1	36584	11232	84	20
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	45_54	45-54	6	1	36576	7315	223	29
CDU Region Stuttgart	CDU Region Stuttgart	1512459202315535	Facebook	45_54	45-54	2	1	36565	18282	913	182
Peter Agius	Peter Agius	263881160919130	Facebook	45_54	45-54	5	1	36495	8286	98	0
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	45_54	45-54	12	1	36476	8588	355	17
Gianluca Festa	Gianluca Festa	1414627525508278	Facebook	45_54	45-54	12	1	36334	10073	312	0
Marie Høgh  - konservativ folketingskandidat i Københavns storkreds	Det Konservative Folkeparti	369282413923161	Facebook	45_54	45-54	9	1	36261	10362	485	138
Θεοδόσης Πελεγρίνης	Θεοδόσης Πελεγρίνης	161951727170444	Facebook	45_54	45-54	2	1	36165	7233	71	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	45_54	45-54	4	1	36147	14789	169	20
Giorgio Magliocca Presidente della Provincia di Caserta	Giorgio Magliocca	1681022168583960	Facebook	45_54	45-54	3	1	36097	7219	71	0
Eveline Herben	Herben Eveline Marie	350805055554039	Facebook	45_54	45-54	21	1	36095	9199	798	30
Somos Miel		363084687812526	Facebook	45_54	45-54	6	1	36058	11454	293	57
Deutsche gegen Rassismus	BIG Partei Deutschland	2367349223545054	Facebook	45_54	45-54	10	1	35940	7188	259	0
Andrea Venzon	Andrea Venzon	190415584911640	Facebook	45_54	45-54	4	1	35936	8128	314	50
The Women's Equality Party	The Women's Equality Party	1567955710156124	Facebook	45_54	45-54	3	1	35925	13860	427	157
Reignite	Reignite	702922223165890	Facebook	45_54	45-54	4	1	35917	14375	422	155
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	45_54	45-54	16	1	35869	8363	114	40
Petar Socevic - Radikale Venstre	Socevic Petar	2190488887846226	Facebook	45_54	45-54	5	1	35795	7159	479	95
Bianca Verrillo	Bianca Verrillo	597101660767723	Facebook	45_54	45-54	7	1	35733	8077	133	0
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	45_54	45-54	5	1	35699	9438	287	32
Luigia Marino - detta Gigia		2074498309515123	Facebook	45_54	45-54	3	1	35670	7134	70	0
Susanna Kisner	Susanna Kisnerin tukiryhmä	1569715913292949	Facebook	45_54	45-54	9	1	35578	10286	897	144
Βαγγέλης Τσαμήτας - Υποψήφιος Δήμαρχος Αλίμου	Baggelis Tsamitas	794521677550806	Facebook	45_54	45-54	11	1	35563	7023	206	0
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	45_54	45-54	14	1	35553	8344	462	108
Krzysztof Brejza	KKW Koalicja Europejska PO PSL SLD .N Zieloni	120766181437537	Facebook	45_54	45-54	8	1	35548	7575	72	10
Epirus365 - Έλσα Εξάρχου Κεντέρη	Έλσα Εξάρχου - Κεντέρη	370524653792978	Facebook	45_54	45-54	5	1	35528	7800	110	0
Kristdemokraterna i Dalarna	Kristdemokraterna Dalarna	321670347944266	Facebook	45_54	45-54	24	1	35327	9647	976	219
Freie Wähler Bundesvereinigung	Freie Wähler Bundesvereinigung	204327886385912	Facebook	45_54	45-54	2	1	35318	14681	225	45
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	45_54	45-54	8	1	35175	9467	458	76
Bündnis 90/Die Grünen Schwäbisch Hall	BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	1324932424284616	Facebook	45_54	45-54	11	1	35118	8204	423	55
Narcis George Matache	Narcis-George Matache	549972828403233	Facebook	45_54	45-54	2	1	35100	14309	48	9
Sébastien de Jonge	De Jonge Sébastien Edouard	370249413831637	Facebook	45_54	45-54	4	1	35072	8024	333	66
Anita Sowińska	KW Wiosna Roberta Biedronia	2154797738169705	Facebook	45_54	45-54	7	1	35071	9193	126	35
Amnesty International Austria	Amnesty International Austria	30925241455	Facebook	45_54	45-54	3	1	35013	7002	363	67
Razem Pomorze	KKW Lewica Razem - Razem, Unia Pracy, RSS	835823859869930	Facebook	45_54	45-54	8	1	35003	10631	99	36
Luca Rossi per la Regione Piemonte	The Flag srl	1505721276316265	Facebook	45_54	45-54	6	1	34914	7642	124	0
Dobromir Sośnierz	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	1389430631355482	Facebook	45_54	45-54	8	1	34902	7792	96	18
Tiziana Beghin	Valentina Trogu	235501579990278	Facebook	45_54	45-54	3	1	34855	6971	169	25
Bündnis 90/Die Grünen Berlin	Bündnis 90/Die Grünen Berlin	103558289679671	Facebook	45_54	45-54	18	1	34841	10611	407	47
Béres András	Béres András	135183763351506	Facebook	45_54	45-54	4	1	34841	6968	107	21
Christian Zoll	Vorarlberger Volkspartei	601419393620184	Facebook	45_54	45-54	1	1	34830	13932	34	6
Cs Teruel	Ciudadanos Aragón	1547534802182236	Facebook	45_54	45-54	8	1	34827	8437	250	0
Annie Lööf	Centerpartiet	118943054880945	Facebook	45_54	45-54	6	1	34791	7487	197	53
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	45_54	45-54	2	1	34790	13731	249	112
Γιώργος Θωμάς	Γιώργος Θωμάς	546583482086942	Facebook	45_54	45-54	7	1	34757	7272	95	0
