advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Opaline Meunier	Opaline Meunier	1003984536437712	Facebook	18_24	18-24	5	1	52476	23167	330	36
Podemos Zaragoza	PODEMOS - EQUO ZARAGOZA	1416966438543078	Facebook	18_24	18-24	10	1	52475	10884	259	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	18_24	18-24	2	1	52445	24263	242	45
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	18_24	18-24	3	1	52387	15349	152	16
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	18_24	18-24	24	1	52249	13858	297	0
Maroš Šefčovič	SMER - SD	245361515516655	Facebook	18_24	18-24	7	1	52222	10444	318	53
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	18_24	18-24	9	1	52175	12153	259	64
Departamentul pentru Afaceri Interne PSD	Partidul Social Democrat	797044747344438	Facebook	18_24	18-24	1	1	52174	26087	27	5
PRO România	Networld IT&C SRL	2177244962290894	Facebook	18_24	18-24	17	1	52151	13475	138	26
Lidia Sankowska-Grabczuk	Komitet Wyborczy Wyborców KUKIZ15	460952641054841	Facebook	18_24	18-24	6	1	52094	10417	129	22
Lovin Malta	Lovin Malta	1700937210129433	Facebook	18_24	18-24	5	1	52005	15764	429	86
StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	18_24	18-24	1	1	51967	25984	51	0
Paweł Pudłowski	Selectivv	404295586445224	Facebook	18_24	18-24	5	1	51940	11082	228	97
Josef Caruana	Josef Caruana	166617437361908	Facebook	18_24	18-24	7	1	51929	17982	181	24
Henrik Wickström	Wickström 2019	448116415229902	Facebook	18_24	18-24	42	1	51724	10132	1397	7
Esquerda Net	Esquerda Net	116426248469551	Facebook	18_24	18-24	3	1	51646	25823	162	32
SMER - SD Trnava	SMER - SD	288684228679617	Facebook	18_24	18-24	27	1	51619	15741	656	0
USR Mehedinți	Uniunea Salvați România	1763484467225604	Facebook	18_24	18-24	8	1	51468	11113	91	15
LiSL Deutschland	Michael Kauch	223782884301813	Facebook	18_24	18-24	7	1	51438	11235	687	118
Ecolo Hainaut	Ecolo Hainaut	121653681195914	Facebook	18_24	18-24	5	1	51434	10287	513	102
Erik Poulsen - kandidat til Europa-Parlamentet	Erik Poulsen - kandidat til Europa-Parlamentet	203735820417737	Facebook	18_24	18-24	9	1	51388	20565	773	296
PSAnderlues	Philippe Henri M Tison	197214344323855	Facebook	18_24	18-24	3	1	51272	10254	534	97
Somos Miel		363084687812526	Facebook	18_24	18-24	6	1	51232	12471	490	87
Maciej Jarosz	KW Wiosna Roberta Biedronia	2259859161005527	Facebook	18_24	18-24	4	1	51205	10241	100	13
Groen Brussel	Groen Brussel	144986545155	Facebook	18_24	18-24	5	1	51195	11620	698	138
BÜNDNIS 90/DIE GRÜNEN Magdeburg	BÜNDNIS 90/DIE GRÜNEN Magdeburg	83113756872	Facebook	18_24	18-24	15	1	50941	11818	748	94
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	18_24	18-24	3	1	50818	10057	152	0
Ulla Tørnæs	Ulla Tørnæs	1442400742660069	Facebook	18_24	18-24	3	1	50657	10131	102	40
Daniel Buda	ETIS Design	220579784732993	Facebook	18_24	18-24	2	1	50576	25288	44	19
Sebastian Kaleta	KW Prawo i Sprawiedliwość	1643686859194259	Facebook	18_24	18-24	5	1	50402	11543	355	71
Luciano Pizzoni Sindaco	Luciano Pizzoni Sindaco	2408453165855171	Facebook	18_24	18-24	15	1	50178	10808	198	0
Greenpeace Magyarország	Greenpeace Magyarország	35634348348	Facebook	18_24	18-24	5	1	50168	22122	68	15
Yorkshire and the Humber Labour Party	the Labour party	1608245282744484	Facebook	18_24	18-24	5	1	50145	21490	428	169
Listes Destexhe	Listes Destexhe	983524558703058	Facebook	18_24	18-24	2	1	50127	11567	499	89
Miljöpartiet de gröna i Helsingborg	Miljöpartiet de gröna i Helsingborg	106956499327992	Facebook	18_24	18-24	5	1	50122	9620	463	89
Per Møller	Det Konservative Folkeparti	279383622197240	Facebook	18_24	18-24	6	1	50050	10419	670	139
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	18_24	18-24	14	1	50014	14863	285	56
SPD Saar	SPD Saar	214065808453	Facebook	18_24	18-24	1	1	49998	10000	498	99
Socialdemokraterna i Malmö	Socialdemokraterna i Malmö	133148933394485	Facebook	18_24	18-24	11	1	49832	11694	473	104
Tomáš Zdechovský	KDU-ČSL	275042429350706	Facebook	18_24	18-24	3	1	49796	9959	193	38
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	18_24	18-24	8	1	49632	11890	530	78
Hassan Bousetta 3e à l'Europe		33770596902	Facebook	18_24	18-24	3	1	49618	21808	234	39
The Brexit Party	The Brexit Party	230416667843105	Facebook	18_24	18-24	2	1	49607	18518	2142	574
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	18_24	18-24	3	1	49527	9905	130	0
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	18_24	18-24	3	1	49451	23828	169	33
Özlem Alev Demirel	DIE LINKE. NRW	602487899802568	Facebook	18_24	18-24	2	1	49400	24433	259	121
Ida Auken	Ida Auken	24352982198	Facebook	18_24	18-24	9	1	49282	11142	399	103
Henrik Jørgensen - Folketingskandidat for Venstre Brønderslevkredsen	Ladefoged Martin Aggerholm	523900267627364	Facebook	18_24	18-24	2	1	49157	9831	105	44
Ahmed Laaouej	Ahmed Laaouej	672031322849835	Facebook	18_24	18-24	3	1	49141	9828	490	98
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	18_24	18-24	30	1	49115	12848	278	0
Sébastien de Jonge	De Jonge Sébastien Edouard	370249413831637	Facebook	18_24	18-24	4	1	49104	16802	373	74
Goran Pauk	HDZ - Hrvatska demokratska zajednica	581489628528785	Facebook	18_24	18-24	3	1	49062	9812	97	0
Jusos Hamburg	SPD Hamburg	114266450799	Facebook	18_24	18-24	3	1	49040	10808	256	33
Katarzyna Lubiniecka-Różyło	KW Wiosna Roberta Biedronia	235162340681268	Facebook	18_24	18-24	7	1	48978	11898	181	46
Dyab Abou Jahjah	Abou Jahjah Dyab	650597568382274	Facebook	18_24	18-24	13	1	48928	10113	281	18
Eesti Konservatiivne Rahvaerakond	Eesti Konservatiivne Rahvaerakond	671308106236480	Facebook	18_24	18-24	3	1	48876	9775	96	0
Fine Gael Limerick City	Breen Colm Timothy	137766716313436	Facebook	18_24	18-24	5	1	48840	11329	152	0
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	18_24	18-24	21	1	48792	18738	94	12
Anna Wachowska-Kucharska	KKW Lewica Razem – Razem, Unia Pracy, RSS	362029083948983	Facebook	18_24	18-24	4	1	48754	10202	55	7
Giacomo Galazzo	Giacomo Galazzo	338070350178263	Facebook	18_24	18-24	8	1	48735	9705	235	22
Natuur & Milieu	Natuur & Milieu	156571571036057	Facebook	18_24	18-24	2	1	48698	13713	83	0
Newsique	newsique	357567421559428	Facebook	18_24	18-24	1	1	48658	19463	97	48
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	18_24	18-24	7	1	48624	17747	256	39
GRÜNE Hamburg	GRÜNE Hamburg	25406037041	Facebook	18_24	18-24	27	1	48591	19250	726	34
Norbert Kaczmarczyk Poseł na Sejm RP	Kukiz'15 • Posłowie	814991668621838	Facebook	18_24	18-24	6	1	48579	9716	112	22
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	18_24	18-24	6	1	48567	13035	236	66
SNAGA - Stranka narodnog i građanskog aktivizma	SNAGA - stranka narodnog i građanskog aktivizma	309273389409125	Facebook	18_24	18-24	11	1	48558	18589	159	0
Socialdemokraterna Örebro kommun	Nerelius Carin Isabelle	223141487866750	Facebook	18_24	18-24	9	1	48473	10096	465	95
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	18_24	18-24	8	1	48414	20246	219	33
Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο		326882297995016	Facebook	18_24	18-24	2	1	48407	22128	54	0
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	18_24	18-24	27	1	48276	15933	302	16
Rosa Lund	Enhedslisten	195621950482248	Facebook	18_24	18-24	2	1	48235	9647	645	129
Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	18_24	18-24	3	1	48201	20956	153	23
Mara Bizzotto Pagina Ufficiale	Mara Bizzotto	206708532746370	Facebook	18_24	18-24	12	1	48187	16441	184	29
ANSA Europa	ANSA Europa	190141131032201	Facebook	18_24	18-24	4	1	48125	9625	95	0
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	18_24	18-24	15	1	48023	12638	281	0
CD&V Arendonk	Segers Joke Jan A	989150391109604	Facebook	18_24	18-24	1	1	47962	9592	94	0
Ioannis Kantarakis	Ioannis Chrysostomos Kantarakis	212280702946081	Facebook	18_24	18-24	2	1	47836	12147	162	0
Βαγγέλης Τσαμήτας - Υποψήφιος Δήμαρχος Αλίμου	Baggelis Tsamitas	794521677550806	Facebook	18_24	18-24	11	1	47736	9500	157	0
Diakonia	Diakonia	42676805259	Facebook	18_24	18-24	13	1	47683	17026	242	53
Grüne HSK	Jörg Rostek	426725177414680	Facebook	18_24	18-24	2	1	47643	23723	242	118
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	18_24	18-24	10	1	47442	12256	488	74
Roman Kriz	Kriz Roman	382745889213194	Facebook	18_24	18-24	10	1	47392	10165	273	87
Luisa De Biasio Calimani	Luisa De Biasio	822662588103237	Facebook	18_24	18-24	8	1	47371	12369	215	0
Farkas Gergely	Farkas Gergely	428800467250448	Facebook	18_24	18-24	12	1	47132	11435	79	27
Evelyn Regner	SPÖ	291746820967544	Facebook	18_24	18-24	4	1	47036	14719	381	76
Ewa Sufin-Jacquemart	KKW Koalicja Europejska PO PSL SLD .N Zieloni	497768517019635	Facebook	18_24	18-24	2	1	47031	18900	72	14
Díky EU	MACH Jiří	404468833684516	Facebook	18_24	18-24	4	1	46962	11503	291	58
Nyt Europa	Nyt Europa	284571169850	Facebook	18_24	18-24	4	1	46903	13673	182	61
FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	18_24	18-24	8	1	46867	21062	485	209
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	18_24	18-24	2	1	46542	19651	40	0
Andrzej Grzyb Poseł do Parlamentu Europejskiego	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	235676093175456	Facebook	18_24	18-24	3	1	46382	9276	113	20
Henrik Sass Larsen	Socialdemokratiet	530069377053107	Facebook	18_24	18-24	14	1	46287	12565	296	101
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	18_24	18-24	24	1	46263	16282	604	0
Artur Mazur - Partia Zieloni & Koalicja Europejska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	172287049543925	Facebook	18_24	18-24	3	1	46218	9243	111	20
René Nord Hansen - folketingskandidat	Det Konservative Folkeparti	779582492178326	Facebook	18_24	18-24	5	1	45950	9998	615	133
Pina Picierno	SocialCom	212896992084952	Facebook	18_24	18-24	39	1	45850	12459	231	7
Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	18_24	18-24	7	1	45818	15649	193	18
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	18_24	18-24	8	1	45785	13268	392	82
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	18_24	18-24	4	1	45773	9005	182	0
Dom Otwarty	Dom Otwarty	649621911846280	Facebook	18_24	18-24	1	1	45713	22857	106	53
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	18_24	18-24	19	1	45572	22035	216	51
Χάρης Μαμουλάκης	Χάρης Μαμουλάκης	1561616060574694	Facebook	18_24	18-24	8	1	45480	17415	130	0
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	18_24	18-24	6	1	45394	9023	477	90
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	18_24	18-24	5	1	45299	9510	138	0
Magnus Thulin - Centerpartiet	Thulin Magnus Nils Oscar	161302754576832	Facebook	18_24	18-24	8	1	45286	9989	499	99
Liberala studenter Stockholm	Gronkvist Agnes Mimmie Mica Bjornsdotter	597912210359600	Facebook	18_24	18-24	2	1	45189	9038	418	83
Organizace pro pomoc uprchlíkům, z.s.	Organizace pro pomoc uprchlíkům, z.s.	188235971211201	Facebook	18_24	18-24	4	1	45157	9031	112	27
Chunta Aragonesista		101179693581	Facebook	18_24	18-24	4	1	45106	16670	184	21
Ian Borg	Ian Borg	151496594943131	Facebook	18_24	18-24	8	1	45073	14796	73	0
Dr Zbigniew Girzyński	KW Prawo i Sprawiedliwość	195400413904081	Facebook	18_24	18-24	3	1	45044	21003	244	48
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	18_24	18-24	11	1	45006	10068	218	44
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	18_24	18-24	36	1	44995	10280	971	11
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	18_24	18-24	7	1	44956	21221	237	86
Konfederacja Zach-Pom	Andrzej Ostrowski	1249992775165697	Facebook	18_24	18-24	9	1	44941	17345	184	45
Georg Strasser	Georg Strasser	1450886738334945	Facebook	18_24	18-24	3	1	44863	12405	421	60
Nele Lijnen	Lijnen Nele	1583308831974521	Facebook	18_24	18-24	20	1	44825	10196	692	57
Ivana Borsotto Candidata Europee	Ivana Borsotto	388872505296545	Facebook	18_24	18-24	4	1	44794	10458	128	0
Anna Karwot - Polityk	Cityboard Media Sp. z o.o.	287671955182458	Facebook	18_24	18-24	5	1	44769	9264	114	22
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	18_24	18-24	6	1	44768	10390	208	0
Beata Jonite	Jonite Beata	245261032767933	Facebook	18_24	18-24	2	1	44702	13102	130	13
Paul Magnette		29384148415	Facebook	18_24	18-24	2	1	44698	19903	263	107
Νικόλαος Δούκας - Nikolaos Doukas	Ν Δούκας	710946112632910	Facebook	18_24	18-24	9	1	44551	9160	94	0
Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	18_24	18-24	3	1	44352	18508	336	99
Deputati PD	Deputati PD	104652392900508	Facebook	18_24	18-24	23	1	44271	9207	109	0
Magdalena Gałkiewicz - Partia Zieloni	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	2141505889506223	Facebook	18_24	18-24	3	1	44271	9965	102	18
Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	18_24	18-24	4	1	44254	8851	114	0
Adrián Barbón	Federación Socialista Asturiana FSA-PSOE	281802578697399	Facebook	18_24	18-24	6	1	44249	11995	145	5
Sarah Weiser	SPD Münster	2205288519491183	Facebook	18_24	18-24	10	1	44235	11101	972	148
Lengyel Máté	Lengyel Máté	284187002052790	Facebook	18_24	18-24	5	1	44171	8834	64	18
6F - Fackförbund i samverkan	6F - Fackförbund i samverkan	720556414800953	Facebook	18_24	18-24	3	1	44031	8806	407	81
Inițiativa România	Inițiativa România	1847959338763696	Facebook	18_24	18-24	6	1	44020	16482	46	5
Geri Ballo	Gerarta Ballo	2261381937462680	Facebook	18_24	18-24	13	1	43994	14747	372	47
Yngvild Ingels	Nieuw-Vlaamse Alliantie	585897671936036	Facebook	18_24	18-24	2	1	43836	8767	437	87
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	18_24	18-24	10	1	43796	12026	119	10
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	18_24	18-24	15	1	43790	12697	85	19
PSOE Alcalá de Henares	PSOE de Alcalá de Henares	82976913463	Facebook	18_24	18-24	9	1	43787	9464	262	29
Compromiso por Europa	Compromís	373604602781028	Facebook	18_24	18-24	3	1	43702	17331	189	28
Demokratie in Bewegung	Demokratie in Bewegung	1799478453653006	Facebook	18_24	18-24	12	1	43669	14918	418	71
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	18_24	18-24	4	1	43494	12812	434	128
Coral Guardian	Coral Guardian	304678472936995	Facebook	18_24	18-24	3	1	43491	8634	160	0
Theresa Scavenius	Theresa Scavenius	406921453049822	Facebook	18_24	18-24	14	1	43430	12351	580	165
Bekir Kablan	Kablan Bekir Emre	650745248703181	Facebook	18_24	18-24	6	1	43336	14041	496	43
Skövde kommun	Skövde kommun	147868325286010	Facebook	18_24	18-24	1	1	43271	8654	400	80
Fekete-Győr András	Momentum Mozgalom	128573907819549	Facebook	18_24	18-24	3	1	43243	8813	133	27
Pieter De Crem	CD&V	795215224016947	Facebook	18_24	18-24	4	1	43217	8587	145	0
Salvatore Cicu	Salvatore Cicu	229261087280641	Facebook	18_24	18-24	5	1	43209	20412	122	21
Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	18_24	18-24	13	1	43209	10172	392	41
Erling Bonnesen	Bonnesen Erling Faber	390925417751473	Facebook	18_24	18-24	10	1	43194	10361	387	86
Socialdemokraterna i Jönköpings län	Socialdemokraterna i Jönköpings län	390479295816	Facebook	18_24	18-24	2	1	43175	8635	399	79
Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	18_24	18-24	5	1	43137	18196	339	101
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	18_24	18-24	8	1	43130	8497	118	16
Agata Witkowska • Kukiz'15	Komitet Wyborczy Wyborców KUKIZ15	268523123751424	Facebook	18_24	18-24	2	1	43076	21538	100	45
Pritty Kaur	sp.a	413843202368855	Facebook	18_24	18-24	17	1	43026	10157	401	0
LE MONDE OUKA. Sauvons le climat	SAS MONDOUKA	341110826085002	Facebook	18_24	18-24	25	1	42966	7960	1102	0
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	18_24	18-24	2	1	42951	21476	214	42
Stéphanie Heng	Théry Alexandre J Bourgoignie	340587286371062	Facebook	18_24	18-24	11	1	42945	11091	532	0
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	18_24	18-24	17	1	42937	11818	343	124
Nawal Farih.	Farih Nawal	456946584775620	Facebook	18_24	18-24	8	1	42902	11431	465	64
Paco de la Torre	Paco de la Torre	121766447903661	Facebook	18_24	18-24	1	1	42873	21437	106	21
Giorgos Sklavos	Georgios Sklavos	1042099132649984	Facebook	18_24	18-24	8	1	42857	9160	115	0
Gigi Casciello	Luigi Casciello	826579060729311	Facebook	18_24	18-24	3	1	42845	20957	121	23
Cambiemos Orihuela	Cambiemos Orihuela - CLARO: Unidas Podemos	341229742754620	Facebook	18_24	18-24	6	1	42818	10217	135	0
DIE LINKE. NRW	DIE LINKE. NRW	150480805043795	Facebook	18_24	18-24	1	1	42808	21404	213	42
Μάκης Στεργίου	Αρμοδιος Στεργιου	3016200371738417	Facebook	18_24	18-24	2	1	42745	8549	84	0
Vouliwatch	Maria Nathanail	627330267312880	Facebook	18_24	18-24	2	1	42721	21360	140	28
Candice Vanhecke	Abou Jahjah Dyab	583228032160687	Facebook	18_24	18-24	10	1	42717	10032	202	0
Miljöpartiet de gröna i Växjö	Miljöpartiet de gröna i Växjö	115219002018409	Facebook	18_24	18-24	10	1	42680	11408	781	178
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	18_24	18-24	6	1	42606	8521	153	0
Othmar Karas	Volkspartei	395638503864459	Facebook	18_24	18-24	5	1	42513	19924	813	198
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	18_24	18-24	3	1	42443	16519	430	163
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	18_24	18-24	10	1	42427	13875	520	93
Mága Zoltán hegedűművész		164762586881530	Facebook	18_24	18-24	3	1	42426	17580	65	28
Isabella Arendt	Kristendemokraterne	231609407194100	Facebook	18_24	18-24	4	1	42352	11628	761	152
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	18_24	18-24	11	1	42249	9035	155	0
Elias Kartout	Nieuw-Vlaamse Alliantie	2593268540690171	Facebook	18_24	18-24	3	1	42230	14002	329	65
Alexis Charitsis - Αλέξης Χαρίτσης	Αλέξης Χαρίτσης	296107141177054	Facebook	18_24	18-24	7	1	42156	11217	226	0
Anton Nilsson	Betalt av stödföreningen för Anton Nilsson	290501338278566	Facebook	18_24	18-24	43	1	41997	11836	648	0
thyssenkrupp	thyssenkrupp	644063045675734	Facebook	18_24	18-24	1	1	41925	20962	104	20
Department of Politics and Public Administration UL		190855980950496	Facebook	18_24	18-24	3	1	41914	8383	82	0
Silvio Magliano - Un amico in Comune, in Regione	RedHab	121968754543798	Facebook	18_24	18-24	17	1	41864	8809	196	17
Sex og Samfund	Sex og Samfund	250994288337708	Facebook	18_24	18-24	1	1	41811	8362	559	111
Phil Hackemann	Philip Fritz Hermann Hackemann	234193444126795	Facebook	18_24	18-24	33	1	41601	7498	1827	0
Elżbieta Zielińska	Komitet Wyborczy Wyborców KUKIZ15	513841568765040	Facebook	18_24	18-24	3	1	41594	8319	101	18
Αλεξοπούλου Χριστίνα	Αλεξοπούλου Χριστίνα 	2140957882645467	Facebook	18_24	18-24	9	1	41563	10044	262	0
FDP Bielefeld	Jan-Maik Schlifter De La Fontaine	153467308073688	Facebook	18_24	18-24	13	1	41532	10786	548	45
Philip Tarning-Andersen	Tarning-Andersen Philip	1546391055463179	Facebook	18_24	18-24	4	1	41500	11105	175	71
Federación Socialista Asturiana FSA-PSOE	Federación Socialista Asturiana FSA-PSOE	48426568814	Facebook	18_24	18-24	6	1	41486	9807	144	5
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	18_24	18-24	5	1	41480	10261	368	114
Maarten Van Tieghem	Maarten Van Tieghem	815412612126096	Facebook	18_24	18-24	2	1	41394	19866	247	38
Frédérique Ries	Frédérique Ries	121508211203759	Facebook	18_24	18-24	3	1	41389	18251	839	163
trickSHOT Promenada		245584752293885	Facebook	18_24	18-24	1	1	41384	20692	43	8
Anna Grodzka	KKW Lewica Razem - Razem, Unia Pracy, RSS	259175827459379	Facebook	18_24	18-24	4	1	41327	9034	123	23
Wolność - Górny Śląsk	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	517179565069513	Facebook	18_24	18-24	1	1	41316	20658	96	48
Narodowa Środa	Michał Aleksander Jurga	577240432479236	Facebook	18_24	18-24	5	1	41272	8618	104	18
Global Optimism	Global Optimism	2062802910474026	Facebook	18_24	18-24	4	1	41193	8537	254	23
PNL Maramureş	Rus Alexandra	1465792233677604	Facebook	18_24	18-24	12	1	41073	8727	105	18
Radek Hlaváček	Hlavacek Radek	294674561247936	Facebook	18_24	18-24	11	1	41012	9112	168	42
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	18_24	18-24	18	1	40980	9531	149	20
Jeremy Corbyn	The Labour Party	330250343871	Facebook	18_24	18-24	4	1	40921	19863	308	145
Razem Podkarpackie	KKW Lewica Razem – Razem, Unia Pracy, RSS	562444343908881	Facebook	18_24	18-24	5	1	40888	11462	94	13
Θάνος Δούρος - Υποψήφιος Δημοτικός Σύμβουλος με το Σπιράλ	Αθανασιος Δουρος	244248349814901	Facebook	18_24	18-24	16	1	40831	8963	292	0
Lise Müller	Müller Lise	145989963343	Facebook	18_24	18-24	7	1	40808	17732	252	54
Milan Potocký	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1977234279243101	Facebook	18_24	18-24	2	1	40793	20396	203	40
Elena Allué ZGZ	Partido Aragonés	1066267686904935	Facebook	18_24	18-24	9	1	40744	9797	245	0
UCIN  El EJIDO		294568174559240	Facebook	18_24	18-24	3	1	40719	8144	80	0
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	18_24	18-24	29	1	40700	6791	1069	0
Moderaterna i Stockholms stad och län	Moderaterna i Stockholms stad och län	118162038224731	Facebook	18_24	18-24	2	1	40625	8125	174	50
Podemos Castilla-La Mancha	UNIDAS PODEMOS - IZQUIERDA UNIDA - EQUO CLM	624403874292676	Facebook	18_24	18-24	17	1	40614	16335	173	16
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	18_24	18-24	16	1	40580	9795	110	28
Katrine Robsøe	Robsøe Katrine Kjaer	1791759817712146	Facebook	18_24	18-24	3	1	40570	10225	495	99
Welsh Labour	Welsh Labour	159670677391384	Facebook	18_24	18-24	9	1	40523	11372	501	152
Junge Union Aurich	CDU Stadtverband Aurich und Junge Union Aurich	204261220053348	Facebook	18_24	18-24	6	1	40486	8097	124	0
Verdi Firenze	VERDI FIRENZE	237052423729117	Facebook	18_24	18-24	8	1	40433	8377	98	0
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	18_24	18-24	89	1	40383	6362	389	39
Clima Europa	Luca Bergamaschi	369195680589481	Facebook	18_24	18-24	4	1	40318	8266	140	0
Bristol Green Party	The Green Party of England and Wales	249696368936	Facebook	18_24	18-24	22	1	40281	7982	715	49
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	18_24	18-24	8	1	40277	8589	255	74
FDP Bayern	FDP Bayern	350558562311	Facebook	18_24	18-24	2	1	40256	13773	306	61
Glenn Van Herrewege Page	Volt België	552144098602067	Facebook	18_24	18-24	2	1	40222	9594	401	70
Miikka Keränen	Keranen Miikka Markus	126768630726940	Facebook	18_24	18-24	5	1	40126	14734	820	191
Landtag von Baden-Württemberg	Landtag von Baden-Württemberg	2015022955380034	Facebook	18_24	18-24	3	1	40110	9155	109	0
Wim Dries	Dries Wim Jozef L	147307255351530	Facebook	18_24	18-24	1	1	40069	20035	200	100
Bündnis 90/Die Grünen Friedrichshain-Kreuzberg	Bündnis 90/Die Grünen Xhain	112562615494117	Facebook	18_24	18-24	7	1	39994	9086	350	52
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	18_24	18-24	27	1	39986	7957	526	23
Gijs Degrande	N-VA	2343399459056104	Facebook	18_24	18-24	4	1	39965	7943	444	74
Jacob Mark	SF	69985338410	Facebook	18_24	18-24	7	1	39955	9904	124	47
Fridays For Future Firenze	Lara Cioni 	1971775153129220	Facebook	18_24	18-24	3	1	39932	7986	120	0
FORO Asturias	FORO Asturias	157783340940291	Facebook	18_24	18-24	2	1	39852	18441	136	27
EU-kommissionen i Sverige	EU-kommissionen i Sverige	155824787799	Facebook	18_24	18-24	6	1	39829	18642	347	155
CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	18_24	18-24	26	1	39820	7527	867	19
Evžen Tošenovský	Kasik Martin	233045260129148	Facebook	18_24	18-24	3	1	39801	15976	105	22
Federico Pizzarotti	Federico Pizzarotti	258372870902870	Facebook	18_24	18-24	8	1	39735	8599	160	16
Kryštof Čižinský	TOP 09	589772668175086	Facebook	18_24	18-24	1	1	39707	19853	77	15
Rune Christiansen - Radikale Venstre	Christiansen Rune	170821413115387	Facebook	18_24	18-24	6	1	39664	8366	322	78
Alternativa Popolare		174312339435062	Facebook	18_24	18-24	4	1	39487	16022	107	12
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	18_24	18-24	23	1	39437	13602	694	0
