advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	50_100	50 - 100	1	1	4992	2496	57	11
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	50_100	50 - 100	1	1	4992	2496	57	11
Janka Ochojska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	573994789747274	Facebook	50_100	50 - 100	1	1	4992	2496	57	11
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	50_100	50 - 100	1	1	4992	2496	57	11
Wolność - Górny Śląsk	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	517179565069513	Facebook	50_100	50 - 100	1	1	4992	2496	57	11
Joanna Kopcińska	KW Prawo i Sprawiedliowość	1324558754300684	Facebook	50_100	50 - 100	1	1	4992	2496	57	11
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	50_100	50 - 100	1	1	4992	2496	57	11
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	50_100	50 - 100	2	1	4868	2307	213	45
Enhedslisten	Enhedslisten	223040066022	Facebook	50_100	50 - 100	1	1	4204	2102	56	28
JØP - Stem på klima og højt ansvarligt afkast	Demokratisk Erhvervsnetværk	290304768567003	Facebook	50_100	50 - 100	2	1	3752	1501	33	6
Ældre Sagen	Ældre Sagen	126543540781090	Facebook	50_100	50 - 100	3	1	3752	750	50	10
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	50_100	50 - 100	3	1	3752	750	50	10
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	50_100	50 - 100	3	1	3752	750	50	10
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	50_100	50 - 100	33	1	3650	1145	10	0
GroenLinks		AR148211418645135360	Google	50_100	50 - 100	2	1	3543	0	17	0
ADDO DIGITAL IKE		AR15516582969081856	Google	50_100	50 - 100	2	1	3543	0	17	0
Euroopassa Suomen Tähden ry		AR176823734856843264	Google	50_100	50 - 100	3	1	3543	0	17	0
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	50_100	50 - 100	3	1	3543	0	17	0
Michael Aastrup Jensen		AR92226485582036992	Google	50_100	50 - 100	3	1	3543	0	17	0
Klassiskt Liberala Partiet		AR214800866480226304	Google	50_100	50 - 100	3	1	3543	0	17	0
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	50_100	50 - 100	1060	1	3433	34	326	0
Renew	Renew  Party	1923371311278106	Facebook	50_100	50 - 100	6	1	3411	620	106	0
INBOX	New Digital Media	369693523475596	Facebook	50_100	50 - 100	13	1	3159	1378	4	0
East Midlands Labour	The Labour Party	1104066886293096	Facebook	50_100	50 - 100	3	1	3101	1085	53	0
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	50_100	50 - 100	3	1	3101	1085	53	0
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	50_100	50 - 100	2	1	3101	1550	35	0
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	50_100	50 - 100	2	1	3101	1550	35	0
Gouvernement	Gouvernement	392341217527576	Facebook	50_100	50 - 100	16	1	2832	855	4	0
East Midlands Green Party	East Midlands Green Party	135118813311824	Facebook	50_100	50 - 100	4	1	2635	930	71	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	50_100	50 - 100	34	1	2608	781	10	0
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	50_100	50 - 100	1	1	2502	1251	16	3
Pia Olsen Dyhr	SF	49348971479	Facebook	50_100	50 - 100	1	1	2502	1251	16	3
SF Amager KBH	Rasmus Steenberger	262391220488874	Facebook	50_100	50 - 100	1	1	2502	1251	16	3
Erling Bonnesen	Bonnesen Erling Faber	390925417751473	Facebook	50_100	50 - 100	2	1	2501	500	33	6
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	50_100	50 - 100	2	1	2501	500	33	6
Konstanty Radziwiłł	Konstanty Radziwiłł	928240283878303	Facebook	50_100	50 - 100	1	1	2495	499	57	11
Justyna Żalek	Komitet Wyborczy KW Prawo i Sprawiedliwość	548488178922480	Facebook	50_100	50 - 100	1	1	2495	499	57	11
Yorkshire & the Humber Green Party	Yorkshire & the Humber Green Party	305531639643278	Facebook	50_100	50 - 100	2	1	2326	930	35	0
London Labour Party	The Labour Party	474613052643462	Facebook	50_100	50 - 100	3	1	2325	465	53	0
Bristol Green Party	The Green Party of England and Wales	249696368936	Facebook	50_100	50 - 100	15	1	2324	0	266	0
Paul Bristow	Conservatives	293864561226540	Facebook	50_100	50 - 100	6	1	2170	310	106	0
Animal Welfare Party	Animal Welfare Party	106824832045	Facebook	50_100	50 - 100	4	1	2015	775	71	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	50_100	50 - 100	14	1	1960	597	4	0
European Parliament	European Parliament	178362315106	Facebook	50_100	50 - 100	13	1	1929	582	4	0
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	50_100	50 - 100	3	1	1860	775	53	0
Ioannis Vardakastanis		AR122780539328397312	Google	50_100	50 - 100	1	1	1771	0	8	0
Uusmaalaisten puolesta ry		AR139371345157816320	Google	50_100	50 - 100	5	1	1771	0	8	0
Tėvynės Sąjunga – Lietuvos krikščionys demokratai		AR186518403756851200	Google	50_100	50 - 100	2	1	1771	0	8	0
Volt Nederland		AR24721694316822528	Google	50_100	50 - 100	1	1	1771	0	8	0
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	50_100	50 - 100	5	1	1771	0	8	0
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	50_100	50 - 100	10	1	1771	0	8	0
Venstre på Østerbro		AR129592288740376576	Google	50_100	50 - 100	3	1	1771	0	8	0
Solidarité DéFI		AR156613886504599552	Google	50_100	50 - 100	2	1	1771	0	8	0
Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	50_100	50 - 100	19	1	1771	0	8	0
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	50_100	50 - 100	3	1	1705	310	53	0
Hackney Lib Dems	Hackney Liberal Democrats	138435322972255	Facebook	50_100	50 - 100	3	1	1705	310	53	0
ChristenUnie	ChristenUnie	211661062254003	Facebook	50_100	50 - 100	20	1	1587	311	6	0
West Midlands Green Party	West Midlands Green Party	216024651755822	Facebook	50_100	50 - 100	2	1	1550	310	35	0
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	50_100	50 - 100	1	1	1550	775	17	0
David Round Independent Candidate for SE England - EU Elections 2019	David Victor Round	2212820298800330	Facebook	50_100	50 - 100	2	1	1550	310	35	0
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	50_100	50 - 100	1	1	1550	775	17	0
UK Independence Party (UKIP)	UK Independence Party (UKIP)	209101162445115	Facebook	50_100	50 - 100	1	1	1550	775	17	0
Lega nel Mondo UK Eire	Anthony John L Scatena	843190192698192	Facebook	50_100	50 - 100	1	1	1550	775	17	0
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	50_100	50 - 100	15	1	1403	401	4	0
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	50_100	50 - 100	19	1	1338	305	5	0
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Carl Valentin	Carl Valentin	323782467803321	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Søren Valgreen Knudsen - Folketingskandidat	Knudsen Soren Valgreen	1727075740642843	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Geodrilling	Andersen Soren	234290023402609	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Brigitte Klintskov Jerkel	Jerkel Brigitte Klintskov	229347797233832	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Sofie Carsten Nielsen	Sofie Carsten Nielsen	148900938515423	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Kristian Nørgaard Jensen	Jensen Kristian Nørgaard	1276964259011715	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Theresa Blegvad, Aarhus Byråd	Venstre, Danmarks Liberale Parti	401991943254934	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Verner i Folketinget	Verner Sand Kirk	935600569947728	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Nanna Bonde	Ottosen Nanna Bonde	470433920022890	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Kasper Sand Kjær	Kjær Kasper Sand	223099558291164	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Kim Valentin	Valentin Kim	362875644473220	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Per Husted i Folketinget	Nielsen Per Husted	125832481208156	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Charlotte Green	Jens-Ole Hesel	1895601153841380	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Folketingskandidat Anders G. Christensen	Christensen Anders Georg	1394304720620628	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Rosa Lund	Enhedslisten	195621950482248	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Mathias Christiansen - Folketingskandidat	Friis Rune Robert	295474127816294	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Charlotte Libach	Johansen Charlotte Libach	161798761017183	Facebook	50_100	50 - 100	1	1	1250	250	16	3
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	50_100	50 - 100	6	1	1104	407	1	0
Tristan Gray	Tristan Gray	262125774120331	Facebook	50_100	50 - 100	3	1	1085	155	53	0
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	50_100	50 - 100	43	1	1073	224	13	0
Open Vld	Open Vld	53668151866	Facebook	50_100	50 - 100	21	1	999	357	6	0
Social Democrats	Social Democrats	1012851375393300	Facebook	50_100	50 - 100	16	1	961	227	4	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	50_100	50 - 100	195	1	939	93	60	0
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	50_100	50 - 100	7	1	936	186	2	0
Simon Clarke MP	Simon Clarke	228249960960213	Facebook	50_100	50 - 100	2	1	930	155	35	0
Simon Hart MP	Simon Hart MP	914835805358773	Facebook	50_100	50 - 100	2	1	930	155	35	0
Peoples Vote West Lancashire	Terence Leonard Brotheridge	679879869119530	Facebook	50_100	50 - 100	2	1	930	155	35	0
Compromís	Compromís	194053080624605	Facebook	50_100	50 - 100	48	1	921	211	14	0
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	50_100	50 - 100	10	1	874	192	3	0
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	50_100	50 - 100	10	1	865	283	3	0
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	50_100	50 - 100	11	1	862	180	3	0
Sverigedemokraterna Värmlands län	Grahn Mats Andreas Johnny	336384546384299	Facebook	50_100	50 - 100	1	1	848	424	7	3
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	50_100	50 - 100	1	1	848	424	7	3
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	50_100	50 - 100	1	1	848	424	7	3
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	50_100	50 - 100	2	1	847	169	15	7
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	50_100	50 - 100	11	1	796	205	3	0
Achille Variati	Achille Variati	478212418874107	Facebook	50_100	50 - 100	6	1	793	158	1	0
Larry Sanders Green Party Spokesperson for Health and Social Care	Oxfordshire Green Party	357293541126414	Facebook	50_100	50 - 100	1	1	775	155	17	0
Labour North West	The Labour Party	61950489543	Facebook	50_100	50 - 100	1	1	775	155	17	0
Torridge & West Devon Conservative Association	Torridge & West Devon Conservatives	1874130146169096	Facebook	50_100	50 - 100	1	1	775	155	17	0
UCU Left	UCU Left	926862034008348	Facebook	50_100	50 - 100	1	1	775	155	17	0
Westminster & City Lib Dems	Westminster & City Liberal Democrats	947255511978447	Facebook	50_100	50 - 100	1	1	775	155	17	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	50_100	50 - 100	1	1	775	155	17	0
Evolution Vehicle Leasing	Neal Christopher Glass	460432784693049	Facebook	50_100	50 - 100	1	1	775	155	17	0
Warrington for Europe	Warrington for Europe	432194743945772	Facebook	50_100	50 - 100	1	1	775	155	17	0
Lib Dem Newswire	Liberal Democrat Newswire	199674550052349	Facebook	50_100	50 - 100	1	1	775	155	17	0
SABA Relief & Development Foundation	SABA Relief	401629983213392	Facebook	50_100	50 - 100	1	1	775	155	17	0
Trafford Conservatives	Altrincham & Sale West Conservative Association	201951136994785	Facebook	50_100	50 - 100	1	1	775	155	17	0
Cllr Karen Lucioni	Karen Lucioni	667909793390787	Facebook	50_100	50 - 100	1	1	775	155	17	0
Mette Poulsen	Poulsen Mette	1732891513391281	Facebook	50_100	50 - 100	3	1	749	0	50	10
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	50_100	50 - 100	148	1	743	80	45	0
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	50_100	50 - 100	10	1	718	152	3	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	50_100	50 - 100	11	1	712	158	3	0
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	50_100	50 - 100	9	1	706	158	2	0
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	50_100	50 - 100	8	1	700	149	2	0
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	50_100	50 - 100	19	1	666	214	5	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	50_100	50 - 100	5	1	653	140	1	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	50_100	50 - 100	4	1	653	233	1	0
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	50_100	50 - 100	5	1	653	140	1	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	50_100	50 - 100	5	1	638	127	1	0
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	50_100	50 - 100	5	1	625	124	1	0
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	50_100	50 - 100	28	1	603	149	8	0
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	50_100	50 - 100	9	1	594	146	2	0
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	50_100	50 - 100	6	1	560	140	1	0
Deputati PD	Deputati PD	104652392900508	Facebook	50_100	50 - 100	5	1	529	124	1	0
Brando Benifei	Brando Benifei	291380024325396	Facebook	50_100	50 - 100	7	1	519	112	2	0
Federica Picchi	Federica Picchi	362494797700891	Facebook	50_100	50 - 100	7	1	516	102	2	0
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	50_100	50 - 100	7	1	516	102	2	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	50_100	50 - 100	12	1	513	130	3	0
Ian Borg	Ian Borg	151496594943131	Facebook	50_100	50 - 100	5	1	513	112	1	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	50_100	50 - 100	5	1	501	108	1	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	50_100	50 - 100	4	1	498	108	1	0
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	50_100	50 - 100	4	1	498	108	1	0
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	50_100	50 - 100	8	1	497	155	2	0
Corradino Mineo	Danila Tarantino	429319385345	Facebook	50_100	50 - 100	10	1	485	133	3	0
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	50_100	50 - 100	4	1	482	96	1	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	50_100	50 - 100	3	1	466	93	0	0
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	50_100	50 - 100	3	1	466	93	0	0
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	50_100	50 - 100	3	1	466	93	0	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	50_100	50 - 100	3	1	466	93	0	0
Avaaz	Avaaz	8340223883	Facebook	50_100	50 - 100	2	1	466	186	0	0
Podemos Castilla-La Mancha	UNIDAS PODEMOS - IZQUIERDA UNIDA - EQUO CLM	624403874292676	Facebook	50_100	50 - 100	8	1	466	130	2	0
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	50_100	50 - 100	3	1	466	93	0	0
African Wildlife Courses	Jason Alexander Hendry	2345328912417791	Facebook	50_100	50 - 100	3	1	464	0	53	0
Cllr Darren Byford - Horbury & South Ossett - Ward 8	Darren Byford	1675627896042124	Facebook	50_100	50 - 100	3	1	464	0	53	0
Alberto Cirio	RedAbissi	1391061901114543	Facebook	50_100	50 - 100	10	1	441	105	3	0
Socialdemokraterna Västmanland	Socialdemokraterna Västmanland	439408222749809	Facebook	50_100	50 - 100	1	1	423	84	7	3
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	50_100	50 - 100	1	1	423	84	7	3
Zandra Pettersson SD politiker	Pettersson Zandra Margareta	1731576980266356	Facebook	50_100	50 - 100	1	1	423	84	7	3
Moderaterna i Jönköpings Län	Moderaterna i Jönköpings län	164355807916	Facebook	50_100	50 - 100	1	1	423	84	7	3
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	50_100	50 - 100	6	1	392	96	1	0
Paola Testori	Paola Testori	658895384568072	Facebook	50_100	50 - 100	14	1	389	80	4	0
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	50_100	50 - 100	5	1	389	96	1	0
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	50_100	50 - 100	8	1	385	93	2	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	50_100	50 - 100	37	1	382	84	11	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	50_100	50 - 100	1	1	377	188	3	0
Francesca Alderisi		227160244510020	Facebook	50_100	50 - 100	1	1	377	188	3	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	50_100	50 - 100	5	1	373	168	1	0
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	50_100	50 - 100	4	1	357	80	1	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	50_100	50 - 100	30	1	351	74	9	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	50_100	50 - 100	6	1	351	77	1	0
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	50_100	50 - 100	4	1	345	77	1	0
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	50_100	50 - 100	4	1	345	77	1	0
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	50_100	50 - 100	3	1	342	77	0	0
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	50_100	50 - 100	4	1	342	68	1	0
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	50_100	50 - 100	3	1	342	77	0	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	50_100	50 - 100	3	1	342	77	0	0
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	50_100	50 - 100	3	1	342	77	0	0
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	50_100	50 - 100	4	1	342	68	1	0
Uniarea	Uniarea	413110028708018	Facebook	50_100	50 - 100	3	1	342	77	0	0
Matteo Renzi	Matteo Renzi	113335124914	Facebook	50_100	50 - 100	3	1	342	77	0	0
Giorgos Sklavos	Georgios Sklavos	1042099132649984	Facebook	50_100	50 - 100	3	1	342	77	0	0
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	50_100	50 - 100	20	1	336	87	6	0
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	50_100	50 - 100	10	1	336	62	3	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	50_100	50 - 100	11	1	329	84	3	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	50_100	50 - 100	4	1	329	65	1	0
Maggie De Block	Maggie De Block	1410219772556421	Facebook	50_100	50 - 100	24	1	326	71	7	0
Приоритети	БЗНС	1163987410423594	Facebook	50_100	50 - 100	14	1	326	80	4	0
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	50_100	50 - 100	3	1	326	65	0	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	50_100	50 - 100	3	1	326	65	0	0
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	50_100	50 - 100	3	1	326	65	0	0
Sergio Chiamparino	Andrea Maccagno	263544377156823	Facebook	50_100	50 - 100	3	1	326	65	0	0
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	50_100	50 - 100	3	1	314	62	0	0
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	50_100	50 - 100	3	1	314	62	0	0
Harald Vilimsky	FPÖ	547597092025909	Facebook	50_100	50 - 100	2	1	311	62	0	0
John Crombez	sp.a	264131406977201	Facebook	50_100	50 - 100	2	1	311	62	0	0
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	50_100	50 - 100	2	1	311	62	0	0
Instituto Internacional de Derecho y Medio Ambiente (IIDMA)	Laura Fernández Dobarro	219220477095	Facebook	50_100	50 - 100	2	1	311	62	0	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	50_100	50 - 100	2	1	311	62	0	0
Angela Russo	Angela Russo 	1624334387651107	Facebook	50_100	50 - 100	2	1	311	62	0	0
sp.a	sp.a	57253967150	Facebook	50_100	50 - 100	2	1	311	62	0	0
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	50_100	50 - 100	2	1	311	62	0	0
informo.bg	informo.bg	262524054082832	Facebook	50_100	50 - 100	1	1	311	155	0	0
Naša voľba	Naša voľba	175203236178487	Facebook	50_100	50 - 100	2	1	311	62	0	0
Έλληνες Ριζοσπάστες	Leonidas Chrysochoou	2076559345980059	Facebook	50_100	50 - 100	2	1	311	62	0	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	50_100	50 - 100	1	1	311	155	0	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	50_100	50 - 100	1	1	311	155	0	0
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	50_100	50 - 100	2	1	311	62	0	0
FDP Hessen	FDP Hessen	188188564583	Facebook	50_100	50 - 100	2	1	311	62	0	0
Cogito	Cogito	2059332547662115	Facebook	50_100	50 - 100	1	1	311	155	0	0
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	50_100	50 - 100	2	1	311	62	0	0
Plaid Cymru Montgomeryshire / Maldwyn	Plaid Cymru Maldwyn 	407476889268616	Facebook	50_100	50 - 100	2	1	309	0	35	0
Lancaster Green Councillors	Lancaster Green Councillors	482280301926914	Facebook	50_100	50 - 100	2	1	309	0	35	0
Leeds Green Party	Central & Outer Leeds Green Party	161057677319663	Facebook	50_100	50 - 100	2	1	309	0	35	0
Greenock & Inverclyde SNP	Mark Saunders	642335515864888	Facebook	50_100	50 - 100	2	1	309	0	35	0
Jack Gebhard - Mayor of Morpeth	Jack Gebhard	106346843584832	Facebook	50_100	50 - 100	2	1	309	0	35	0
Hartiful - Pins and Patches	Kayleigh Hart	1862783580707663	Facebook	50_100	50 - 100	2	1	309	0	35	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	50_100	50 - 100	9	1	301	87	2	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	50_100	50 - 100	44	1	301	49	13	0
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	50_100	50 - 100	13	1	295	65	4	0
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	50_100	50 - 100	6	1	283	93	1	0
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	50_100	50 - 100	7	1	280	74	2	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	50_100	50 - 100	19	1	276	56	5	0
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	50_100	50 - 100	21	1	270	52	6	0
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	50_100	50 - 100	23	1	261	40	7	0
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	50_100	50 - 100	19	1	261	43	5	0
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	50_100	50 - 100	8	1	258	68	2	0
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	50_100	50 - 100	5	1	252	77	1	0
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	50_100	50 - 100	6	1	252	68	1	0
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	50_100	50 - 100	1	1	249	0	16	3
Jakob Thiemann i Europaparlamentet	Thiemann Jakob Hojfeldt	1987954044580914	Facebook	50_100	50 - 100	1	1	249	0	16	3
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	50_100	50 - 100	6	1	248	59	1	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	50_100	50 - 100	5	1	236	65	1	0
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	50_100	50 - 100	4	1	233	65	1	0
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	50_100	50 - 100	14	1	233	40	4	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	50_100	50 - 100	4	1	233	65	1	0
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	50_100	50 - 100	4	1	233	65	1	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	50_100	50 - 100	4	1	233	65	1	0
