advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SF Hvidovre	SF Hvidovre	164564233593453	Facebook	13_17	13-17	3	1	7289	3047	60	11
Moderaterna Gotland		306038566179485	Facebook	13_17	13-17	3	1	7288	1457	67	13
Tomasz Górzyński		1833207823379404	Facebook	13_17	13-17	1	1	7284	1456	16	3
Purozo Canarias.		609109509537111	Facebook	13_17	13-17	1	1	7280	1456	14	0
Woodbrass		39488239955	Facebook	13_17	13-17	1	1	7277	1455	72	14
Vicenza Pride		208758469330868	Facebook	13_17	13-17	3	1	7277	3175	87	0
γυρίζουμε		278308089460720	Facebook	13_17	13-17	6	1	7275	3191	49	11
Frères des Hommes Luxembourg		117976314897543	Facebook	13_17	13-17	3	1	7254	3627	71	0
DEAD HOPE NY		1424859461068860	Facebook	13_17	13-17	2	1	7253	2969	83	0
James Hsiang Hong/ Hsiang-chih Hung/ 洪祥智		285589981954702	Facebook	13_17	13-17	2	1	7249	1450	20	4
John D		2258810994383330	Facebook	13_17	13-17	2	1	7240	1448	26	0
Socialdemokraterna Ystad		358016594293864	Facebook	13_17	13-17	15	1	7231	1165	48	6
GRAS Graz - Grüne & Alternative Student_innen in Graz		555674021293950	Facebook	13_17	13-17	4	1	7226	1194	242	0
Wirsinalledorfkinder		332457787253007	Facebook	13_17	13-17	3	1	7225	1361	176	0
York Green Party	York Green Party	184802211552618	Facebook	13_17	13-17	4	1	7183	1436	20	0
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	13_17	13-17	3	1	7181	1799	87	17
Gottfried Waldhäusl		627580790692097	Facebook	13_17	13-17	9	1	7169	1470	63	0
Bündnis 90/Die Grünen Kreisverband Rostock	BÜNDNIS 90/DIE GRÜNEN, Kreisverband Rostock	221735951207012	Facebook	13_17	13-17	5	1	7150	1424	32	0
Roberta Ferrero		148367009301755	Facebook	13_17	13-17	3	1	7145	2340	38	0
FDP Burgdorf-Uetze	FDP OV Burgdorf-Uetze	1931006000456181	Facebook	13_17	13-17	22	1	7120	901	348	0
UCM Cymru - NUS Wales		201611033202022	Facebook	13_17	13-17	1	1	7108	3554	81	0
Sebastian Kurz	Volkspartei	105151752909840	Facebook	13_17	13-17	28	1	7099	1592	158	0
Joel NEVEU		239843093227846	Facebook	13_17	13-17	1	1	7097	1419	14	0
Live Green Sweden		1375058402513946	Facebook	13_17	13-17	1	1	7068	3534	32	6
typhon		1992320784361890	Facebook	13_17	13-17	1	1	7044	3522	62	0
Agora.Brussels		187607388601520	Facebook	13_17	13-17	1	1	7035	1407	13	0
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	13_17	13-17	3	1	7034	1796	79	11
Stirling SNP	Stirling Scottish National Party (SNP)	232314400155033	Facebook	13_17	13-17	1	1	7028	1405	16	0
Noomi - Hela Människan		605993632833546	Facebook	13_17	13-17	1	1	7020	3510	32	6
BEN OTT		163651203666004	Facebook	13_17	13-17	1	1	7014	3507	69	0
2glory.de		982420645171942	Facebook	13_17	13-17	7	1	6978	1395	94	8
Iiris Suomela		394173204662584	Facebook	13_17	13-17	5	1	6959	1706	109	8
Matthias Gastel		280699312717472	Facebook	13_17	13-17	1	1	6946	3473	68	0
JCI Malta		296046500464235	Facebook	13_17	13-17	1	1	6932	3466	68	0
Gaz De Romania		163950740830769	Facebook	13_17	13-17	5	1	6931	1094	53	0
Landsbergbleibtbunt	Sara Ida Carina Hillebrecht 	290687554868455	Facebook	13_17	13-17	4	1	6902	1218	200	0
Eurotopics Presseschau		59725372798	Facebook	13_17	13-17	1	1	6900	3450	68	0
Slöseriombudsmannen	Skattebetalarna	408171019221426	Facebook	13_17	13-17	42	1	6876	2072	35	7
Rouge Direct		1802664446651790	Facebook	13_17	13-17	6	1	6873	2517	98	0
Voci di femmine		1853180438093527	Facebook	13_17	13-17	2	1	6862	2537	97	0
NEW'S CLUB 2.0		129416257070221	Facebook	13_17	13-17	1	1	6852	1370	68	13
Société Bamiléké -?		153945935452485	Facebook	13_17	13-17	1	1	6850	1370	13	0
N-VA Limburg	Nieuw-Vlaamse Alliantie	1599226510296139	Facebook	13_17	13-17	4	1	6837	1367	42	6
UnserPforzheim	Boris Karsten Jung	2277832875601189	Facebook	13_17	13-17	8	1	6827	1455	47	0
Europa.blog		1866279960308823	Facebook	13_17	13-17	3	1	6825	2713	90	0
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	13_17	13-17	2	1	6777	3349	62	31
Carlos Coelho		306796832807017	Facebook	13_17	13-17	3	1	6774	3387	31	6
DIE LINKE Lausitz	André Kaun	142810395919029	Facebook	13_17	13-17	3	1	6763	1352	29	0
Mark Laguë Fine Art		292045894985614	Facebook	13_17	13-17	1	1	6750	1350	44	8
Fondo Forestale Italiano		116175762362355	Facebook	13_17	13-17	8	1	6720	1649	70	11
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	13_17	13-17	2	1	6714	1342	17	0
Nabz Pat		1345741625543317	Facebook	13_17	13-17	1	1	6706	3353	76	0
Jeunes cdH		307808479407829	Facebook	13_17	13-17	2	1	6683	3088	111	0
Y Vote Utrecht		196385247702407	Facebook	13_17	13-17	3	1	6681	3300	69	0
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	13_17	13-17	5	1	6651	3044	70	26
Kulczyk Foundation		205748262962024	Facebook	13_17	13-17	1	1	6644	1328	15	3
Deutsche Aidshilfe		164513593594332	Facebook	13_17	13-17	2	1	6641	3314	65	0
NEOS Niederösterreich	NEOS Niederösterreich	441223455916739	Facebook	13_17	13-17	10	1	6624	1427	127	0
Det er jo vandvittigt		563725800738428	Facebook	13_17	13-17	1	1	6619	3309	44	8
World Surf League		81269622057	Facebook	13_17	13-17	1	1	6613	2645	5	1
Μαρία Γ. Μισέντου  Case Confidential		265111217441361	Facebook	13_17	13-17	3	1	6587	3260	66	0
Raquel MR		213524159311664	Facebook	13_17	13-17	1	1	6586	3293	65	0
Udo Landbauer		494195290313	Facebook	13_17	13-17	10	1	6584	1732	63	0
Ryan Henson	The Conservative Party	199108670575850	Facebook	13_17	13-17	6	1	6563	1249	179	0
What's up Doc		440127402708266	Facebook	13_17	13-17	2	1	6559	1311	12	0
Camilla Fabricius	Camilla Fabricius	315126268991751	Facebook	13_17	13-17	3	1	6543	1308	92	21
SPD Halle-Mitte	SPD-Ortsverein Halle-Mitte	419960735053863	Facebook	13_17	13-17	1	1	6528	1305	12	0
Warrington for Europe	Warrington for Europe	432194743945772	Facebook	13_17	13-17	29	1	6523	902	333	0
Philippe Muyters	Nieuw-Vlaamse Alliantie	197625717055207	Facebook	13_17	13-17	5	1	6513	1407	54	6
Disky - blog osobisty		845667725772380	Facebook	13_17	13-17	1	1	6498	3249	14	0
Alex Rowley MSP	Alex Rowley MSP	1463126643980071	Facebook	13_17	13-17	24	1	6497	1277	147	0
EMaramures		118847551510788	Facebook	13_17	13-17	1	1	6462	3231	6	1
Parents for Future Germany	Matthias Dominik Dörrie	574804479653735	Facebook	13_17	13-17	3	1	6444	3186	64	0
Protesti2019		248518729427139	Facebook	13_17	13-17	2	1	6436	1287	127	0
Werner H MUC		419947785469308	Facebook	13_17	13-17	2	1	6436	2842	130	0
Mölndals stad		503926396287884	Facebook	13_17	13-17	1	1	6434	3217	29	5
Reaktor		1357776460950406	Facebook	13_17	13-17	1	1	6403	3202	9	1
Gazeta.pl		56246989582	Facebook	13_17	13-17	2	1	6382	1276	15	0
MUSA		1941353885946927	Facebook	13_17	13-17	7	1	6378	1088	228	0
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	13_17	13-17	30	1	6374	548	414	0
KidsRights		130369030334301	Facebook	13_17	13-17	1	1	6373	1274	12	0
Cllr Vincent Bailey & Cllr Leighton Rowlands	Vale of Glamorgan Conservatives 	1802752836609283	Facebook	13_17	13-17	3	1	6356	1259	26	0
Junge Alternative Bayern		422992877827187	Facebook	13_17	13-17	5	1	6345	1269	68	11
Croydon Liberal Democrats	Croydon Liberal Democrats	111606976208541	Facebook	13_17	13-17	6	1	6330	2528	178	0
Ken Kristensen - Politiker		1492391310793372	Facebook	13_17	13-17	3	1	6312	1867	24	2
Soundrive		144740328925785	Facebook	13_17	13-17	1	1	6305	3152	14	0
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	13_17	13-17	35	1	6300	1206	293	0
Arcticus		1963942027266663	Facebook	13_17	13-17	2	1	6270	2850	130	0
Chorley Conservatives	Chorley Conservative Association	129872880401534	Facebook	13_17	13-17	7	1	6253	1236	150	0
Białostocki Alarm Smogowy		2011281455784623	Facebook	13_17	13-17	1	1	6251	3126	14	0
EifelDrei.TV		500103816810437	Facebook	13_17	13-17	1	1	6249	3125	61	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	13_17	13-17	6	1	6239	2478	14	3
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	13_17	13-17	11	1	6237	1870	94	0
SPD Nürnberg	SPD Nürnberg	144527089488	Facebook	13_17	13-17	3	1	6209	2244	121	0
FDP Baden-Württemberg	FDP Baden-Württemberg	241400009229424	Facebook	13_17	13-17	2	1	6206	2272	88	0
Badtameez Bahu		546658919092428	Facebook	13_17	13-17	1	1	6203	3102	19	3
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	13_17	13-17	3	1	6196	1239	23	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	13_17	13-17	2	1	6165	1233	12	0
Beauty By Abi	Abi Gamero	729691270456040	Facebook	13_17	13-17	10	1	6145	420	511	0
Spaice	Vipul Patel	142444889140490	Facebook	13_17	13-17	2	1	6130	3065	70	0
Tatton Conservatives	Tatton Conservative Association 	202711963650198	Facebook	13_17	13-17	3	1	6130	1473	21	0
Freie Wähler Sindelfingen	Ingo Sika	404074052985552	Facebook	13_17	13-17	9	1	6127	1015	114	0
PennyAppeal		103298513038722	Facebook	13_17	13-17	3	1	6127	1263	15	0
NEOS Kärnten		775927662448050	Facebook	13_17	13-17	1	1	6125	3063	60	0
Arkadius.photography		2295977373764600	Facebook	13_17	13-17	4	1	6110	1040	223	0
ProDG	ProDG	89846075866	Facebook	13_17	13-17	3	1	6107	2285	52	3
Taunton Deane Liberal Democrats	Taunton Deane Liberal Democrats	868639796596609	Facebook	13_17	13-17	7	1	6090	1186	46	0
SPD Berlin	SPD Berlin	134137749971478	Facebook	13_17	13-17	21	1	6070	1913	80	0
Progetto Duranti - Piazza Fratelli Duranti		201690930610305	Facebook	13_17	13-17	1	1	6051	1210	11	0
Loris Giuliano		1014062528624131	Facebook	13_17	13-17	1	1	6047	1209	11	0
Aleksander Myrhøj - SF	Myrhøj Aleksander	1876896252587282	Facebook	13_17	13-17	12	1	6024	655	49	0
sp.a Hemiksem - Waa zien H geire	Talboom Rodney	189913087722338	Facebook	13_17	13-17	4	1	6023	1204	65	10
Idées à Lise		149646225832331	Facebook	13_17	13-17	2	1	6013	2585	134	0
Jusos Potsdam	Jusos Potsdam	201631939890887	Facebook	13_17	13-17	16	1	6000	570	368	0
Alex Bazzaro	Alex Bazzaro	163927824248716	Facebook	13_17	13-17	5	1	5995	1427	55	0
Xataka Ciencia		57356621120	Facebook	13_17	13-17	1	1	5988	1197	11	0
Enhedslisten Køge	Rolskov Niels	366165650071333	Facebook	13_17	13-17	6	1	5981	963	79	12
NATO 70 egzaminas		2240521622862234	Facebook	13_17	13-17	1	1	5965	1193	11	0
Konservative i Ringsted	Konservative i Ringsted	556916614320900	Facebook	13_17	13-17	6	1	5962	935	29	0
Dunya News Kharian		395682164348065	Facebook	13_17	13-17	1	1	5961	2980	2	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	13_17	13-17	10	1	5941	2553	44	8
IAM Iniziativa Antagonista Metropolitana		1134194879939116	Facebook	13_17	13-17	4	1	5935	2115	210	0
Elisabeth Kaiser		1825871520988552	Facebook	13_17	13-17	3	1	5923	1184	117	0
PNL Bacău	PNL Bacău	1602563209957356	Facebook	13_17	13-17	6	1	5905	1303	9	1
Radikal Ungdom		202754879788353	Facebook	13_17	13-17	1	1	5899	2950	39	7
SPD BRANDENBURG	SPD BRANDENBURG	139470429458087	Facebook	13_17	13-17	12	1	5897	1715	51	0
Iiris Suomela		300395886827434	Facebook	13_17	13-17	5	1	5862	2093	80	13
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	13_17	13-17	1	1	5858	2929	22	11
Jusos Hamburg	SPD Hamburg	114266450799	Facebook	13_17	13-17	5	1	5839	2605	103	0
Paweł Szramka	KWW Kukiz'15	1469910760001090	Facebook	13_17	13-17	6	1	5839	1739	25	0
Vlaams Belang Jongeren		203903005659	Facebook	13_17	13-17	1	1	5833	1166	58	11
Cph klargøring		101428633712266	Facebook	13_17	13-17	1	1	5825	1165	51	10
Budapest 10-es Választókerület		757956501234552	Facebook	13_17	13-17	9	1	5817	1194	10	2
Alessandro Marcia		206647003308651	Facebook	13_17	13-17	3	1	5797	1099	138	0
ZikMali223		2002816979954139	Facebook	13_17	13-17	1	1	5794	1158	10	0
Aaron Wynne - Aberconwy	Aaron Wynne	1604790526203933	Facebook	13_17	13-17	9	1	5787	1148	226	0
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	13_17	13-17	2	1	5786	1157	53	10
Gaby Bischoff	SPD Berlin	2118608965082575	Facebook	13_17	13-17	19	1	5759	1820	54	0
Arabigo		224974125046186	Facebook	13_17	13-17	2	1	5759	987	179	0
Break The Machine Ltd		455248978191768	Facebook	13_17	13-17	1	1	5754	2877	65	0
Zelna Jansen Consultancy		748709935278469	Facebook	13_17	13-17	2	1	5753	2360	4	0
Humanistischer Verband Berlin-Brandenburg KdöR		154928771185387	Facebook	13_17	13-17	1	1	5744	2872	56	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	13_17	13-17	7	1	5742	2225	79	0
Mehr Demokratie für Vorarlberg		119053391454715	Facebook	13_17	13-17	4	1	5741	1928	87	0
Ladywood Online	Ladywood Liberal Democrats	153260935350160	Facebook	13_17	13-17	12	1	5730	1405	269	0
Stojo Polska		255207471988506	Facebook	13_17	13-17	1	1	5730	1146	13	2
Multi-Gyn		165737216800386	Facebook	13_17	13-17	2	1	5720	1144	113	0
Northumberland Conservatives	Northumberland Conservatives	1667440076820171	Facebook	13_17	13-17	2	1	5702	2851	65	0
Schwarzesocke Mailorder		123695861022292	Facebook	13_17	13-17	6	1	5702	1680	132	0
VSStÖ Wien	Eva Sager 	310569117205	Facebook	13_17	13-17	2	1	5692	2538	111	0
Maria Weimer	Weimer Maria Eva Margareta	467374630087356	Facebook	13_17	13-17	5	1	5687	2525	31	6
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	13_17	13-17	12	1	5680	1844	35	6
Deputati PD	Deputati PD	104652392900508	Facebook	13_17	13-17	34	1	5677	1211	14	0
Andrei Pop	Andrei Pop	522518014611632	Facebook	13_17	13-17	2	1	5669	1134	9	0
Record - Rinaldo Franco Spa		145471512276500	Facebook	13_17	13-17	1	1	5660	2830	56	0
PNL Sector 1		279506398903505	Facebook	13_17	13-17	5	1	5645	1169	3	0
Lycée Saint-Clair Derval Blain		393972310769058	Facebook	13_17	13-17	1	1	5612	2806	55	0
Deposito Pontecorvo		1048857265150034	Facebook	13_17	13-17	2	1	5609	1121	12	0
Hyresgästföreningen region Mitt		799284903479521	Facebook	13_17	13-17	2	1	5593	1118	51	10
Juso AG Goslar		451880264839496	Facebook	13_17	13-17	6	1	5589	417	388	0
Maximilian Kurz		531971217283322	Facebook	13_17	13-17	10	1	5574	1151	115	0
Carlo Trerotola		2010435719257666	Facebook	13_17	13-17	2	1	5569	1113	44	0
Marty Supply Co.		180223699572168	Facebook	13_17	13-17	4	1	5563	1112	98	0
Margarete Bause		521065204608834	Facebook	13_17	13-17	7	1	5561	629	301	0
WWF Italia		88997912868	Facebook	13_17	13-17	1	1	5557	2778	27	5
Meteoriitti Matkat		387784495072774	Facebook	13_17	13-17	1	1	5547	1109	9	0
Lets reduce and eliminate single-use plastic bags in Malta		1256334891196528	Facebook	13_17	13-17	2	1	5545	2772	54	0
Tėvyne Mūsų		1524944987615159	Facebook	13_17	13-17	1	1	5542	2771	54	0
Upplyst		459334801186030	Facebook	13_17	13-17	2	1	5536	974	51	9
Signe Munk	Munk Signe	350242375125258	Facebook	13_17	13-17	2	1	5510	2570	39	6
Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	13_17	13-17	5	1	5508	1647	40	6
Happyhappypandas		2235118046744006	Facebook	13_17	13-17	2	1	5485	913	181	0
Pippi Mellone Sindaco		1494770570823635	Facebook	13_17	13-17	5	1	5481	1096	108	0
		0	Facebook	13_17	13-17	4	1	5478	577	344	0
Singular Acadèmia d'Anglès - Singular ESL		240809529281040	Facebook	13_17	13-17	2	1	5447	894	164	0
USR Gorj	Uniunea Salvați România	979274598853221	Facebook	13_17	13-17	6	1	5430	1176	13	2
Noberasco1908		1205751899459204	Facebook	13_17	13-17	2	1	5413	1082	107	0
Paula Krämer		382275545508713	Facebook	13_17	13-17	1	1	5400	1080	10	0
Feminn		1831978070233335	Facebook	13_17	13-17	4	1	5380	2130	144	0
YouthStrike4Climate	UK Student Climate Network	330304344226320	Facebook	13_17	13-17	3	1	5379	2337	75	0
Liban Sheikh		302959147221497	Facebook	13_17	13-17	9	1	5374	1133	90	2
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	13_17	13-17	3	1	5371	1139	15	0
Cornwall for Europe	#ProjectHope	1066718423433441	Facebook	13_17	13-17	9	1	5367	1557	45	7
Cllr Mike Diamond	Cllr Mike Diamond 	1768404463408418	Facebook	13_17	13-17	7	1	5343	1069	122	0
Die PARTEI - KreisVerband Gera	die Partei Gera	151877538338425	Facebook	13_17	13-17	3	1	5339	1064	12	0
Cambridge Stays	Cambridge Stays	1106278742785368	Facebook	13_17	13-17	5	1	5330	962	169	0
They say cut back we say fight back: Swansea SWP	Swansea Socialist Workers Party	729350707174597	Facebook	13_17	13-17	6	1	5315	2513	73	0
Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	13_17	13-17	3	1	5303	1060	36	6
Peter Hametner	Peter Hametner	388385461980020	Facebook	13_17	13-17	17	1	5278	1214	102	0
Tendring District Council	William James Lodge	173152023518465	Facebook	13_17	13-17	3	1	5273	1068	60	12
FDP Bielefeld	Jan-Maik Schlifter De La Fontaine	153467308073688	Facebook	13_17	13-17	13	1	5259	718	220	2
Create.Refresh	Create.Refresh	1736881926615141	Facebook	13_17	13-17	2	1	5229	1044	9	0
Solidaritet med de Spanska antifascisterna		1546825082244108	Facebook	13_17	13-17	1	1	5223	2611	24	4
Óscar Urralburu	Podemos Región de Murcia	569280556548471	Facebook	13_17	13-17	1	1	5221	1044	10	0
Gérald vanderlin	Gerald Vanderlin	2225854367682548	Facebook	13_17	13-17	3	1	5218	1043	32	4
Teresa Damasio		749251675456023	Facebook	13_17	13-17	2	1	5212	2606	51	0
Freiheitliche Bauernschaft Oberösterreich	Freiheitliche Bauernschaft Oberösterreich	124298681063701	Facebook	13_17	13-17	10	1	5200	624	267	0
Bündnis 90 / Die Grünen Gera	Thomas Michael Wieden	260306127714114	Facebook	13_17	13-17	21	1	5196	122	466	0
Latvijas Mobilais Telefons		197239286963377	Facebook	13_17	13-17	1	1	5188	2594	5	0
Animal Welfare Party	Animal Welfare Party	106824832045	Facebook	13_17	13-17	2	1	5187	1000	136	0
SF Ungdom	SF Ungdom	113555862534	Facebook	13_17	13-17	1	1	5186	2593	34	6
Jo Leinen		290293517710818	Facebook	13_17	13-17	5	1	5186	1037	102	0
Liberala Studenter	Heimbrand Christoffer	118645251482192	Facebook	13_17	13-17	3	1	5175	727	47	6
Tyisha Positive Action Group	Suzy Curry	227661644437945	Facebook	13_17	13-17	8	1	5173	988	139	0
Grüne Jugend Rheinland-Pfalz		338258896262020	Facebook	13_17	13-17	4	1	5164	834	181	0
Nikola Apostolov		2236556403033849	Facebook	13_17	13-17	3	1	5156	2411	80	0
Islamic Relief Sverige	Islamic Relief Sverige	121702404531696	Facebook	13_17	13-17	2	1	5150	872	15	0
Bündnis 90/ Die Grünen BW		259312935007858	Facebook	13_17	13-17	2	1	5140	849	172	0
Bostadsrättsnytt		1450022262511970	Facebook	13_17	13-17	1	1	5133	1026	9	4
Antonis-Marios Papagiotis	Antonis-Marios Papagiotis	1408052085915603	Facebook	13_17	13-17	16	1	5130	480	318	0
Patrioten für Deutschland	Hartmut Ernst Helmut Issmer	1222249354573895	Facebook	13_17	13-17	9	1	5125	2319	75	0
Petition For A New Nobel Prize For The Fight Against Climate Change	Helene Costa - Petition For A New Nobel Prize For the Fight Against Climate Change	2412593152099304	Facebook	13_17	13-17	6	1	5120	933	48	0
Susanna Dyre-Greensite		178957012989198	Facebook	13_17	13-17	6	1	5087	2321	38	7
Kasper Sand Kjær	Kjær Kasper Sand	223099558291164	Facebook	13_17	13-17	2	1	5086	832	23	0
Merveille		1719216044862107	Facebook	13_17	13-17	2	1	5084	1911	71	0
Liberalerna Dals-Ed		683402001701836	Facebook	13_17	13-17	7	1	5083	411	46	3
JDL Jonk Demokraten		141096935941189	Facebook	13_17	13-17	1	1	5080	1016	10	0
Alexandra D'Archambeau	D'Archambeau Alexandra Sylvie O	213637018831903	Facebook	13_17	13-17	2	1	5078	2266	98	0
USR Bacău		705733042862650	Facebook	13_17	13-17	3	1	5066	1013	3	0
Jeanné Vetling - Radikale Venstre		1036916083074871	Facebook	13_17	13-17	2	1	5051	852	21	0
FC TACOS		326179614575224	Facebook	13_17	13-17	1	1	5049	1009	9	0
Runter vom Gas		1022879227782569	Facebook	13_17	13-17	1	1	4999	1000	99	0
Savo-Karjalan Luonto-Liitto		2557658880974539	Facebook	13_17	13-17	1	1	4999	999	88	0
It Gets Better UK		279469376018818	Facebook	13_17	13-17	1	1	4988	997	114	0
Boden Mot Rasism		1988703354681171	Facebook	13_17	13-17	14	1	4987	905	32	4
Liste Teilhabe und Inklusion	Liste Teilhabe und Inklusion	788622944854002	Facebook	13_17	13-17	9	1	4981	1776	114	0
Ion ȘTEFAN	ETIS Design SRL	1653699758248627	Facebook	13_17	13-17	2	1	4975	995	10	2
Brexit Merch - Brexecution	Stiofán Folan	1192892800886510	Facebook	13_17	13-17	1	1	4963	2481	56	0
SP Haarlem		1441662002729821	Facebook	13_17	13-17	2	1	4958	979	14	0
Veli-Pekka Leivo		256153654500775	Facebook	13_17	13-17	1	1	4953	990	87	0
Councillor Sue Haworth, Harper Green ward, pt Farnworth & pt Great Lever	Susan Haworth	1564800650409953	Facebook	13_17	13-17	1	1	4945	989	113	0
Reema Cosmetics	Reema Saleem	2086614881630779	Facebook	13_17	13-17	1	1	4943	988	113	0
Młodzi Demokraci Szczecin		125448747482191	Facebook	13_17	13-17	2	1	4932	986	22	0
Floriane Tanneur Photography		2084056091688617	Facebook	13_17	13-17	1	1	4926	985	97	0
Χάλαρης Μιχάλης - Chalaris Michalis	Chalaris Michail	627072824086198	Facebook	13_17	13-17	4	1	4919	2291	46	0
Stephan Pernkopf		530256460340682	Facebook	13_17	13-17	37	1	4908	542	260	2
Arnold Cassola		453819464672968	Facebook	13_17	13-17	1	1	4905	981	9	0
Vänsterpartiet Alingsås		1553944598209170	Facebook	13_17	13-17	4	1	4901	663	45	6
Collectif Canadien Anti-Islamophobie		175894769251317	Facebook	13_17	13-17	2	1	4901	980	6	0
Christian Doleschal		2364034560297457	Facebook	13_17	13-17	2	1	4893	2426	49	0
Kai Guingona		811714822519773	Facebook	13_17	13-17	1	1	4893	978	86	0
Antoine Allen	Antoine Allen	705422116148189	Facebook	13_17	13-17	1	1	4879	975	11	0
Aušra Maldeikienė		1650670061877646	Facebook	13_17	13-17	3	1	4872	959	15	0
Orjan Nilsen		271222143880	Facebook	13_17	13-17	2	1	4871	2436	48	0
SPD Leutenbach		1410718009143557	Facebook	13_17	13-17	1	1	4867	973	96	0
Poznański Klub Płetwonurków "Delfin"		158410354184907	Facebook	13_17	13-17	3	1	4867	889	30	0
Giovani Democratici provincia di Modena	Giovani Democratici provincia di Modena	78729426026	Facebook	13_17	13-17	3	1	4864	2119	89	0
Juste Shani		490155744715537	Facebook	13_17	13-17	1	1	4864	973	96	0
Rzetelna Gmina Krzeszowice		928782320661523	Facebook	13_17	13-17	1	1	4859	972	22	0
Læger uden Grænser (MSF)		99632942471	Facebook	13_17	13-17	6	1	4846	963	14	0
Vegan Shoes Italy		1363593850427844	Facebook	13_17	13-17	2	1	4844	969	95	0
Yo tampoco sabía (Yts)		362693954276638	Facebook	13_17	13-17	1	1	4840	2420	4	0
Wedonthavetime.org		1374925102519271	Facebook	13_17	13-17	1	1	4838	2419	22	4
Paolo Camilli		1469606063343167	Facebook	13_17	13-17	2	1	4838	1609	74	0
Freiheitliche Arbeitnehmer Oberösterreich	Freiheitliche Arbeitnehmer Oberösterreich	346842098763288	Facebook	13_17	13-17	9	1	4832	1133	84	0
Liguria LGBT		192647968014818	Facebook	13_17	13-17	2	1	4825	965	13	0
Νικόλαος Δούκας - Nikolaos Doukas	Ν Δούκας	710946112632910	Facebook	13_17	13-17	7	1	4822	929	43	0
Okou Rosvitha		553255454790970	Facebook	13_17	13-17	2	1	4822	964	95	0
Parkour & Freerunning World		393910517436277	Facebook	13_17	13-17	1	1	4811	2406	47	0
DIE LINKE. Rhein-Erft-Kreis		954987347952113	Facebook	13_17	13-17	8	1	4805	961	55	8
King Panda's		1421215034675772	Facebook	13_17	13-17	1	1	4805	961	84	0
Free China Memes - Français		313498072473540	Facebook	13_17	13-17	1	1	4801	960	95	0
Salzburger Volkspartei	Salzburger Volkspartei	243190742384882	Facebook	13_17	13-17	7	1	4799	1156	74	3
Pansexual Pride Italia		323837564901194	Facebook	13_17	13-17	3	1	4799	695	200	0
Liight App		1701876056758068	Facebook	13_17	13-17	4	1	4797	959	37	0
Arba Kokalari		355819811185620	Facebook	13_17	13-17	1	1	4795	2398	42	0
CDU Ortsverband Schwegenheim	CDU Ortsverband Schwegenheim	200875150700863	Facebook	13_17	13-17	4	1	4793	958	94	0
Claus Jansson		1122575707837644	Facebook	13_17	13-17	1	1	4784	2392	31	6
Tim Farron	Westmorland and Lonsdale Liberal Democrats	118873691462974	Facebook	13_17	13-17	1	1	4783	956	10	0
Piratenpartei Hessen		200259103326168	Facebook	13_17	13-17	1	1	4780	956	47	9
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	13_17	13-17	2	1	4775	955	9	0
Amy Ferguson - Labour Alternative - Lisnasharragh	Labour Alternative	2077245245906117	Facebook	13_17	13-17	1	1	4769	953	10	0
Marcel Klinge		519745878225472	Facebook	13_17	13-17	7	1	4762	746	176	0
Bretter&Stoff		754194468253991	Facebook	13_17	13-17	4	1	4755	646	215	0
Livre Para		940459212756995	Facebook	13_17	13-17	4	1	4752	820	129	0
Morena Ferrario Sindaco di Castano Primo	Daniele Rivolta 	2198059560442881	Facebook	13_17	13-17	4	1	4729	1857	57	0
Mi.Te		254017575488530	Facebook	13_17	13-17	2	1	4725	782	158	0
Palladium France		1585970021644985	Facebook	13_17	13-17	1	1	4718	943	93	0
Bart Callaert	Callaert Bart Eduard M	2334802816594579	Facebook	13_17	13-17	4	1	4707	1552	41	0
