advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	13_17	13-17	1	1	36	7	0	0
Knut Lunks Freie Wählervereinigung Heidelberg e.V.	Knut Henke Lunks	367647217180459	Facebook	13_17	13-17	1	1	35	0	3	0
Δρ. Γρηγόρης Λέων, Ιατροδικαστής	Grigorios Leon	185241851651860	Facebook	13_17	13-17	1	1	34	6	0	0
Jobbik Rétság	Jobbik Magyarországért Mozgalom	1360301207471601	Facebook	13_17	13-17	1	1	33	0	0	0
INBOX	New Digital Media	369693523475596	Facebook	13_17	13-17	3	1	29	5	0	0
CDU Mein Altensteig	CDU-Stadtverband Altensteig	2605830436157588	Facebook	13_17	13-17	1	1	26	0	2	0
Bündnis 90 / Die Grünen Gera	Thomas Michael Wieden	260306127714114	Facebook	13_17	13-17	1	1	26	0	2	0
Gianluca Festa	Gianluca Festa	1414627525508278	Facebook	13_17	13-17	1	1	25	5	0	0
Beckha Doyle - Social Democrat for Scarriff & Killaloe	Beckha Doyle For Scarriff Killaloe	286051255266972	Facebook	13_17	13-17	1	1	23	0	2	0
Alternative für Deutschland - Kreisverband Mittelsachsen	AfD Mittelsachsen	495527383854650	Facebook	13_17	13-17	1	1	22	0	2	0
SPD Bitterfeld-Wolfen	SPD Ortsverein Bitterfeld-Wolfen	131796416966341	Facebook	13_17	13-17	2	1	20	0	2	0
Romilda Baldacchino Zarb	Romilda Baldacchino Zarb	295310111175191	Facebook	13_17	13-17	1	1	19	0	1	0
Cavezzo Viva - Associazione Culturale	Enrico Malverti	619037048529553	Facebook	13_17	13-17	1	1	19	0	1	0
Partito Democratico di Padova	Partito Democratico di Padova	275657555944127	Facebook	13_17	13-17	1	1	19	9	0	0
Giovanni Russo	Giovanni Russo	1590626850978164	Facebook	13_17	13-17	1	1	18	3	0	0
SPD POTSDAM	SPD Potsdam	123837087688700	Facebook	13_17	13-17	1	1	18	0	1	0
Gouvernement	Gouvernement	392341217527576	Facebook	13_17	13-17	7	1	18	6	0	0
Fridays For Future Treviso	Ettore Casellato	1893610467414052	Facebook	13_17	13-17	1	1	17	0	1	0
Squirrels Antiques	Alan Harvey Stone	309405686175567	Facebook	13_17	13-17	1	1	16	0	1	0
Bradford on Avon Lib Dems	Chippenham Constituency Liberal Democrats	176178532420023	Facebook	13_17	13-17	1	1	16	0	1	0
CDU Wäschenbeuren	CDU Wäschenbeuren	642876995786514	Facebook	13_17	13-17	1	1	15	0	1	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	13_17	13-17	2	1	15	0	1	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	13_17	13-17	4	1	14	1	0	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	13_17	13-17	1	1	14	2	0	0
Algeciras "Por y Para"		651685141921384	Facebook	13_17	13-17	1	1	14	0	1	0
Rivivere Borgo con Sunil Pellanda Sindaco	Sunil Pellanda	592540437929912	Facebook	13_17	13-17	1	1	13	0	1	0
Centrodestra per cambiare con Pacetti sindaco	Manuel Gianfelici	292638348325601	Facebook	13_17	13-17	1	1	12	2	0	0
ВМРО Горна Оряховица		245988949432379	Facebook	13_17	13-17	1	1	12	0	1	0
Empoli Ecologista per Beatrice Cioni sindaco	Giuseppe Pluchino	1323687517793993	Facebook	13_17	13-17	2	1	11	1	0	0
Ripamonti Sindaco - Lega Usmate Velate	Francesca Capaccioli	425444267476044	Facebook	13_17	13-17	1	1	9	0	0	0
Lise Bech - Dansk Folkeparti	Bech Lise	665462313475794	Facebook	13_17	13-17	1	1	8	0	0	0
Sarah Jones MP - Standing Up for Croydon	Sarah Jones MP	130987447098320	Facebook	13_17	13-17	1	1	8	0	1	0
Bündnis 90 / Die Grünen Kreisverband Ortenau	Domenic Markus Preukschas	195589923029	Facebook	13_17	13-17	1	1	7	0	0	0
Miljöpartiet de Gröna i Sundbyberg	Miljöpartiet Sundbyberg	107104919328517	Facebook	13_17	13-17	1	1	7	0	0	0
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	13_17	13-17	2	1	5	1	0	0
USR Maramureș	USR Maramureș	1750327845246533	Facebook	13_17	13-17	1	1	5	2	0	0
Fridays For Future - Forlì	Fridays For Future Forlì	834339196918688	Facebook	13_17	13-17	1	1	4	0	0	0
The Labour Party	The Labour Party	25749647410	Facebook	13_17	13-17	1	1	4	2	0	0
Genova che osa	Genova che osa	1538926219695299	Facebook	13_17	13-17	1	1	4	0	0	0
Matteo Tosetto	Matteo Tosetto 	285899292122830	Facebook	13_17	13-17	1	1	3	0	0	0
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	13_17	13-17	1	1	2	1	0	0
Avaaz	Avaaz	8340223883	Facebook	13_17	13-17	1	1	2	1	0	0
Articolo Uno Pescara	Francesco D'Agresta	370948169996345	Facebook	13_17	13-17	1	1	2	0	0	0
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	13_17	13-17	1	1	1	0	0	0
Alessandra Guatteri	Matteo Olivieri	452246258212300	Facebook	13_17	13-17	1	1	1	0	0	0
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	13_17	13-17	1	1	1	0	0	0
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	13_17	13-17	1	1	1	0	0	0
KPÖ Graz	KPÖ Graz	167792116901542	Facebook	13_17	13-17	1	1	1	0	0	0
Kádár Gábor	Párbeszéd Magyarországért	734724533343964	Facebook	13_17	13-17	1	1	1	0	0	0
Conservatives	The Conservative Party	8807334278	Facebook	13_17	13-17	1	1	1	0	0	0
Hackney Lib Dems	Hackney Liberal Democrats	138435322972255	Facebook	13_17	13-17	1	1	1	0	0	0
