advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Carlo Guccione	Gennaro Alessandro Alessio	731200573630420	Facebook	65_	65+	1	1	8636	1727	17	0
Valeria Di Nino - Candidata M5S Elezioni Europee - Sud	Valeria Di Nino	346634905977977	Facebook	65_	65+	1	1	8564	1712	16	0
Ιωακείμ Καλλιβρούσης - Υποψ. Δημ. Σύμβουλος Δήμου Αθηναίων	Ιωακείμ Καλλιβρούσης	157899748482447	Facebook	65_	65+	2	1	8562	1712	27	0
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	65_	65+	5	1	8537	1707	110	40
Tatjana Babrauskienė	LVŽS	1101509610035530	Facebook	65_	65+	2	1	8505	1675	29	0
Enhedslisten	Enhedslisten	223040066022	Facebook	65_	65+	2	1	8493	2019	113	27
Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι	Kleopatra Sidiropoulou	272999270266817	Facebook	65_	65+	1	1	8442	1688	16	0
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	65_	65+	3	1	8399	1744	28	12
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	65_	65+	9	1	8398	2013	112	26
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	65_	65+	4	1	8382	2755	13	2
Yannick de Wilde d'Estmael	Yannick de Wilde d'Estmael 	2194262913922415	Facebook	65_	65+	1	1	8317	1663	16	0
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	65_	65+	4	1	8099	2769	70	9
GRÜNE Bonn	BÜNDNIS 90 / DIE GRÜNEN Kreisverband Bonn	337333856328097	Facebook	65_	65+	1	1	8074	1614	15	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	65_	65+	4	1	7957	3000	293	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	65_	65+	4	1	7862	1755	35	0
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	65_	65+	15	1	7850	1496	42	3
Popolo della Famiglia - Lazio	Guido Pianeselli 	356312904827073	Facebook	65_	65+	2	1	7836	3918	77	0
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	65_	65+	2	1	7791	1558	15	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	65_	65+	2	1	7686	2228	33	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	65_	65+	1	1	7640	1528	15	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	65_	65+	1	1	7601	1520	15	3
Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	65_	65+	4	1	7586	2937	68	11
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	65_	65+	1	1	7516	1503	14	0
ČSSD	ČSSD	111041662264882	Facebook	65_	65+	27	1	7470	1419	91	19
Izabela Kloc	Komitet Wyborczy Prawo i Sprawidliwość	171128483067743	Facebook	65_	65+	1	1	7448	1489	34	17
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	65_	65+	1	1	7442	1488	14	0
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	65_	65+	3	1	7433	1486	14	0
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	65_	65+	6	1	7417	1339	47	0
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	65_	65+	5	1	7412	3446	81	0
Paweł Krutul	Komitet Wyborczy Wiosna Roberta Biedronia	1798798630436202	Facebook	65_	65+	2	1	7398	1413	24	3
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	65_	65+	1	1	7339	3669	18	3
Νίκος Πέππας - Υποψήφιος Δημοτικός Σύμβουλος	Νίκος Πέππας	589295414486770	Facebook	65_	65+	4	1	7320	1440	43	0
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	65_	65+	2	1	7301	1460	50	8
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	65_	65+	32	1	7242	787	405	0
Podemos Aragón	Podemos Equo	570770963015441	Facebook	65_	65+	2	1	7183	3591	20	3
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	65_	65+	3	1	7161	2345	193	47
CD&V	CD&V	52997544531	Facebook	65_	65+	4	1	7107	2417	94	8
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	65_	65+	1	1	7070	1414	14	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	65_	65+	25	1	7043	1376	278	0
Claudia Gamon	NEOS	447992848717452	Facebook	65_	65+	2	1	7026	1405	70	14
Stefano Ciccone con La Sinistra al Parlamento Europeo	Stefano Ciccone	2125577980861018	Facebook	65_	65+	4	1	7017	2182	113	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	65_	65+	3	1	7016	1403	15	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	65_	65+	10	1	7012	1089	262	0
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	65_	65+	2	1	6917	1295	108	12
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	65_	65+	5	1	6899	3140	82	14
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)	TS-LKD	198988713464683	Facebook	65_	65+	3	1	6699	1957	35	0
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	65_	65+	2	1	6678	2780	240	48
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	65_	65+	3	1	6613	1356	13	0
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	65_	65+	2	1	6613	2228	13	1
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	65_	65+	8	1	6605	1361	180	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	65_	65+	1	1	6539	1307	12	0
D66	D66	52985377549	Facebook	65_	65+	2	1	6536	2760	15	2
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	65_	65+	4	1	6498	2317	48	0
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	65_	65+	1	1	6491	3245	34	6
Ισμήνη Μώρου - Υποψήφια Ευρωβουλευτής	Μωρου Ισμηνη	650014548746122	Facebook	65_	65+	2	1	6417	1698	23	0
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	65_	65+	6	1	6386	2266	22	0
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	65_	65+	1	1	6376	1275	12	0
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	65_	65+	13	1	6327	1424	87	0
Sinistra per Calenzano	Simone Giuntini	2502767379948983	Facebook	65_	65+	4	1	6305	2583	114	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	65_	65+	1	1	6271	1254	12	0
Partei Demokratie Direkt	Lukas Michael Knecht	289988518287493	Facebook	65_	65+	1	1	6266	1253	12	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	65_	65+	2	1	6134	1371	15	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	65_	65+	4	1	6127	1927	45	6
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	65_	65+	5	1	6105	1171	48	0
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	65_	65+	10	1	6102	1842	62	13
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	65_	65+	1	1	6076	1215	60	12
Izquierda Xunida Riosa	Izquierda Xunida Riosa	1433628330234775	Facebook	65_	65+	14	1	6051	0	599	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	65_	65+	4	1	6032	1558	32	0
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	65_	65+	5	1	6018	1396	74	8
Global Justice Now	Global Justice Now	6707857033	Facebook	65_	65+	1	1	6011	1202	13	0
Gabriel Daraban	Dumio	170290960472201	Facebook	65_	65+	13	1	5977	1296	35	0
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	65_	65+	7	1	5899	2342	45	6
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	65_	65+	5	1	5876	1175	5	0
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	65_	65+	3	1	5863	1305	48	0
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	65_	65+	6	1	5825	2139	54	6
USR Bistrița-Năsăud	Stan Calin	1097122383697273	Facebook	65_	65+	4	1	5762	1075	19	2
Málaga Ahora	Málaga Ahora	781552348595473	Facebook	65_	65+	4	1	5689	1138	112	0
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	65_	65+	9	1	5680	1651	124	0
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	65_	65+	2	1	5640	1432	19	0
USR Deva	Uniunea Salvați România - USR	712674922236299	Facebook	65_	65+	2	1	5627	1079	16	2
USR Filiala Județeană Hunedoara	Uniunea Salvați România - USR	2380746071976634	Facebook	65_	65+	1	1	5606	1121	11	2
Rosa_Molenaar		372789573197562	Facebook	65_	65+	1	1	5596	2798	55	0
sp.a	sp.a	57253967150	Facebook	65_	65+	3	1	5569	2027	20	3
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	65_	65+	5	1	5553	1784	87	0
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	65_	65+	3	1	5530	1106	15	0
Sven Giegold	Sven Giegold	1391306014465513	Facebook	65_	65+	3	1	5487	2743	54	0
Adam Bielan	Adam Bielan	228951150597089	Facebook	65_	65+	2	1	5483	1462	12	1
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	65_	65+	2	1	5470	1094	12	2
Grzegorz Furgo	Grzegorz Furgo	1674901842722925	Facebook	65_	65+	2	1	5429	2171	16	0
Lise Vandecasteele	PVDA	2433030616715564	Facebook	65_	65+	1	1	5399	1079	10	0
Lise Müller	Müller Lise	145989963343	Facebook	65_	65+	3	1	5350	1066	30	9
Κουρουμπλής Παναγιώτης/Kouroumplis Panagiotis	Panagiotis Kouroumplis	248244001876102	Facebook	65_	65+	1	1	5347	1069	10	0
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	65_	65+	3	1	5333	1392	56	7
IU Aragón	IU Aragón	178663732095	Facebook	65_	65+	9	1	5298	917	161	0
Angela Russo	Angela Russo 	1624334387651107	Facebook	65_	65+	2	1	5254	1050	10	0
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	65_	65+	1	1	5252	1050	11	2
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	65_	65+	1	1	5238	2619	5	0
JØP - Stem på klima og højt ansvarligt afkast	Demokratisk Erhvervsnetværk	290304768567003	Facebook	65_	65+	4	1	5209	1843	49	8
East Midlands Green Party	East Midlands Green Party	135118813311824	Facebook	65_	65+	4	1	5166	1806	137	0
Arbeitnehmer und Rentner Union ARU	Peter Otto Arthur Rippler 	408239062653173	Facebook	65_	65+	3	1	5158	1762	78	0
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	65_	65+	14	1	5148	1930	115	0
Paola Testori	Paola Testori	658895384568072	Facebook	65_	65+	4	1	4971	976	18	0
Eurolapins	Pulse of Europe France	755726434768654	Facebook	65_	65+	2	1	4964	2015	200	34
SPD	SPD	47930567748	Facebook	65_	65+	18	1	4964	519	286	0
Centerpartiet Gotland	Ahlin Siv Eva Marie	513330082107760	Facebook	65_	65+	3	1	4962	992	45	9
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	65_	65+	8	1	4944	1263	8	1
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	65_	65+	7	1	4929	905	51	0
Andrea Vannucci per Firenze	Andrea Vannucci	547494135363560	Facebook	65_	65+	7	1	4872	1293	116	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	65_	65+	9	1	4856	886	129	0
Jorge Azcón	Partido Popular Zaragoza	1005758609559650	Facebook	65_	65+	10	1	4806	216	390	0
Peter Gillo	Peter Gillo	578310722649724	Facebook	65_	65+	3	1	4789	1069	47	8
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	65_	65+	3	1	4713	1974	20	1
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	65_	65+	17	1	4694	993	144	0
Centioni Alessia Europee 2019	SocialCom	1249137568574869	Facebook	65_	65+	3	1	4686	937	92	0
Marzio Olivero	Marzio Olivero 	1226060420905435	Facebook	65_	65+	3	1	4680	936	92	0
Lorenzo Cesa	Lorenzo Cesa	538632706513878	Facebook	65_	65+	7	1	4634	882	109	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	65_	65+	11	1	4572	560	230	0
PvdA Amsterdam	Partij van de Arbeid (PvdA)	170060616402275	Facebook	65_	65+	1	1	4567	913	45	9
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	65_	65+	6	1	4534	829	120	0
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	65_	65+	2	1	4493	2246	47	9
Christian Leysen	Christian Leysen	403864600161608	Facebook	65_	65+	2	1	4492	1701	62	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	65_	65+	1	1	4466	893	8	0
Social Democrats	Social Democrats	1012851375393300	Facebook	65_	65+	14	1	4397	1026	19	0
Pokonaj Raka Piersi	Katarzyna Karolina Stachowicz	847950485383153	Facebook	65_	65+	1	1	4397	879	10	2
Alejandro Langtry	Alejandro Langtry Cainzos	876647346005514	Facebook	65_	65+	3	1	4374	2187	43	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	65_	65+	5	1	4373	1294	72	0
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	65_	65+	4	1	4353	829	16	3
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	65_	65+	13	1	4337	997	30	4
Sverigedemokraterna Värmlands län	Grahn Mats Andreas Johnny	336384546384299	Facebook	65_	65+	2	1	4302	1987	39	18
John Crombez	sp.a	264131406977201	Facebook	65_	65+	3	1	4295	859	18	2
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	65_	65+	1	1	4283	856	8	0
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	65_	65+	5	1	4244	1427	24	0
Gianni Farina	Gianni Farina	340847436775181	Facebook	65_	65+	3	1	4211	842	57	0
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	65_	65+	5	1	4205	1474	62	0
Valeria Valente	Valeria Valente	698743116897167	Facebook	65_	65+	2	1	4201	840	83	0
USR Hațeg	Uniunea Salvați România - USR	426799654422553	Facebook	65_	65+	1	1	4114	822	8	1
Joanna Sekuła - Kandydatka do Parlamentu Europejskiego	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	797920373599555	Facebook	65_	65+	2	1	4112	822	3	0
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	65_	65+	3	1	4105	1655	53	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	65_	65+	26	1	4100	473	218	0
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	65_	65+	13	1	4062	591	137	0
Silvio Magliano - Un amico in Comune, in Regione	RedHab	121968754543798	Facebook	65_	65+	2	1	4051	810	80	0
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	65_	65+	5	1	4012	1333	21	0
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	65_	65+	5	1	4012	771	24	9
PD Castelfranco Emilia	Partito Democratico Castelfranco Emilia	504963402964897	Facebook	65_	65+	10	1	3971	492	198	0
Renew	Renew  Party	1923371311278106	Facebook	65_	65+	6	1	3901	721	116	0
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	65_	65+	1	1	3900	780	7	0
FDP Hessen	FDP Hessen	188188564583	Facebook	65_	65+	2	1	3884	776	7	0
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	65_	65+	2	1	3883	1941	44	0
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	65_	65+	4	1	3872	702	22	0
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	65_	65+	4	1	3863	588	25	2
Kim De Witte	PVDA	315662412174661	Facebook	65_	65+	2	1	3857	771	45	6
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	65_	65+	3	1	3856	1397	64	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	65_	65+	7	1	3853	905	40	0
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	65_	65+	2	1	3828	765	7	0
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	65_	65+	2	1	3781	1740	42	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	65_	65+	1	1	3777	755	1	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	65_	65+	1	1	3724	744	7	0
Filip Hamro-Drotz	HAMRO-DROTZ DENNIS MIKAEL	2251922594829597	Facebook	65_	65+	4	1	3717	496	171	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	65_	65+	9	1	3712	925	13	0
Antonio Castello	Antonio Castello	452764018806467	Facebook	65_	65+	3	1	3706	1778	50	0
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	65_	65+	4	1	3690	738	13	0
Željana Zovko	HDZ - Hrvatska demokratska zajednica	1203134436474667	Facebook	65_	65+	15	1	3652	617	117	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	65_	65+	1	1	3651	730	7	0
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	65_	65+	5	1	3643	1193	6	0
Mladí Sociálni Demokrati	Mladí sociálni demokrati	582911831720503	Facebook	65_	65+	2	1	3636	1818	36	0
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	65_	65+	2	1	3630	726	9	1
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	65_	65+	3	1	3589	1677	33	15
AfD Rheinland-Pfalz	AfD Rheinland-Pfalz	162707793881819	Facebook	65_	65+	10	1	3573	410	191	0
Janka Ochojska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	573994789747274	Facebook	65_	65+	1	1	3556	1778	41	8
Michele Facci	Alessandro Buscaroli	181747745203690	Facebook	65_	65+	2	1	3541	1045	59	0
David Round Independent Candidate for SE England - EU Elections 2019	David Victor Round	2212820298800330	Facebook	65_	65+	2	1	3503	700	80	0
UK Independence Party (UKIP)	UK Independence Party (UKIP)	209101162445115	Facebook	65_	65+	1	1	3500	1750	40	0
Jos D'Haese	PVDA	1397002987227704	Facebook	65_	65+	3	1	3494	699	22	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	65_	65+	5	1	3488	786	31	0
BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	106637900016	Facebook	65_	65+	1	1	3481	696	6	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	65_	65+	13	1	3472	662	81	0
Anna Zalewska	Paweł Kociński	171114382968728	Facebook	65_	65+	2	1	3446	1340	10	0
kontrast.at	kontrast.at	1079650008770485	Facebook	65_	65+	1	1	3436	687	6	0
SMER - SD Nitra	SMER - SD	800561563389371	Facebook	65_	65+	2	1	3431	938	13	0
Concetta Maestrini	Concetta Maestrini	798253917216096	Facebook	65_	65+	1	1	3424	1712	33	0
Alessandra Guatteri	Matteo Olivieri	452246258212300	Facebook	65_	65+	5	1	3418	683	67	0
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	65_	65+	1	1	3414	682	34	6
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	65_	65+	4	1	3387	664	72	0
Uniarea	Uniarea	413110028708018	Facebook	65_	65+	1	1	3353	1676	33	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	65_	65+	1	1	3344	668	6	0
London Labour Party	The Labour Party	474613052643462	Facebook	65_	65+	3	1	3333	666	76	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	65_	65+	8	1	3311	606	87	0
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	65_	65+	2	1	3284	656	6	0
Denis Itxaso	PSE -EE	107905879550963	Facebook	65_	65+	8	1	3260	1194	72	0
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	65_	65+	5	1	3245	624	74	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	65_	65+	5	1	3229	602	81	0
Jean-Claude Marcourt - Officiel	Gael René Lambinon	214672635464	Facebook	65_	65+	1	1	3220	1610	31	0
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	65_	65+	9	1	3209	392	23	2
PTB	PTB	53838654385	Facebook	65_	65+	1	1	3178	635	31	6
Socialdemokraterna Västmanland	Socialdemokraterna Västmanland	439408222749809	Facebook	65_	65+	3	1	3171	584	18	5
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	65_	65+	1	1	3144	629	62	0
Todos a una per L'Hospitalet	PSC Partit dels  Socialistes de Catalunya	946528468690932	Facebook	65_	65+	2	1	3123	782	10	0
USR Călan	Uniunea Salvați România - USR	1942492232464096	Facebook	65_	65+	1	1	3122	624	6	1
Gian Piero Joime	Gian Piero Joime	1596602757297534	Facebook	65_	65+	2	1	3119	624	61	0
Paul Bristow	Conservatives	293864561226540	Facebook	65_	65+	6	1	3083	471	137	0
Uniti per Biella	Uniti per Biella	1413156242277276	Facebook	65_	65+	9	1	3075	807	76	0
Harrach Péter	Országgyűlés Hivatala KDNP frakció	206160682739388	Facebook	65_	65+	5	1	3062	303	9	3
informo.bg	informo.bg	262524054082832	Facebook	65_	65+	1	1	3046	1523	3	0
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	65_	65+	3	1	3038	607	6	0
West Midlands Labour	The Labour Party	1243222025739706	Facebook	65_	65+	4	1	3036	979	43	0
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	65_	65+	4	1	3024	524	91	0
Paweł Pudłowski	Selectivv	404295586445224	Facebook	65_	65+	1	1	3007	601	6	1
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	65_	65+	2	1	3001	567	21	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	65_	65+	5	1	2990	846	51	0
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	65_	65+	2	1	2984	596	21	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	65_	65+	4	1	2957	544	77	0
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	65_	65+	10	1	2957	458	111	0
Simona Baldassarre	Simona Baldassarre	407861879769918	Facebook	65_	65+	3	1	2928	538	76	0
Anton Martvoň	Martvon Anton	351452264866192	Facebook	65_	65+	3	1	2915	583	57	0
Stato Moderno Solidale SMS	Silvana Arbia	328435687818104	Facebook	65_	65+	4	1	2904	529	77	0
Mia Tang	Mia Tang	358828094665364	Facebook	65_	65+	3	1	2891	848	26	5
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	65_	65+	1	1	2848	569	1	0
ABN AMRO		206592029351928	Facebook	65_	65+	1	1	2846	1423	28	0
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	65_	65+	3	1	2839	564	1	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	65_	65+	2	1	2839	567	19	0
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	65_	65+	1	1	2835	1418	5	0
Sabina Obwiosło-Budzyń	KW Wiosna Roberta Biedronia 	371048117077022	Facebook	65_	65+	4	1	2833	935	13	0
Marcin Gołaszewski	Marcin Łukasz Gołaszewski 	1500359650261089	Facebook	65_	65+	6	1	2801	364	30	0
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	65_	65+	2	1	2788	557	13	2
Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	65_	65+	2	1	2783	1100	37	0
Πατριωτική Ριζοσπαστική Ένωση	Ελευθεριος Συναδινος	2119221251680890	Facebook	65_	65+	1	1	2780	556	5	0
Elena Mazzoni - Candidata Parlamento Europeo Circoscrizione Nord-Est	Elena Mazzoni 	2030992680362076	Facebook	65_	65+	2	1	2764	552	54	0
Corina Cretu	Corina Cretu	200813406761691	Facebook	65_	65+	3	1	2762	552	11	0
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	65_	65+	1	1	2757	551	27	5
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	65_	65+	1	1	2734	546	5	0
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	65_	65+	2	1	2719	1009	8	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	65_	65+	10	1	2691	334	134	0
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	65_	65+	4	1	2668	506	63	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	Γιώργος Σταύρος Κρεμλής	548959368535123	Facebook	65_	65+	1	1	2664	1332	26	0
Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	65_	65+	1	1	2660	532	26	5
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	65_	65+	10	1	2640	0	1	0
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	65_	65+	2	1	2639	527	5	0
Alberto Biancheri Sindaco	Alberto Biancheri - Mandatario elettorale Mauro Giancaterino	1465222783619463	Facebook	65_	65+	1	1	2624	1312	25	0
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	65_	65+	7	1	2623	445	83	0
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	65_	65+	1	1	2619	523	5	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	65_	65+	4	1	2618	523	23	0
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	65_	65+	3	1	2610	1196	30	5
