location_code	location_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
gotland_county_SE	Gotland County, Sweden	4622	625	980226	326146	8663	2085
county_clare_IE	County Clare, Ireland	2124	563	967547	340891	6198	870
castelo_branco_district_PT	Castelo Branco District, Portugal	2050	667	967187	386381	3070	468
medimurje_county_HR	Međimurje County, Croatia	1607	406	949819	364523	3220	346
county_monaghan_IE	County Monaghan, Ireland	1856	496	942333	345627	7710	1311
vila_real_district_PT	Vila Real District, Portugal	1983	624	923582	368305	3145	423
bjelovar_bilogora_county_HR	Bjelovar-Bilogora County, Croatia	1534	383	922279	337264	3025	294
kyrenia_district_CY	Kyrenia District, Cyprus	1014	288	919716	359358	2847	306
veliko_tarnovo_province_BG	Veliko Tarnovo Province, Bulgaria	1528	444	914633	357971	2975	361
pleven_province_BG	Pleven Province, Bulgaria	1485	445	914155	353670	2873	341
goriska_statistical_region_SI	Goriška Statistical Region, Slovenia	1650	359	906556	315654	5469	523
central_ostrobothnia_FI	Central Ostrobothnia, Finland	1837	372	901954	321981	8639	1225
evora_district_PT	Évora District, Portugal	2090	673	900963	364609	2737	502
mura_statistical_region_SI	Mura Statistical Region, Slovenia	1586	335	896152	320517	4740	567
kilkenny_IE	Kilkenny, Ireland	2018	531	885797	306218	4919	589
aland_islands_FI	Åland Islands, Finland	1752	356	882629	294949	5484	921
karlovac_county_HR	Karlovac County, Croatia	1610	400	871466	331053	2902	312
pazardzhik_province_BG	Pazardzhik Province, Bulgaria	1434	413	864772	327172	2563	302
laane_viru_county_EE	Lääne-Viru County, Estonia	1047	220	862976	287460	5028	449
aosta_valley_IT	Aosta Valley, Italy	6057	1508	840863	297213	3987	436
koprivnica_krizevci_county_HR	Koprivnica-Križevci County, Croatia	1554	379	799120	304726	2551	290
grevenmacher_district_LU	Grevenmacher District, Luxembourg	1819	398	791139	257529	4854	310
haskovo_province_BG	Haskovo Province, Bulgaria	1441	423	777648	300241	2423	278
sibenik_knin_county_HR	Šibenik-Knin County, Croatia	1604	394	771632	283801	2662	269
ida_viru_county_EE	Ida-Viru County, Estonia	1109	256	752323	260558	4233	390
beja_district_PT	Beja District, Portugal	1949	640	701112	281942	2247	352
virovitica_podravina_county_HR	Virovitica-Podravina County, Croatia	1445	345	696027	263497	2441	230
carinthia_statistical_region_SI	Carinthia Statistical Region, Slovenia	1445	296	676956	233821	3742	373
kainuu_FI	Kainuu, Finland	1613	331	670371	240069	6951	948
viljandi_county_EE	Viljandi County, Estonia	1057	221	665120	229884	4743	411
krapina_zagorje_county_HR	Krapina-Zagorje County, Croatia	1502	362	658643	241126	2126	220
sofia_province_BG	Sofia Province, Bulgaria	1371	392	621593	241056	1897	267
sliven_province_BG	Sliven Province, Bulgaria	1342	402	614595	239383	1806	227
carlow_IE	Carlow, Ireland	1890	531	605445	230016	3679	546
pozega_slavonia_county_HR	Požega-Slavonia County, Croatia	1441	344	588332	220144	1926	191
portalegre_district_PT	Portalegre District, Portugal	2017	626	571142	229633	1684	274
county_laois_IE	County Laois, Ireland	1865	533	570682	219062	4374	504
guarda_district_PT	Guarda District, Portugal	1829	615	569053	227679	1671	262
county_offaly_IE	County Offaly, Ireland	1778	505	559060	215157	3740	510
vratsa_province_BG	Vratsa Province, Bulgaria	1296	385	557339	218690	1853	196
lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	1422	289	551786	200659	2613	333
roscommon_IE	Roscommon, Ireland	1687	473	500786	184754	3132	535
yambol_province_BG	Yambol Province, Bulgaria	1259	367	483853	177499	1372	157
pernik_province_BG	Pernik Province, Bulgaria	1336	385	480672	182370	1581	214
county_longford_IE	County Longford, Ireland	1635	462	443754	165792	2860	445
voru_county_EE	Võru County, Estonia	907	193	424138	144094	2458	261
lovech_province_BG	Lovech Province, Bulgaria	1256	366	400817	154938	1273	142
county_leitrim_IE	County Leitrim, Ireland	1618	440	395854	140661	2243	347
jarva_county_EE	Järva County, Estonia	900	178	392971	135869	2848	213
montana_province_BG	Montana Province, Bulgaria	1261	355	386679	149838	1276	143
lika_senj_county_HR	Lika-Senj County, Croatia	1284	317	378419	132829	1094	110
kyustendil_province_BG	Kyustendil Province, Bulgaria	1282	369	364327	140404	1164	136
littoral_inner_carniola_statistical_region_SI	Littoral–Inner Carniola Statistical Region, Slovenia	1321	263	350283	123761	2002	208
central_sava_statistical_region_SI	Central Sava Statistical Region, Slovenia	1328	254	341846	121496	1854	203
smolyan_province_BG	Smolyan Province, Bulgaria	1264	366	338010	132757	939	124
saare_county_EE	Saare County, Estonia	853	176	332577	120508	1719	231
vidin_province_BG	Vidin Province, Bulgaria	1209	346	293444	112577	915	107
rapla_county_EE	Rapla County, Estonia	841	186	291971	103923	1935	198
laane_county_EE	Lääne County, Estonia	858	180	271393	98397	1555	172
jogeva_county_EE	Jõgeva County, Estonia	816	162	256487	90214	1448	166
valga_county_EE	Valga County, Estonia	796	173	246959	88322	1306	170
polva_county_EE	Põlva County, Estonia	752	157	245638	83023	1424	145
hiiu_county_EE	Hiiu County, Estonia	553	124	81743	28822	368	51
riga_planning_region_LV	Riga Planning Region, Latvia	164	54	6693	1932	31	1
