advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberalerna Luleå	Liberalerna Luleå	588513591196975	Facebook	f	female	7	1	13142	3755	121	34
PP Aljaraque	Javier Aparicio	777735922339731	Facebook	f	female	5	1	13132	2626	260	0
Dan Vîlceanu	ETIS Design	715786165255092	Facebook	f	female	1	1	13121	2624	27	5
Dirk Rochtus, plaats 27 voor het Vlaams Parlement, Provincie Antwerpen	Dirk Rochtus	381494492700046	Facebook	f	female	6	1	13076	2531	292	0
Tommaso Cenciarelli Sindaco	Massimo Carletti	564374430658475	Facebook	f	female	5	1	13071	3938	263	0
Razem Śląsk	KKW Lewica Razem - Razem, Unia Pracy, RSS	214611628901997	Facebook	f	female	2	1	13070	5614	37	0
Rivivere Borgo con Sunil Pellanda Sindaco	Sunil Pellanda	592540437929912	Facebook	f	female	9	1	13069	2121	454	0
Per fortuna sono bianco	Maurizio Chierici	1698573850469214	Facebook	f	female	8	1	13061	2558	280	0
AfD Magdeburg	AfD Magdeburg	235630759933135	Facebook	f	female	17	1	13006	2955	436	0
SPD Prohlis	SPD Prohlis	235822069891697	Facebook	f	female	5	1	12995	2000	494	0
Elezioni Comunali 2019	Matteo Bregonzio	246565882877008	Facebook	f	female	9	1	12974	2003	491	0
Karin Östring Bergman / Centerpartiet	Ostring Bergman Karin Maria	95356393777	Facebook	f	female	2	1	12972	6486	490	106
Stichting De Noordzee	Stichting De Noordzee	128160633899802	Facebook	f	female	4	1	12955	5201	205	0
Anna Jungner-Nordgren	Stödföreningen för Anna Jungner-Nordgren	126206450772264	Facebook	f	female	8	1	12941	2157	427	0
Reinhard Bütikofer	Reinhard Bütikofer	328884927228588	Facebook	f	female	4	1	12904	2398	114	0
Ripamonti Sindaco - Lega Usmate Velate	Francesca Capaccioli	425444267476044	Facebook	f	female	9	1	12893	2049	465	0
Anna Maria Costanza Rozzi	Giorgio Alessandro Bruni	298754967688214	Facebook	f	female	2	1	12876	2488	67	0
Più EuropAlpi - Gruppo tematico della Montagna	Stefano Morcelli 	600034513671739	Facebook	f	female	3	1	12875	5624	154	0
Franz Knoppe - Grünes Chemnitz	Franz Albert Knoppe	679463435501295	Facebook	f	female	6	1	12874	3549	298	0
Αλλάζουμε Νοοτροπία - Αλλάζουμε μαζί Αθανάσιος Κατσίμπελης	Athanasios Katsimpelis	275653935665	Facebook	f	female	8	1	12858	3468	302	0
Landskronamoderaterna	Tingstrom Emil Gustaf Eric	216527871697704	Facebook	f	female	6	1	12848	3594	135	37
garagErasmus Foundation		126673650730964	Facebook	f	female	1	1	12746	2549	25	0
Trine Bramsen	Bramsen Trine	515338715236513	Facebook	f	female	2	1	12737	6369	85	17
Francesca Gambarini	Annarita Cacciamani 	1473558732874837	Facebook	f	female	9	1	12732	2050	449	0
Leila Agic	Leila Agic	229313714293949	Facebook	f	female	11	1	12711	2271	359	0
Eva B Arnesson - KD	Eva B Arnesson - KD	297923747637590	Facebook	f	female	8	1	12695	2026	165	30
Pius Heereman	Pius Andreas Ulrich Maria Freiherr Heereman Von Zuydtwyck	2413742148854653	Facebook	f	female	9	1	12691	2119	417	0
Jason McMahon MEP Campaign Page	Robert John Davis	2354803371253384	Facebook	f	female	12	1	12685	2113	485	0
Miljöpartiet de gröna Gävle	Johansson Evelina Sofia	127624557250669	Facebook	f	female	11	1	12681	538	96	0
PD Bovisio Masciago	Circolo Partito Democratico Bovisio Masciago	415837031877100	Facebook	f	female	7	1	12643	2238	365	0
Dr. Keresztes László Lóránt	LMP - Lehet Más a Politika	132593883577930	Facebook	f	female	2	1	12633	2526	35	7
Rainer Keller	Rainer Keller	2324783081132960	Facebook	f	female	14	1	12612	1762	551	0
Ιωάννης Σαρακιώτης • Ioannis Sarakiotis	Ιωάννης Σαρακιώτης • Ioannis Sarakiotis	1632988056952632	Facebook	f	female	6	1	12580	2425	285	0
Aleksandra Knapik Wiosna Biedronia	KW Wiosna Roberta Biedronia	1856463364470576	Facebook	f	female	4	1	12558	4017	140	23
Tommaso Grassi	Tommaso Grassi	152990974745578	Facebook	f	female	7	1	12548	2450	272	0
Jusos Pinneberg	Jusos Pinneberg	68141565265	Facebook	f	female	3	1	12532	5623	145	0
Alexandra D'Archambeau	D'Archambeau Alexandra Sylvie O	213637018831903	Facebook	f	female	5	1	12527	5022	266	0
Orla Østerby i Folketinget	Orla Østerby i Folketinget	380183085486892	Facebook	f	female	3	1	12524	4345	134	50
Ηλίας Ζιακούλης - Ilias Ziakoulis	Ilias Ziakoulis	276741549942212	Facebook	f	female	5	1	12523	5199	209	0
Moderaterna i Region Västmanland	Moderaterna Västmanland	161086337290646	Facebook	f	female	4	1	12520	5011	444	100
Massimiliano Romeo	Massimiliano Romeo	1382868132042683	Facebook	f	female	2	1	12513	2502	52	0
Luca Pollastri	Luca Pollastri 	2876030782421977	Facebook	f	female	3	1	12510	4507	181	0
Fridays For Future Treviso	Ettore Casellato	1893610467414052	Facebook	f	female	3	1	12501	4259	189	0
Martin Geertsen	Geertsen Martin Raahauge	687073988036611	Facebook	f	female	8	1	12487	2442	139	25
Ministerstwo Rodziny, Pracy i Polityki Społecznej		380485532115847	Facebook	f	female	2	1	12486	4934	38	0
Democratici Civici Muggiò	Democratici Civici - Muggiò con Testa	2191838891068698	Facebook	f	female	4	1	12483	4103	194	0
Liberálně ekologická strana		477871765643301	Facebook	f	female	1	1	12483	2496	48	9
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	f	female	6	1	12467	3642	208	0
DIE LINKE. Herne / Wanne-Eickel	Patrick Gawliczek	137962769704818	Facebook	f	female	20	1	12438	1246	738	0
Free Quran Education		388655174641163	Facebook	f	female	2	1	12427	5186	104	0
CD&V Erpe-Mere	Van Vaerenbergh Johan August G	287188131471344	Facebook	f	female	1	1	12422	2484	123	24
Ealing European Movement	the Ealing European Movement	1518365624947158	Facebook	f	female	6	1	12397	3778	307	0
Liberalerna Örebro län	Liberalerna i Örebro län	388964421149126	Facebook	f	female	5	1	12392	2109	172	33
Daan De Veuster	De Veuster Daan Jozef D	1753693034925883	Facebook	f	female	4	1	12389	5214	180	0
Jacob Rosenberg	Rosenberg Jacob	804239283072976	Facebook	f	female	13	1	12377	2173	142	23
Karine Lalieux	Karine Madeleine M Lalieux 	1520851034620904	Facebook	f	female	4	1	12353	4968	162	0
Eduardo Maria Piccirilli - candidato elezioni europee 2019	Eduardo Maria Piccirilli	2210084055756696	Facebook	f	female	4	1	12345	5243	152	0
Filip Smoljak		559924231130371	Facebook	f	female	1	1	12341	2468	47	9
Barlabás András	Barlabás András	137851763633896	Facebook	f	female	19	1	12340	513	27	8
Agrošpeciál		1952928624766115	Facebook	f	female	1	1	12334	6167	61	12
Centrosinistra per Sinalunga con Edo Zacchei Sindaco	Partito Democratico Siena	629810123784822	Facebook	f	female	6	1	12317	3489	273	0
Thomas L. Kemmerich	FDP Thüringen	657846797659513	Facebook	f	female	7	1	12300	3734	224	0
Offida Solidarietà e Democrazia	Luigi Massa	210831259107734	Facebook	f	female	5	1	12293	2459	243	0
Liberalerna Blekinge	Liberalerna i Blekinge	337623463039217	Facebook	f	female	2	1	12291	5458	505	113
Alicia Vanoostende	Roberto Miguel Vicente Nazco	727202517464550	Facebook	f	female	2	1	12290	6146	121	0
Paul Ziemiak	Paul Ziemiak	1067821176570031	Facebook	f	female	4	1	12286	3066	305	107
Monica De Coninck - Europese verkiezingen	De Coninck Monica Josephine L	336638023665298	Facebook	f	female	4	1	12283	4974	160	0
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	f	female	7	1	12281	3872	222	0
Compromís Per Meliana	Joan Orts Ruiz	1557491081129008	Facebook	f	female	5	1	12248	2339	286	0
Sanja Radolović	Radolovic Sanja	508755779649081	Facebook	f	female	6	1	12229	3748	199	0
Marco Dell’Acqua - Candidato Consigliere Comune di Pavia	Marco Dell'Acqua	406828380095591	Facebook	f	female	5	1	12225	2445	242	0
Eko Fresh	Christoph Friedrich Brust	103824796345976	Facebook	f	female	5	1	12207	2899	114	22
Thomas Wellens	Wellens Thomas	444370912980803	Facebook	f	female	10	1	12178	2895	411	0
USR Hațeg	Uniunea Salvați România - USR	426799654422553	Facebook	f	female	1	1	12167	2433	25	5
Máirín McGrath for Tipperary County Council - Cahir LEA	MC GRATH MÁIRÍN	2129030367395061	Facebook	f	female	5	1	12141	4820	217	0
Karim Elezioni Europee 2019	Abdelkarim Hannachi	435552740346706	Facebook	f	female	1	1	12137	2427	24	0
Franca Pulpito Candidata Elezioni Europee M5S		377643566297205	Facebook	f	female	1	1	12124	2424	24	0
Freie Demokraten Marburg-Biedenkopf	FDP Marburg-Biedenkopf	1809612912702100	Facebook	f	female	6	1	12118	2424	239	0
Moderaterna i Östergötland	Moderaterna i Östergötland	435489349877161	Facebook	f	female	3	1	12117	6059	370	88
FDP Friedrichshain-Kreuzberg	Lenhart Frank	173450889377945	Facebook	f	female	17	1	12105	782	889	0
Grüne Jugend Augsburg	Grüne Jugend Augsburg	102909819848567	Facebook	f	female	8	1	12097	1434	630	0
Grüne Jugend NRW	GRÜNE JUGEND NRW	129048743832509	Facebook	f	female	3	1	12080	5356	163	0
Junts Pel Vendrell	Partit Demòcrata	835384499831767	Facebook	f	female	3	1	12073	4119	182	0
Nicola Adriano	Nicola Adriano	2300656363522637	Facebook	f	female	9	1	12061	1571	572	0
Orla Kelly	Orla Kelly	284729489119670	Facebook	f	female	3	1	12042	4142	181	0
Pablo Fernández		800470050043391	Facebook	f	female	1	1	12036	2407	23	0
Susanne Zimmer - Alternativet	Zimmer Susanne	332103627167661	Facebook	f	female	6	1	12033	1788	171	26
Thomas Sattelberger	Thomas Sattelberger	1714244788796089	Facebook	f	female	1	1	12028	2405	23	0
Humanity in Action Germany	Humanity in Action Germany	593043957430745	Facebook	f	female	1	1	12020	2404	119	24
SMA Ireland	Anton Mannering	2221165624784064	Facebook	f	female	3	1	12015	4008	257	0
Apostolos Kelemidis		705234549505018	Facebook	f	female	1	1	12014	2402	240	120
Jessy_YR	Jessica Testi	341688166468282	Facebook	f	female	6	1	12010	3257	398	0
PiùEuropa Verona	Area Liberal	1675149212549602	Facebook	f	female	4	1	12005	4221	177	0
Assens Kommune	Assens Kommune	336333896418452	Facebook	f	female	7	1	12002	1862	98	9
Juan Fuster Torres	Partido Popular de Castellón	437897423033447	Facebook	f	female	6	1	11994	2145	338	0
Jesuit Refugee Service Europe - JRS	JRS Europe	1568112950115984	Facebook	f	female	4	1	11975	5217	316	33
Siegfried Bracke	N-VA	219849638569609	Facebook	f	female	3	1	11967	3434	67	0
Νάσος Καραγεωργιάδης - Υποψήφιος Ευρωβουλευτής 2019	Athanasios Karageorgiadis	646804959107803	Facebook	f	female	2	1	11947	5974	118	0
Movimento Nazionale Salento	Roberto Tundo	110683599694040	Facebook	f	female	2	1	11876	2912	37	0
Uplift - People Powered Change	Uplift - People Powered Change	214697488711000	Facebook	f	female	5	1	11875	2175	314	0
Mihai Popescu	Mihai Popescu	314642105407665	Facebook	f	female	9	1	11865	2070	355	0
CDU Kreisverband Aachen Land	CDU Kreisverband Aachen Land	107652402721043	Facebook	f	female	9	1	11845	3369	334	0
Jacob Jensen	Jacob Jensen	256754327854276	Facebook	f	female	10	1	11841	1875	158	25
Mojca Erjavec - Ravne	Mojca Erjavec	154346651925224	Facebook	f	female	6	1	11838	3121	209	0
A kiló nem százat jelent.	Antlfinger Edvárd	172924162721825	Facebook	f	female	5	1	11837	4655	131	26
Rosaria Talarico - Candidata Parlamento europeo - Elezioni europee 2019	Rosaria Talarico	612175085913846	Facebook	f	female	5	1	11807	5074	144	0
Marian Jurečka	Lambert Vojtech	356451014434612	Facebook	f	female	6	1	11797	2360	41	8
Βασίλης Φεύγας	Βασιλειος Φευγας	237514403464218	Facebook	f	female	12	1	11792	2835	319	0
Marco Campomenosi	Marco Campomenosi 	673109029772554	Facebook	f	female	4	1	11783	2268	139	0
Bastrnák Tibor	Bastrnák Tibor	136276779732548	Facebook	f	female	2	1	11758	5879	116	0
EAJ PNV Santurtzi	EAJ-PNV	185257748170049	Facebook	f	female	3	1	11718	5612	160	0
Vänsterpartiet Norrköping	Carlstein Hans Olof	534898423283520	Facebook	f	female	4	1	11702	2340	134	42
Fazakas Attila	Fazakas Attila	1580170602061811	Facebook	f	female	10	1	11701	1841	35	12
Centerpartiet Västerbotten	Andersson Ase Amandah	281642088439	Facebook	f	female	11	1	11682	1796	192	37
Sėdmaišiai	Januskeviciute Ugne	886204424824329	Facebook	f	female	4	1	11679	1965	378	0
CDU Grafschaft	CDU Grafschaft	124943844303250	Facebook	f	female	12	1	11676	1445	584	0
Vera Jans	Jans Vera Maria J	543240579353490	Facebook	f	female	2	1	11666	5833	115	0
David Trads	Socialdemokratiet i Egedal kredsen	1943329949053515	Facebook	f	female	4	1	11661	2332	155	31
Odense ser Rødt / Rundfunk la Rouge	Odense ser Rødt / Rundfunk la Rouge	129940943738051	Facebook	f	female	5	1	11654	3177	155	42
Alessandro Gaetani - Verbania Viva per Marchionini Sindaco	Alessandro Gaetani	2144362922279334	Facebook	f	female	4	1	11632	3758	228	0
Les Grenades - RTBF	Les Grenades - RTBF	1010298882498268	Facebook	f	female	3	1	11604	2321	229	0
Silja Keränen	Silja Keräsen tukiryhmä	159315454207327	Facebook	f	female	7	1	11589	1797	436	0
Kristdemokraterna Uppsala	Kristdemokraterna Uppsala	783969528368300	Facebook	f	female	6	1	11581	3270	250	65
Pavol Dubček	GREEN DAY s. r. o. - Foxone	282565561906912	Facebook	f	female	3	1	11563	4933	142	0
Simon Hart MP	Simon Hart MP	914835805358773	Facebook	f	female	8	1	11560	4109	374	0
Jiří Čunek	KDU-ČSL	173305846086912	Facebook	f	female	3	1	11550	5498	44	21
Cityboard Media	Cityboard Media Sp. z o.o.	110676288949536	Facebook	f	female	2	1	11550	5775	26	0
Stranka SMC		1510216172561389	Facebook	f	female	1	1	11549	2309	22	0
Jacopo Morrone	Jacopo Morrone	574913852523601	Facebook	f	female	5	1	11542	2246	253	0
Volker Bouffier	CDU Hessen	53810387822	Facebook	f	female	1	1	11535	2307	115	23
Carmelo Fabrizio Bruno		355157898437888	Facebook	f	female	1	1	11532	2306	22	0
I LOVE GERASDORF	ÖVP Gerasdorf	225716772430	Facebook	f	female	3	1	11499	5004	138	0
Arcigay "Marcella Di Folco" Salerno	Francesco Napoli	136110113119570	Facebook	f	female	4	1	11477	2151	284	0
Liam Minehan	Minehan Liam	657837987964520	Facebook	f	female	1	1	11465	2293	22	0
CDU Burbach	Andreas Neumüller	565290846903673	Facebook	f	female	6	1	11420	3478	220	0
Chris Pender - Social Democrats For Newbridge/Kilcullen	Chris Pender	2489200491152461	Facebook	f	female	2	1	11404	4601	149	0
Koen Daniëls	N-VA	711452742279820	Facebook	f	female	1	1	11386	2277	113	22
Kim Nicolaou - Artist	Kyriacos Nicolaou	642656172469187	Facebook	f	female	3	1	11336	2267	224	0
Gunner Poulsen SF	Poulsen Gunner Kjerulf 	355083705048259	Facebook	f	female	10	1	11334	3277	71	6
Delphine De Valkeneer	Delphine Isabelle L De Valkeneer	609693995773726	Facebook	f	female	2	1	11324	2142	167	21
Dino Rinoldi	Dino Guido Rinoldi	341359643405970	Facebook	f	female	7	1	11315	3567	219	0
Spi Cgil Emilia Romagna	Marco Sotgiu	302217009973416	Facebook	f	female	2	1	11284	5642	111	0
Marc ANGEL	Marc Angel	1404458223105541	Facebook	f	female	4	1	11281	4114	200	0
Danke, Freihandel.	VDMA	226651401514704	Facebook	f	female	14	1	11271	3878	264	0
Davor Nađi	Nadi Davor	1640498249359280	Facebook	f	female	3	1	11251	4918	134	0
Αντωνία Τουρλίδα - Υποψήφια Περιφερειακή Σύμβουλος Αιτωλοακαρνανίας	Αντωνία Τουρλίδα	347049225927669	Facebook	f	female	3	1	11245	2095	96	0
Gabriela Mirescu		2618888988127707	Facebook	f	female	4	1	11206	5096	177	0
Cambridge Stays	Cambridge Stays	1106278742785368	Facebook	f	female	5	1	11201	2240	256	0
Socialdemokraterna Blekinge	 Johansson Jan Magnus	154369674717313	Facebook	f	female	5	1	11183	2237	166	71
Rasmus Peter Henriksen	Henriksen Rasmus Peter	1522101171358705	Facebook	f	female	6	1	11164	2233	115	21
SPD Leipzig-Südwest	SPD Leipzig-Südwest	748843655221499	Facebook	f	female	5	1	11080	1705	421	0
Simon Miklós országgyűlési képviselő	Dr. Simon Miklós	1792920094355738	Facebook	f	female	1	1	11060	2212	3	0
Conny Brännberg	Brannberg Conny Ruben	656908278084235	Facebook	f	female	5	1	11050	3881	136	63
Alternative für Deutschland · AfD Köln	Alternative für Deutschland · AfD Köln	427215427374583	Facebook	f	female	5	1	11014	4911	498	87
Progetto Salò	Massimo De Tommaso	312137638926386	Facebook	f	female	5	1	11008	2083	265	0
Minna Karvonen		311176426363089	Facebook	f	female	2	1	10997	4999	198	0
Liberalerna Helsingborg	Martensen Axel Erik Alfons	136883253004732	Facebook	f	female	3	1	10973	4926	416	96
Samuele Mascarin - LE IDEE IN COMUNE	Samuele Mascarin - LE IDEE IN COMUNE	174921619345619	Facebook	f	female	3	1	10952	3743	165	0
N-VA Aalter	Tillieu Jelle Gerard M	183728085015968	Facebook	f	female	1	1	10947	2189	109	21
Ondrej Tunega	KDH	343108919744580	Facebook	f	female	2	1	10938	5469	351	60
Niels Arbøl - Folketingskandidat for Radikale Venstre	Arbol Niels Henrik Karsten	303548033422907	Facebook	f	female	10	1	10928	1827	145	24
Hannan Sarwar	Hannan Amer Sarwar	280256796023344	Facebook	f	female	8	1	10922	1000	793	0
Junts per l'Ametlla de Mar	Partit Demòcrata	644189849026398	Facebook	f	female	5	1	10920	2126	239	0
Piero Graglia Elezioni Europee 2019 Italia Nord-Ovest	Piero Graglia	2258521850853616	Facebook	f	female	1	1	10897	2179	108	21
N-VA Groot Aalst	Nieuw-Vlaamse Alliantie	274961409207861	Facebook	f	female	2	1	10890	2558	108	19
Linus Glanzelius till EU	SSU	410320602850904	Facebook	f	female	5	1	10851	3397	126	52
Der Paritätische NRW	Der Paritätische NRW	310900198930707	Facebook	f	female	3	1	10851	1992	107	0
Ewa Jeżak	KW Wiosna Roberta Biedronia	1934052153566297	Facebook	f	female	2	1	10846	5423	80	13
Liberalerna Haninge	Liberalerna Haninge	183607788350923	Facebook	f	female	2	1	10843	5422	502	100
Riformatori Sardi - Liberaldemocratici	Riformatori Sardi - Liberaldemocratici	113804762009156	Facebook	f	female	5	1	10822	3106	183	0
Magistrene studerende	Dansk Magisterforening	334571029981175	Facebook	f	female	2	1	10785	4274	104	47
Marie-Agnes Strack-Zimmermann	Marie-Agnes Strack-Zimmermann	782677895144628	Facebook	f	female	3	1	10776	2087	153	17
Grüne Nordsachsen	Bündnis 90 die Grünen Kreisverband Nordsachsen	661587470556698	Facebook	f	female	11	1	10748	1558	447	0
Christoffer Nordmark	Christoffer Nordmark	2407206712838704	Facebook	f	female	8	1	10747	1888	63	8
Michael Raml	FPÖ Linz	1499759610320321	Facebook	f	female	5	1	10727	3179	199	0
Hedvig Vestergaard	Vestergaard Hedvig	193445758264942	Facebook	f	female	7	1	10718	2144	143	28
GRÜNE im Landkreis FREISING	Bündnis 90/Die Grünen Kreisverband Freising	419905770448	Facebook	f	female	3	1	10713	5085	154	0
Carmelo Pullara		407709946068669	Facebook	f	female	1	1	10700	2140	21	0
E' tempo di Cornaredo - Yuri Santagostino Sindaco		580696152006652	Facebook	f	female	1	1	10672	2134	21	0
Vlaams Belang Zutendaal		168469827080277	Facebook	f	female	1	1	10655	2131	106	21
Ida-Maria Skytte	Skytte Sofia Ida-Maria	1854582881493142	Facebook	f	female	3	1	10636	4033	293	36
Lorenzo Rizzo	Lorenzo Rizzo 	2209384219127782	Facebook	f	female	6	1	10628	3266	241	0
Joëlle Maison	Joëlle Maison	382790095089911	Facebook	f	female	3	1	10622	3850	153	0
Luděk Niedermayer	TOP 09	1395881230682843	Facebook	f	female	3	1	10622	3591	41	13
Socialdemokraterna i Norrbotten	Friberg Camilla Kristina	60068877157	Facebook	f	female	7	1	10613	1825	120	22
European Movement UK	European Movement UK	290498754454402	Facebook	f	female	14	1	10604	918	794	0
Recortes Cero	Recortes Cero	655009961299527	Facebook	f	female	1	1	10596	2119	20	0
Jobbik XIII. kerület	Jobbik Magyarországért Mozgalom	534847500023972	Facebook	f	female	6	1	10591	2025	56	22
Janne Kaisanlahti	Kaisanlahti Janne Kalervo	309381625805373	Facebook	f	female	5	1	10587	2021	248	0
PNL IASI	Future Innovation 	185088338177066	Facebook	f	female	3	1	10587	3674	33	0
FDP Saarbrücken	FDP Saar	229943817145033	Facebook	f	female	4	1	10585	4287	138	0
Forza Italia Fidenza	Annarita Cacciamani 	137907152910910	Facebook	f	female	9	1	10580	1509	450	0
Centerpartiet Halland	ENEVOLDSEN SONJA ANN-KRISTIN	303963156401468	Facebook	f	female	5	1	10567	2028	138	42
Irja Sokka Poliitikko	Irja Sokka Poliitikko	689010728162410	Facebook	f	female	10	1	10564	2038	386	0
Marco Racca	Marco Racca	1568071770119902	Facebook	f	female	22	1	10563	1171	582	0
Miljöpartiet de Gröna i Sundbyberg	Miljöpartiet Sundbyberg	107104919328517	Facebook	f	female	6	1	10563	1761	120	22
Silvia Dinică	Silvia Dinică	1128229287275038	Facebook	f	female	1	1	10557	2111	22	4
Alexandr Vondra	ODS - Občanská demokratická strana	317802208282505	Facebook	f	female	2	1	10519	2103	59	11
Simone Coco	Simone Coco	1729365230675773	Facebook	f	female	4	1	10504	2101	208	0
Lega nel Mondo UK Eire	Anthony John L Scatena	843190192698192	Facebook	f	female	4	1	10489	4867	134	0
Virginia Tiraboschi - Senatore della Repubblica Italiana	Redhab	855225931312085	Facebook	f	female	7	1	10453	4477	190	0
Podemos San Fernando de Henares	Podemos	918662134832058	Facebook	f	female	4	1	10435	3469	592	97
Ελένη Τέτου	Stavros Karypidis	2260197024192013	Facebook	f	female	7	1	10425	1905	277	0
Denis Collard candidat		1414424415483804	Facebook	f	female	1	1	10425	2085	20	0
Ecolo au coeur du changement - Province de Liège	Ecolo - province de Liège 	580163825784309	Facebook	f	female	5	1	10420	2084	206	0
Grüne Jugend Baden-Württemberg	GRÜNE JUGEND Baden-Württemberg	139278729445697	Facebook	f	female	6	1	10351	1726	341	0
Jobbik Vác	Jobbik Magyarországért Mozgalom	1558675901066820	Facebook	f	female	10	1	10348	1354	32	9
Peter Seier Christensen	Peter Seier Christensen	1104790642968068	Facebook	f	female	7	1	10333	3130	134	39
Anne Valentina Berthelsen	Berthelsen Anne	1701135240186838	Facebook	f	female	3	1	10332	4009	92	17
Gianluca Soluzioni Green	Gianluca Di Fazio	347976379124869	Facebook	f	female	3	1	10319	2008	127	20
Natalie Eggermont	PVDA	415595709204858	Facebook	f	female	3	1	10310	5155	102	0
Perussuomalaiset Nuoret		133551219988558	Facebook	f	female	1	1	10308	2061	102	20
Omar Ba Groen plaats Nr 3 Europa	Vancoillie Sofie	459979281475594	Facebook	f	female	1	1	10297	2059	20	0
Avanti Insieme con Alberto Biancheri	Alberto Biancheri - Mandatario elettorale  Mauro Giancaterino	365574947366570	Facebook	f	female	4	1	10295	4362	151	0
Linke Kinonacht	Andreas Böttger	1419627234952559	Facebook	f	female	5	1	10286	3574	266	0
CDU Uhldingen-Mühlhofen	CDU Ortsverband Uhldingen-Mühlhofen	1499808146899551	Facebook	f	female	4	1	10274	2055	203	0
FDM	FDM	46265612799	Facebook	f	female	2	1	10251	2050	137	27
Puyalón de Cuchas	Puyalon de Cuchas	265047063604121	Facebook	f	female	9	1	10250	1638	366	0
L'isola Che Vorrei	L'Isola che Vorrei	777285802655412	Facebook	f	female	4	1	10248	2050	202	0
Aidan Farrelly Social Democrats	Farrelly Aidan	1907649435989003	Facebook	f	female	3	1	10224	2045	202	0
SPD Dresden-West	SPD Ortsverein Dresden-West	164123927360388	Facebook	f	female	6	1	10220	1979	228	0
Sverigedemokraterna Linköping	Sverigedemokraterna Linköping	147672065396607	Facebook	f	female	5	1	10202	2040	188	94
Elena Piastra	Elena Piastra	280700035833011	Facebook	f	female	2	1	10202	5101	101	0
Liberalerna Västmanland	Liberalerna Västmanland	112927778743586	Facebook	f	female	4	1	10198	2040	94	18
Martin Ängeby	Angeby Martin Lennart Valdemar	354019898061233	Facebook	f	female	3	1	10184	2000	101	20
Paul Cordy	Nieuw-Vlaamse Alliantie	650813488672073	Facebook	f	female	6	1	10172	2034	201	0
Vezzano di Tutti	Annarita Bergianti 	653038495167238	Facebook	f	female	4	1	10154	2922	244	0
Grüne Neukölln	Georg Bonsiepe	101495919923314	Facebook	f	female	8	1	10144	1882	259	0
Elisa Lientola, Vasemmistoliitto	Elisa Lientolan tukiryhmä	1481965412047542	Facebook	f	female	3	1	10140	3090	307	35
Socialdemokraterna i Eskilstuna	Socialdemokraterna i Eskilstuna 	272041890388	Facebook	f	female	2	1	10137	5069	271	54
CDU Brohltal	CDU Brohltal	956080184452111	Facebook	f	female	8	1	10126	1563	383	0
Marco Cardona	Marco Cardona	249206709289799	Facebook	f	female	3	1	10112	3465	152	0
Cllr Gerry O'Connor Peace Commissioner	O'CONNOR GERARD PATRICK	689114891286642	Facebook	f	female	5	1	10095	3290	513	54
Liste Teilhabe und Inklusion	Liste Teilhabe und Inklusion	788622944854002	Facebook	f	female	5	1	10091	1591	369	0
Thue Grum-Schwensen i EU	Grum-Schwensen Thue	1924899181139876	Facebook	f	female	5	1	10078	2016	134	26
Amir Atrous		386074905315512	Facebook	f	female	1	1	10061	2012	19	0
Χρήστος Παγώνης	Χρήστος Παγώνης	1399423173671930	Facebook	f	female	9	1	10031	1554	377	0
Centerpartiet Uppsala Län	Grew Hedda Anna Magdalena Jarta	597947044056811	Facebook	f	female	2	1	10006	4055	60	12
Tiffany Fevery		257582104357616	Facebook	f	female	1	1	9999	5000	99	0
Agrupación Socialista de Ermua		1534401370139531	Facebook	f	female	1	1	9999	5000	99	0
Lina Bodestad - Centerpartiet Ale	Bodestad Lina Eva	448679432228672	Facebook	f	female	1	1	9999	5000	46	9
Opinion Podium		581957128631800	Facebook	f	female	1	1	9999	5000	99	0
SPÖ Felixdorf	SPÖ Felixdorf	148243776026237	Facebook	f	female	1	1	9999	5000	99	0
Matt Vickers	Matt Vickers	1536907409957635	Facebook	f	female	1	1	9999	5000	114	0
Robin De Lille	De Lille Robin Raymond R	768512923515237	Facebook	f	female	1	1	9999	5000	99	0
Volt Sverige	Rolf Michael Holz	939004146262372	Facebook	f	female	1	1	9999	5000	92	46
Heidi Van Gaever	Van Gaever Adelheid Fabiola E	242905366574089	Facebook	f	female	1	1	9999	5000	99	0
Bodil Valero sida	Valero Bodil Elisabeth	300733377216643	Facebook	f	female	2	1	9998	2000	92	18
Spannmålsfritt	Spannmålsfritt	886531201686249	Facebook	f	female	2	1	9998	2000	92	18
Filip Pelc	KW Wiosna Roberta Biedronia	1689193481306475	Facebook	f	female	1	1	9998	4999	116	23
Bündnis 90/Die Grünen Lichtenberg	Philipp Ahrens	536915143091712	Facebook	f	female	1	1	9998	5000	99	0
Podemos Extremadura		1838315949778776	Facebook	f	female	1	1	9998	4999	98	0
Lo que de verdad importa	Komons	2267123640272827	Facebook	f	female	2	1	9997	1999	197	0
Martina Werner	SPD-Bezirk Hessen-Nord	578604215560969	Facebook	f	female	7	1	9991	1884	243	0
FDP Kreisverband Zwickau	FDP Kreisverband Zwickau	1455845368064242	Facebook	f	female	3	1	9987	4872	120	0
Podemos Tres Cantos	Podemos	461925483909796	Facebook	f	female	3	1	9953	3442	342	48
