advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Global Justice Now	Global Justice Now	6707857033	Facebook	m	male	1	1	24887	4977	57	0
FDP Bayern	FDP Bayern	350558562311	Facebook	m	male	1	1	24879	4975	49	0
SPD Dresden	SPD Dresden	57318667478	Facebook	m	male	25	1	24844	2869	1324	0
Uniarea	Uniarea	413110028708018	Facebook	m	male	3	1	24831	6247	82	0
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	m	male	1	1	24679	4935	246	49
Adrián Barbón	Federación Socialista Asturiana FSA-PSOE	281802578697399	Facebook	m	male	2	1	24638	6059	78	0
Frédéric Daerden	Frédéric Charles R Daerden	341897923206486	Facebook	m	male	2	1	24444	4889	261	45
Uniti per Biella	Uniti per Biella	1413156242277276	Facebook	m	male	9	1	24375	7632	489	0
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	m	male	1	1	24337	4867	48	0
West Midlands Labour	The Labour Party	1243222025739706	Facebook	m	male	4	1	24287	5958	179	0
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	m	male	15	1	24066	4076	768	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	m	male	1	1	23927	4785	47	0
PSOE de Castilla-La Mancha	PSOE de Castilla-La Mancha	310081965717560	Facebook	m	male	2	1	23868	4773	92	0
DIE LINKE. Berlin-Mitte	Andreas Böttger	118337308237499	Facebook	m	male	6	1	23569	9150	320	0
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	m	male	8	1	23543	6799	467	0
Γιώργος Ρωμανιάς - Giorgos Romanias	Γεωργιος Ρωμανιας	323464321610249	Facebook	m	male	7	1	23191	6397	506	0
Listes Destexhe	Listes Destexhe	983524558703058	Facebook	m	male	1	1	23159	4631	231	46
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	m	male	1	1	23007	4601	48	9
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	m	male	3	1	22658	5572	124	0
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	m	male	9	1	22530	6002	198	34
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	m	male	4	1	22409	7603	126	0
Paolo Borchia	Paolo Borchia	577383699442272	Facebook	m	male	1	1	22342	4468	44	0
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	m	male	2	1	22300	4460	73	0
Nie Wstydzę Się Jezusa	Nie Wstydzę Się Jezusa	174848285894374	Facebook	m	male	1	1	22297	4459	51	10
Federación Socialista Asturiana FSA-PSOE	Federación Socialista Asturiana FSA-PSOE	48426568814	Facebook	m	male	2	1	22205	5616	221	36
Jarosław Sellin - oficjalna strona	Cityboard Media Sp. z o.o.	251126394921117	Facebook	m	male	1	1	22164	4433	51	10
Aaron Ooms	Ooms Aaron Maria W	127953044627536	Facebook	m	male	1	1	22129	4425	43	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	m	male	5	1	21953	6944	350	0
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	m	male	14	1	21773	8033	498	0
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	m	male	1	1	21767	4353	67	13
Dante Cattaneo	Dante Cattaneo	256298824546192	Facebook	m	male	7	1	21706	8140	366	0
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	m	male	4	1	21689	4187	34	0
Jen Cummins Social Democrats	Social Democrats	359027571515876	Facebook	m	male	1	1	21629	4326	42	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	m	male	2	1	21607	4321	106	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	m	male	14	1	21513	4480	887	0
Dr Zbigniew Girzyński	KW Prawo i Sprawiedliwość	195400413904081	Facebook	m	male	1	1	21481	4296	49	9
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	m	male	5	1	21340	6579	346	0
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	m	male	10	1	21039	3693	620	0
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	m	male	13	1	20997	4924	136	18
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	m	male	5	1	20780	8694	261	0
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	m	male	14	1	20711	4606	754	0
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	m	male	2	1	19997	10000	138	55
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	m	male	12	1	19846	3765	548	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	m	male	3	1	19816	5179	124	0
Yannick de Wilde d'Estmael	Yannick de Wilde d'Estmael 	2194262913922415	Facebook	m	male	1	1	19461	3892	38	0
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	m	male	1	1	19351	3870	7	1
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	m	male	8	1	19341	5817	41	8
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	m	male	12	1	19309	3352	584	0
Paddy Monahan Soc Dems	Social Democrats	243736776300023	Facebook	m	male	1	1	19202	3840	38	0
Margrete Auken	SF	36730930417	Facebook	m	male	6	1	19199	7652	171	34
David Casa	David Casa	193035580892638	Facebook	m	male	1	1	19029	3806	37	0
Andrea Vannucci per Firenze	Andrea Vannucci	547494135363560	Facebook	m	male	7	1	18994	5329	419	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	m	male	10	1	18987	2798	772	0
JUDr. Peter Puškár	Puskar Peter	299027620531773	Facebook	m	male	10	1	18891	6591	561	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	m	male	2	1	18891	3778	208	33
Jaak Madison	Madison Jaak	536519246456733	Facebook	m	male	1	1	18745	3749	37	0
Denis Itxaso	PSE -EE	107905879550963	Facebook	m	male	9	1	18697	5786	465	0
Green Party Ireland	Green Party Ireland	108339693065	Facebook	m	male	1	1	18622	3724	36	0
Δημήτριος Μελάς	Σ. Παυλιδης	322928891749288	Facebook	m	male	8	1	18593	2720	764	0
Sven Giegold	Sven Giegold	1391306014465513	Facebook	m	male	3	1	18586	9294	184	0
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	m	male	2	1	18577	4585	59	0
SPD	SPD	47930567748	Facebook	m	male	11	1	18444	1999	1035	0
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	m	male	4	1	18442	7583	129	24
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	m	male	9	1	18411	4099	458	0
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	m	male	4	1	18224	6209	337	0
Lise Müller	Müller Lise	145989963343	Facebook	m	male	3	1	18111	3533	67	25
Tatjana Babrauskienė	LVŽS	1101509610035530	Facebook	m	male	2	1	18046	3533	72	0
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	m	male	3	1	17893	5479	206	26
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	m	male	5	1	17881	7945	242	0
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	m	male	7	1	17621	6142	116	11
Izquierda Xunida Riosa	Izquierda Xunida Riosa	1433628330234775	Facebook	m	male	20	1	17486	0	1732	0
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	m	male	4	1	17398	7410	263	0
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	m	male	1	1	17352	3470	34	0
Jacek Protas	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	130955346972893	Facebook	m	male	1	1	17336	3467	40	8
Marcello Mezzasalma	Marcello Mezzasalma	2213168762276305	Facebook	m	male	5	1	17311	5229	328	0
Barbara Meyer-Gluche	B90/Grüne Saarbrücken	183342321839259	Facebook	m	male	5	1	17245	5076	342	0
London Green Party	London Green Party	175350485880358	Facebook	m	male	9	1	17212	3443	394	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	m	male	1	1	17212	3442	36	7
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	m	male	5	1	17144	5118	336	0
Stefano Ciccone con La Sinistra al Parlamento Europeo	Stefano Ciccone	2125577980861018	Facebook	m	male	4	1	17006	5559	265	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	m	male	8	1	16816	3007	474	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	m	male	4	1	16765	4909	280	0
Frank Psaila	Frank Psaila	458318884361628	Facebook	m	male	4	1	16631	5618	305	0
prof. dr. Vytautas Radžvilas	prof. dr. Vytautas Radžvilas	62378591336	Facebook	m	male	3	1	16515	3139	112	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	m	male	5	1	16202	5000	262	0
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	m	male	4	1	15900	5426	112	22
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	m	male	6	1	15868	5598	120	11
SMER - SD Bardejov	SMER - SD	424019988386535	Facebook	m	male	7	1	15694	4324	351	0
Željana Zovko	HDZ - Hrvatska demokratska zajednica	1203134436474667	Facebook	m	male	15	1	15375	2046	712	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	m	male	10	1	14937	2193	610	0
Marco Racca	Marco Racca	1568071770119902	Facebook	m	male	12	1	14909	1588	847	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	m	male	1	1	14901	2980	29	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	m	male	3	1	14901	6544	177	0
Alessandra Guatteri	Matteo Olivieri	452246258212300	Facebook	m	male	5	1	14847	2970	294	0
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	m	male	5	1	14649	2930	194	74
CDU Hamburg-Nord	CDU Hamburg-Nord	685221951523894	Facebook	m	male	27	1	14626	0	1449	0
SMER - SD Košice II.	SMER - SD	322950438385690	Facebook	m	male	9	1	14603	4057	426	0
Alejandro Langtry	Alejandro Langtry Cainzos	876647346005514	Facebook	m	male	3	1	14539	7270	143	0
Mia Tang	Mia Tang	358828094665364	Facebook	m	male	4	1	14420	4845	110	20
Sinistra per Calenzano	Simone Giuntini	2502767379948983	Facebook	m	male	4	1	14317	6456	188	0
Nadia Sgro	Nadia Sgro	276613263243127	Facebook	m	male	4	1	14309	2862	283	0
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	m	male	1	1	14260	2852	28	0
SPD Wandsbek	Andre Schneider	182588003457	Facebook	m	male	18	1	14198	683	1136	0
Arbeitnehmer und Rentner Union ARU	Peter Otto Arthur Rippler 	408239062653173	Facebook	m	male	3	1	14182	5086	206	0
Демократична България	Демократична България	995342840629890	Facebook	m	male	3	1	14059	6686	200	0
SMER - SD Košice III.	SMER - SD	456693081804058	Facebook	m	male	10	1	13969	2360	448	0
SMER - SD Trnava	SMER - SD	288684228679617	Facebook	m	male	6	1	13608	5905	295	0
Marcin Sypniewski	Marcin Sypniewski	946704618680358	Facebook	m	male	3	1	13536	5126	56	0
IU Aragón	IU Aragón	178663732095	Facebook	m	male	11	1	13398	2009	531	0
Antonio Castello	Antonio Castello	452764018806467	Facebook	m	male	3	1	13380	6439	177	0
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	m	male	8	1	13374	2409	370	0
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	m	male	3	1	13370	2674	264	0
Coalición por El Bierzo	Coalición por El Bierzo	661476137308587	Facebook	m	male	2	1	13307	6654	131	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	m	male	6	1	13300	2380	374	0
Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	m	male	3	1	13123	4942	239	0
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	m	male	3	1	12870	6127	182	0
Grüne Jugend Freiburg	Grüne Jugend Freiburg	258738124139670	Facebook	m	male	22	1	12830	373	1123	0
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	m	male	16	1	12678	795	218	0
SMER - SD Košice IV.	SMER - SD	866441537046249	Facebook	m	male	10	1	12670	1913	497	0
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	m	male	3	1	12516	5634	87	13
Sabina Obwiosło-Budzyń	KW Wiosna Roberta Biedronia 	371048117077022	Facebook	m	male	4	1	12430	5221	39	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	m	male	5	1	12430	2375	290	0
Renew	Renew  Party	1923371311278106	Facebook	m	male	6	1	12314	2193	405	0
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	m	male	5	1	12258	4079	252	0
AfD Rheinland-Pfalz	AfD Rheinland-Pfalz	162707793881819	Facebook	m	male	10	1	12159	1312	684	0
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	m	male	5	1	12140	2329	279	0
Ralf Lottermann - Für den Wormser Stadtrat	Ralf Lottermann	364491737725008	Facebook	m	male	3	1	12119	5334	143	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	m	male	2	1	11945	4652	161	0
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	m	male	15	1	11933	0	7	1
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	m	male	10	1	11881	1674	513	0
Luděk Niedermayer	TOP 09	1395881230682843	Facebook	m	male	2	1	11875	4701	46	18
Λυδία Ιωαννίδου Μουζάκα	mastologos	318223092210594	Facebook	m	male	1	1	11815	2363	23	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	m	male	3	1	11711	4376	214	0
East Midlands Green Party	East Midlands Green Party	135118813311824	Facebook	m	male	4	1	11604	3823	328	0
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	m	male	2	1	11601	4830	146	0
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	m	male	2	1	11414	5707	113	0
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	m	male	2	1	11398	4587	149	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	m	male	4	1	11193	2115	270	0
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	m	male	4	1	11185	2237	221	0
PD Castelfranco Emilia	Partito Democratico Castelfranco Emilia	504963402964897	Facebook	m	male	10	1	11182	1413	547	0
SMER - SD Martin	SMER - SD	1036507319873148	Facebook	m	male	8	1	11182	1948	335	0
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	m	male	7	1	11077	1935	330	0
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	m	male	10	1	11003	1491	499	0
Brigitte Klintskov Jerkel	Jerkel Brigitte Klintskov	229347797233832	Facebook	m	male	3	1	10996	2000	93	13
SMER - SD Kysucké Nové Mesto	SMER - SD	378204796131445	Facebook	m	male	9	1	10901	1521	477	0
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	m	male	12	1	10880	2306	87	18
Galliera c'è - Silvia Guidolin Sindaco	Silvia Guidolin	2688685454538825	Facebook	m	male	5	1	10863	1954	301	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	m	male	4	1	10812	2064	253	0
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	m	male	4	1	10685	2137	114	21
Popolo della Famiglia - Lazio	Guido Pianeselli 	356312904827073	Facebook	m	male	2	1	10580	5290	104	0
SMER - SD Pezinok	SMER - SD	384690812128658	Facebook	m	male	6	1	10533	1739	354	0
Michele Facci	Alessandro Buscaroli	181747745203690	Facebook	m	male	2	1	10529	4225	138	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	m	male	5	1	10517	1912	284	0
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	m	male	3	1	10458	3812	190	0
London Labour Party	The Labour Party	474613052643462	Facebook	m	male	3	1	10316	2063	236	0
Yorkshire & the Humber Green Party	Yorkshire & the Humber Green Party	305531639643278	Facebook	m	male	2	1	10269	4177	154	0
Cristian Chirteș	EUROPA DNS	309525925854654	Facebook	m	male	4	1	10206	2041	42	0
JØP - Stem på klima og højt ansvarligt afkast	Demokratisk Erhvervsnetværk	290304768567003	Facebook	m	male	4	1	10182	3793	91	15
Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	m	male	4	1	10149	4083	94	15
Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	m	male	2	1	10124	4029	134	0
Partito Democratico Rivoli	Partito Democratico Rivoli	710427272382861	Facebook	m	male	14	1	10120	0	1002	0
Centioni Alessia Europee 2019	SocialCom	1249137568574869	Facebook	m	male	3	1	10023	2005	198	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	m	male	4	1	9999	1899	237	0
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	m	male	2	1	9997	2000	198	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	m	male	2	1	9980	1932	50	0
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	m	male	3	1	9971	3433	291	71
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	m	male	2	1	9889	4945	113	0
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	m	male	3	1	9885	3449	170	0
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	m	male	4	1	9867	1799	264	0
JU-Kreisverband Deggendorf	Stefan Johann Zitzelsberger	377562525780294	Facebook	m	male	4	1	9840	1664	315	0
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	m	male	4	1	9745	3172	87	10
Malik Azmani	Malik Azmani	1734459723547461	Facebook	m	male	1	1	9743	4872	96	0
Ivana Nikolić Popović	Hrvatska narodna stranka - liberalni demokrati (HNS)	160505204050427	Facebook	m	male	2	1	9695	3802	130	0
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	m	male	3	1	9682	3497	89	32
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	m	male	13	1	9654	1955	607	0
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	m	male	4	1	9585	1802	235	0
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	m	male	4	1	9514	1622	58	7
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	m	male	4	1	9508	1790	48	0
Francesca Alderisi		227160244510020	Facebook	m	male	1	1	9472	4736	83	0
Hicham El Mzairh	Hicham El Mzairh	39050546817	Facebook	m	male	2	1	9451	4458	141	0
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	m	male	16	1	9424	0	933	0
Anton Martvoň	Martvon Anton	351452264866192	Facebook	m	male	3	1	9407	1881	186	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	m	male	2	1	9360	3662	126	0
Podemos Aranjuez	Unidas Podemos Aranjuez	248379842014595	Facebook	m	male	4	1	9347	3086	180	0
Cosimo Guccione per Firenze	Cosimo Guccione	1425237984394334	Facebook	m	male	4	1	9345	1754	230	0
Ján Rudolf - kandidát na europoslanca za SaS	Richard Sulik	1032120240148860	Facebook	m	male	2	1	9328	3667	125	0
FDP Friedrichshain-Kreuzberg	Lenhart Frank	173450889377945	Facebook	m	male	12	1	9235	0	915	0
SMER - SD Čadca	SMER - SD	329039301092388	Facebook	m	male	4	1	9235	1847	182	0
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	m	male	6	1	9217	1000	122	13
Lavorare Insieme - Alessia Andreola Sindaco	Alessia Andreola	819808075078522	Facebook	m	male	3	1	9196	3559	161	0
Organizace pro pomoc uprchlíkům, z.s.	Organizace pro pomoc uprchlíkům, z.s.	188235971211201	Facebook	m	male	2	1	9097	3657	23	4
Marius Bodea	Marius Bodea	1514760912172050	Facebook	m	male	3	1	9095	1819	37	0
SMER - SD Považská Bystrica	SMER - SD	2269453579960676	Facebook	m	male	5	1	9069	1652	243	0
ΣΥΜΠΟΛΙΤΕΙΑ	Dimitra Kehagia	748401935189589	Facebook	m	male	3	1	9053	3435	163	0
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	m	male	3	1	9029	3168	19	3
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	m	male	2	1	8973	3744	23	0
Corina Cretu	Corina Cretu	200813406761691	Facebook	m	male	3	1	8944	1789	37	0
Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	m	male	4	1	8925	1701	210	0
Paweł Tanajno	Paweł Jan Tanajno	469702339755768	Facebook	m	male	3	1	8785	3556	54	0
Politico Lab	Politico Lab	1092676900776165	Facebook	m	male	2	1	8739	4095	135	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	m	male	4	1	8736	1747	173	0
SMER - SD Námestovo	SMER - SD	177188103222276	Facebook	m	male	6	1	8729	1468	282	0
LiSL Deutschland	Michael Kauch	223782884301813	Facebook	m	male	3	1	8703	1569	240	0
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	m	male	3	1	8696	1539	126	51
Alternative für Deutschland Mayen-Koblenz	Alternative für Deutschland Mayen-Koblenz	160882790765796	Facebook	m	male	8	1	8696	672	595	0
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	m	male	4	1	8690	1632	49	0
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	m	male	5	1	8681	3363	97	13
Marzio Olivero	Marzio Olivero 	1226060420905435	Facebook	m	male	3	1	8621	1724	170	0
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	m	male	2	1	8617	4309	90	18
Alessandro Fusacchia	Alessandro Fusacchia	1045017942325647	Facebook	m	male	2	1	8575	1715	114	11
VoteEuropa - France	Jules Nicolas André Bejot 	2031732090462417	Facebook	m	male	2	1	8570	3308	117	0
Mauro Parolini	Mauro Parolini 	179225584042	Facebook	m	male	3	1	8550	1540	236	0
Málaga Ahora	Málaga Ahora	781552348595473	Facebook	m	male	4	1	8534	1707	169	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	m	male	1	1	8521	4261	75	0
Wolność - Górny Śląsk	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	517179565069513	Facebook	m	male	1	1	8464	4232	98	19
SMER - sociálna demokracia Zlaté Moravce	SMER - SD	797840396992140	Facebook	m	male	3	1	8416	1683	166	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	m	male	2	1	8409	3267	114	0
Christian Leysen	Christian Leysen	403864600161608	Facebook	m	male	2	1	8373	3677	99	0
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	m	male	13	1	8360	1330	71	7
Mladí Sociálni Demokrati	Mladí sociálni demokrati	582911831720503	Facebook	m	male	2	1	8294	4147	82	0
Civica Asolo - Edoardo Bernini Sindaco	Edoardo Bernini	423376741559971	Facebook	m	male	3	1	8263	1652	163	0
ODS Brno	ODS -Občanská demokratická strana	572646052818182	Facebook	m	male	2	1	8256	1651	19	3
FDP Dortmund	Michael Kauch	423911207652417	Facebook	m	male	3	1	8252	1516	216	0
Raffaella Bonsangue	Giuseppe Mangano, mandatario elettorale Avv. Raffaella Bonsangue	963373667373045	Facebook	m	male	1	1	8246	4123	81	0
Hans Maes	Maes Hans Bert	1181238155301995	Facebook	m	male	1	1	8242	4121	81	0
Stefania Calcagno	Stefania Calcagno	528781364317789	Facebook	m	male	3	1	8240	1506	219	0
Zenia Stampe	Zenia Stampe	127344360615074	Facebook	m	male	4	1	8226	2756	83	15
Smer - SD Liptovský Mikuláš	SMER - SD	1675423392784411	Facebook	m	male	4	1	8223	1568	193	0
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	m	male	3	1	8219	1644	61	11
Andrea Togno - Candidato M5S Elezioni Europee	Andrea Togno	364157860884983	Facebook	m	male	3	1	8209	1517	211	0
SMER - SD Topoľčany	SMER - SD	979387228785287	Facebook	m	male	3	1	8204	1641	162	0
Anna Zalewska	Paweł Kociński	171114382968728	Facebook	m	male	2	1	8164	3281	24	0
East Midlands Labour	The Labour Party	1104066886293096	Facebook	m	male	3	1	8141	2814	141	0
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	m	male	3	1	8131	1475	221	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	m	male	2	1	8117	3226	107	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	Γιώργος Σταύρος Κρεμλής	548959368535123	Facebook	m	male	1	1	8099	4050	80	0
SMER - SD Ružomberok	SMER - SD	694133343950220	Facebook	m	male	4	1	8070	1529	193	0
Lega nel Mondo UK Eire	Anthony John L Scatena	843190192698192	Facebook	m	male	1	1	8040	4020	92	0
Centerpartiet Gotland	Ahlin Siv Eva Marie	513330082107760	Facebook	m	male	3	1	8029	1606	74	14
Kristdemokraterna Sundsvall	Kristdemokraterna Sundsvall	1017885421625799	Facebook	m	male	3	1	8012	1464	74	13
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	m	male	4	1	7962	1592	157	0
Zbigniew Kuźmiuk	Przemysław Balmowski 	286259248181285	Facebook	m	male	2	1	7962	2913	26	0
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	m	male	1	1	7931	3966	78	0
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	m	male	5	1	7902	1226	296	0
SMER - SD Snina	SMER - SD	184271430510	Facebook	m	male	3	1	7876	1575	155	0
Svobodní	Svobodní	43855944703	Facebook	m	male	1	1	7873	3937	30	15
Carl Valentin	Carl Valentin	323782467803321	Facebook	m	male	4	1	7857	1342	64	7
SMER - SD Bytča	SMER - SD	820946898273815	Facebook	m	male	8	1	7824	1015	373	0
Enrico Kreft	SPD Schleswig-Holstein	609789889035057	Facebook	m	male	4	1	7787	1304	254	0
SMER - SD Dolný Kubín	SMER - SD	2313329688734081	Facebook	m	male	7	1	7759	1011	368	0
Gian Piero Joime	Gian Piero Joime	1596602757297534	Facebook	m	male	2	1	7702	1540	152	0
Robert Farle	Robert Farle	1565754943752371	Facebook	m	male	2	1	7677	3608	117	0
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	m	male	1	1	7636	3818	75	0
