advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ruža Tomašić	Tomasic Ruza	1434305366791182	Facebook	u	unknown	2	1	107	21	0	0
Furio Honsell	Davide Bressan	534334929944459	Facebook	u	unknown	1	1	107	21	0	0
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	u	unknown	4	1	107	19	0	0
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	u	unknown	9	1	106	20	4	0
Демократична България	Демократична България	995342840629890	Facebook	u	unknown	3	1	106	48	1	0
Eurolapins	Pulse of Europe France	755726434768654	Facebook	u	unknown	2	1	106	41	4	0
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	u	unknown	2	1	106	21	0	0
Partei der Arbeit	Partei der Arbeit	298693416922933	Facebook	u	unknown	1	1	106	21	2	0
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	u	unknown	3	1	106	19	2	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	u	unknown	9	1	105	14	4	0
Christian Leysen	Christian Leysen	403864600161608	Facebook	u	unknown	2	1	105	46	1	0
Zenia Stampe	Zenia Stampe	127344360615074	Facebook	u	unknown	4	1	105	34	1	0
Lorenzo Cesa	Lorenzo Cesa	538632706513878	Facebook	u	unknown	6	1	104	20	2	0
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	u	unknown	1	1	104	20	0	0
Fabrizio Ferrandelli		73230810464	Facebook	u	unknown	1	1	104	52	0	0
SMER - SD Bardejov	SMER - SD	424019988386535	Facebook	u	unknown	6	1	103	29	2	0
Erik Ciardi - en smålänning i Europa	Bengtsson Qvarnström Bert B Filip	228671011420851	Facebook	u	unknown	2	1	103	16	0	0
Dacian Cioloş	PLUS	107543802616247	Facebook	u	unknown	1	1	103	20	0	0
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	u	unknown	6	1	102	26	5	0
PSOE de Castilla-La Mancha	PSOE de Castilla-La Mancha	310081965717560	Facebook	u	unknown	2	1	102	20	0	0
Charlotte Green	Jens-Ole Hesel	1895601153841380	Facebook	u	unknown	1	1	102	20	1	0
Paweł Krutul	Komitet Wyborczy Wiosna Roberta Biedronia	1798798630436202	Facebook	u	unknown	1	1	100	20	0	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	u	unknown	1	1	100	20	0	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	u	unknown	4	1	99	19	2	0
SMER - SD Košice III.	SMER - SD	456693081804058	Facebook	u	unknown	4	1	99	19	1	0
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	u	unknown	2	1	99	45	1	0
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	u	unknown	1	1	98	19	0	0
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	u	unknown	1	1	98	19	0	0
Federación Socialista Asturiana FSA-PSOE	Federación Socialista Asturiana FSA-PSOE	48426568814	Facebook	u	unknown	2	1	97	21	0	0
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	u	unknown	2	1	97	45	0	0
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	u	unknown	3	1	95	23	0	0
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	u	unknown	4	1	95	19	0	0
Angela Russo	Angela Russo 	1624334387651107	Facebook	u	unknown	2	1	95	19	0	0
Pia Olsen Dyhr	SF	49348971479	Facebook	u	unknown	1	1	95	47	0	0
Adrián Barbón	Federación Socialista Asturiana FSA-PSOE	281802578697399	Facebook	u	unknown	2	1	95	20	0	0
Liam Boyle Labour	Ó BAOILL ANDREW	555153594978666	Facebook	u	unknown	1	1	95	19	1	0
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	u	unknown	18	1	94	13	3	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	u	unknown	2	1	94	18	1	0
BÜNDNIS 90/DIE GRÜNEN Sachsen	BÜNDNIS 90/DIE GRÜNEN	86337829141	Facebook	u	unknown	2	1	94	18	1	0
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	u	unknown	7	1	94	30	0	0
Lib Dem Newswire	Liberal Democrat Newswire	199674550052349	Facebook	u	unknown	1	1	94	18	2	0
Izabela Kloc	Komitet Wyborczy Prawo i Sprawidliwość	171128483067743	Facebook	u	unknown	1	1	94	18	0	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	u	unknown	3	1	93	23	0	0
Labour North West	The Labour Party	61950489543	Facebook	u	unknown	1	1	93	18	2	0
Nie Wstydzę Się Jezusa	Nie Wstydzę Się Jezusa	174848285894374	Facebook	u	unknown	1	1	93	18	0	0
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	u	unknown	4	1	92	43	1	0
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	u	unknown	3	1	92	18	1	0
Tatjana Babrauskienė	LVŽS	1101509610035530	Facebook	u	unknown	1	1	92	18	0	0
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	u	unknown	1	1	92	18	0	0
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	u	unknown	1	1	92	18	0	0
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	u	unknown	2	1	91	33	0	0
BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	106637900016	Facebook	u	unknown	1	1	91	18	0	0
Emma Wiesner	Emma Wiesner (Centerpartiet)	653072158104424	Facebook	u	unknown	1	1	90	0	0	0
Uniti per Biella	Uniti per Biella	1413156242277276	Facebook	u	unknown	9	1	90	27	2	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	u	unknown	9	1	89	17	1	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	u	unknown	2	1	88	17	0	0
UK Independence Party (UKIP)	UK Independence Party (UKIP)	209101162445115	Facebook	u	unknown	1	1	88	44	1	0
Carlo Guccione	Gennaro Alessandro Alessio	731200573630420	Facebook	u	unknown	1	1	88	17	0	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	u	unknown	3	1	88	15	2	0
Janusz Lewandowski	KKW Koalicja Europejska PO PSL SLD N Zieloni	75571183641	Facebook	u	unknown	1	1	88	17	0	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	u	unknown	1	1	87	17	0	0
Jacek Protas	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	130955346972893	Facebook	u	unknown	1	1	87	17	0	0
Danuta Hübner	KKW Koalicja Europejska PO SLD PSL .N Zieloni	458440260940195	Facebook	u	unknown	5	1	86	8	1	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	u	unknown	1	1	86	17	0	0
Centerstudenter Linköping	Isac Riddarsparre (Centerstudenter Linköping)	668083499965739	Facebook	u	unknown	1	1	86	17	0	0
Rachid Azaoum	Rachid Azaoum	1016780215187655	Facebook	u	unknown	1	1	85	42	0	0
Tristan Gray	Tristan Gray	262125774120331	Facebook	u	unknown	3	1	85	13	3	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	u	unknown	1	1	85	17	1	0
JUDr. Peter Puškár	Puskar Peter	299027620531773	Facebook	u	unknown	6	1	84	28	2	0
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	u	unknown	3	1	84	12	0	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	u	unknown	5	1	84	14	2	0
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	u	unknown	1	1	84	16	0	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	u	unknown	3	1	84	30	1	0
LiSL Deutschland	Michael Kauch	223782884301813	Facebook	u	unknown	2	1	83	14	2	0
SPD Sachsen	SPD Sachsen	50169278122	Facebook	u	unknown	3	1	83	9	4	0
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	u	unknown	2	1	82	15	1	0
Genova che osa	Genova che osa	1538926219695299	Facebook	u	unknown	2	1	82	34	1	0
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	u	unknown	2	1	81	19	0	0
Pavel Macko SPOLU - občianska demokracia	SPOLU - občianska demokracia	489291478219770	Facebook	u	unknown	2	1	81	16	1	0
Die Grünen Wien	Die Grünen Wien	88676876113	Facebook	u	unknown	1	1	81	16	1	0
Dyab Abou Jahjah	Abou Jahjah Dyab	650597568382274	Facebook	u	unknown	2	1	80	13	2	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	u	unknown	2	1	80	16	0	0
Svobodní	Svobodní	43855944703	Facebook	u	unknown	1	1	80	40	0	0
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	u	unknown	2	1	80	40	0	0
Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	u	unknown	1	1	80	40	0	0
Europäisches Parlament Österreich	Europäisches Parlament Österreich	124468054313069	Facebook	u	unknown	1	1	79	39	0	0
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	u	unknown	1	1	79	15	0	0
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	u	unknown	1	1	79	15	0	0
Simon Clarke MP	Simon Clarke	228249960960213	Facebook	u	unknown	2	1	78	13	2	0
Kryssa Birgitta Sacrédeus	Kristdemokraterna Dalarna	1452780184793248	Facebook	u	unknown	1	1	78	15	0	0
Peoples Vote West Lancashire	Terence Leonard Brotheridge	679879869119530	Facebook	u	unknown	2	1	78	13	2	0
Magnus Kolsjö	Magnus Kolsjö	46378622086	Facebook	u	unknown	5	1	77	0	0	0
Niels Flemming Hansen	Hansen Soren Casper Norskov	177609692660255	Facebook	u	unknown	7	1	77	3	0	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	u	unknown	2	1	77	30	1	0
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	u	unknown	4	1	76	21	1	0
SMER - SD Pezinok	SMER - SD	384690812128658	Facebook	u	unknown	5	1	76	7	4	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	u	unknown	5	1	76	15	1	0
Dante Cattaneo	Dante Cattaneo	256298824546192	Facebook	u	unknown	5	1	75	30	1	0
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	u	unknown	3	1	75	25	1	0
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	u	unknown	2	1	75	31	0	0
Paul Nolan - Social Democrats Meath East	King John	1838758749501583	Facebook	u	unknown	3	1	74	27	2	0
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	u	unknown	3	1	73	14	0	0
Malta Independent	Malta Independent	480288348662981	Facebook	u	unknown	5	1	73	5	5	0
Beata Maciejewska	KW Wiosna Roberta Biedronia	359606364774932	Facebook	u	unknown	4	1	72	12	0	0
Platforma Obywatelska	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	u	unknown	2	1	72	15	0	0
Kim Valentin	Valentin Kim	362875644473220	Facebook	u	unknown	1	1	72	14	0	0
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	u	unknown	2	1	71	14	0	0
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	u	unknown	4	1	71	12	2	0
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	u	unknown	1	1	71	14	0	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	u	unknown	3	1	71	32	0	0
Sharon Nolan	Nolan Sharon Kathryn	399903233737537	Facebook	u	unknown	2	1	71	11	2	0
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	u	unknown	1	1	70	14	0	0
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	u	unknown	5	1	70	30	0	0
SMER - SD Martin	SMER - SD	1036507319873148	Facebook	u	unknown	4	1	70	14	1	0
Dr Zbigniew Girzyński	KW Prawo i Sprawiedliwość	195400413904081	Facebook	u	unknown	1	1	70	14	0	0
ODS Brno	ODS -Občanská demokratická strana	572646052818182	Facebook	u	unknown	2	1	70	14	0	0
Damiano Bormolini	Enrico Gobbi	286055062304030	Facebook	u	unknown	1	1	70	14	0	0
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	u	unknown	2	1	69	13	0	0
Gianni Farina	Gianni Farina	340847436775181	Facebook	u	unknown	3	1	69	13	0	0
Anita Sowińska	KW Wiosna Roberta Biedronia	2154797738169705	Facebook	u	unknown	1	1	69	34	0	0
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	u	unknown	1	1	69	13	0	0
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	u	unknown	6	1	68	13	1	0
Gutenberg Unbound	Gutenberg Unbound (apolitical apparel and accessories web-store)	2189982847933458	Facebook	u	unknown	1	1	68	0	7	0
Valerio Zoggia		174166786029904	Facebook	u	unknown	1	1	68	13	0	0
Δημήτρης Κωνσταντακόπουλος	Δημητριος Κωνσταντακοπουλος	912293735783615	Facebook	u	unknown	1	1	67	13	0	0
Socialdemokraterna i Uppsala	Socialdemokraterna i Uppsala	174949672555149	Facebook	u	unknown	1	1	67	13	0	0
Rosa-Luxemburg-Stiftung	Rosa-Luxemburg-Stiftung	134483979119	Facebook	u	unknown	1	1	67	0	6	0
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	u	unknown	1	1	67	13	0	0
Ralf Lottermann - Für den Wormser Stadtrat	Ralf Lottermann	364491737725008	Facebook	u	unknown	3	1	66	29	0	0
Kristdemokraterna Fyrbodal	Kristdemokraterna i VGN	1764033887144522	Facebook	u	unknown	1	1	66	13	0	0
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	u	unknown	1	1	66	13	1	0
Centerpartiet i Jönköpings län	Luth Eric Gunnar Johan	226810677402741	Facebook	u	unknown	1	1	66	13	0	0
FDP Kreisverband Bonn	FDP Kreisverband Bonn	215346935169485	Facebook	u	unknown	2	1	65	10	2	0
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	u	unknown	2	1	65	13	0	0
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	u	unknown	5	1	65	19	0	0
TOP 09	TOP 09	90002267161	Facebook	u	unknown	1	1	65	32	0	0
Hartiful - Pins and Patches	Kayleigh Hart	1862783580707663	Facebook	u	unknown	2	1	65	0	7	0
Matleena Käppi	Matleena Käpin vuoden 2019 vaalien tukiyhdistys	1806983809518838	Facebook	u	unknown	1	1	65	13	1	0
Έλενα Κουντουρά	Elena Kountoura	268593946525928	Facebook	u	unknown	1	1	65	32	0	0
Folkstyret	Ströberg Mikael	1243789685638222	Facebook	u	unknown	1	1	65	13	0	0
Rosa Lund	Enhedslisten	195621950482248	Facebook	u	unknown	1	1	65	13	0	0
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	u	unknown	2	1	65	9	2	0
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	u	unknown	1	1	64	12	0	0
Ecolo Mons-Borinage / Hauts-Pays	Bravin Geoffrey 	235500823177113	Facebook	u	unknown	1	1	63	12	1	0
Sinistra per Calenzano	Simone Giuntini	2502767379948983	Facebook	u	unknown	3	1	62	29	0	0
SMER - SD Trnava	SMER - SD	288684228679617	Facebook	u	unknown	3	1	62	29	0	0
Stem Henrik Sørensen i Folketinget	Henrik Michael Borsholm Sørensen	122569581108638	Facebook	u	unknown	5	1	61	0	0	0
Ján Rudolf - kandidát na europoslanca za SaS	Richard Sulik	1032120240148860	Facebook	u	unknown	2	1	61	25	0	0
Lourdes Ciuró	Partit Demòcrata	553752911726041	Facebook	u	unknown	5	1	61	5	3	0
Lucia Greškovitsová - kandidátka do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	410166249565947	Facebook	u	unknown	1	1	61	30	0	0
Info.cz	Info.cz	1269502056393120	Facebook	u	unknown	1	1	61	12	0	0
Eoin Barry For Laois Council 2019	Barry Eoin	469695723432344	Facebook	u	unknown	1	1	61	12	1	0
Owen Hanley	Owen Hanley	234006030801926	Facebook	u	unknown	1	1	61	12	1	0
Moderaterna i Varberg	Moderaterna	665682436792792	Facebook	u	unknown	1	1	61	12	0	0
Be.One	Abou Jahjah Dyab	203646696858225	Facebook	u	unknown	2	1	60	9	2	0
Westminster & City Lib Dems	Westminster & City Liberal Democrats	947255511978447	Facebook	u	unknown	1	1	60	12	1	0
Philip Tarning-Andersen	Tarning-Andersen Philip	1546391055463179	Facebook	u	unknown	1	1	60	12	0	0
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	u	unknown	13	1	59	10	0	0
Miljöpartiet de gröna i Örebro	Miljöpartiet de gröna i Örebro	149671858392184	Facebook	u	unknown	2	1	59	0	0	0
Coalición por El Bierzo	Coalición por El Bierzo	661476137308587	Facebook	u	unknown	2	1	59	29	0	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	u	unknown	3	1	59	10	1	0
Socialdemokraterna Värmdö - Framtidspartiet	Nygren Linda Elisabet	217897918243937	Facebook	u	unknown	1	1	59	11	0	0
Arturo Aliaga López	PAR	696833660500986	Facebook	u	unknown	1	1	59	29	0	0
Círculo Podemos Alcobendas	Podemos	1778334822381065	Facebook	u	unknown	1	1	59	29	0	0
Marcello Mezzasalma	Marcello Mezzasalma	2213168762276305	Facebook	u	unknown	3	1	58	18	0	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	u	unknown	2	1	58	10	1	0
Jean-Claude Marcourt - Officiel	Gael René Lambinon	214672635464	Facebook	u	unknown	1	1	58	29	0	0
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	u	unknown	1	1	58	11	1	0
Michał Wawrykiewicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	835519263468051	Facebook	u	unknown	3	1	58	11	0	0
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	u	unknown	1	1	58	11	0	0
Alain Destexhe	Alain Robert O.Destexhe	222804197775919	Facebook	u	unknown	1	1	58	11	1	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	u	unknown	1	1	58	11	1	0
Nye Borgerlige i Skive		568131236968749	Facebook	u	unknown	1	1	58	0	0	0
The Brexit Party	The Brexit Party	230416667843105	Facebook	u	unknown	1	1	58	29	3	0
Paolo Borchia	Paolo Borchia	577383699442272	Facebook	u	unknown	1	1	58	11	0	0
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	u	unknown	6	1	57	11	1	0
Så er det nu: Gør valget grønt	Jørgensen Mattias Friis	2074470782634792	Facebook	u	unknown	6	1	57	0	0	0
FDP Dortmund	Michael Kauch	423911207652417	Facebook	u	unknown	3	1	57	10	1	0
Dr. Anthony Buttigieg	Buttigieg Anthony Emanuel	410157219370162	Facebook	u	unknown	2	1	57	7	2	0
Mi Hazánk Mozgalom		620030171664750	Facebook	u	unknown	2	1	57	11	0	0
Sofie Carsten Nielsen	Sofie Carsten Nielsen	148900938515423	Facebook	u	unknown	1	1	57	11	0	0
Byggnads Skåne	Sjoberg Jonas Fredrik	294444197371898	Facebook	u	unknown	1	1	57	11	0	0
Markus Ornig	NEOS Wien	1604393142995063	Facebook	u	unknown	1	1	57	11	1	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	u	unknown	3	1	56	9	1	0
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	u	unknown	1	1	56	28	0	0
Geodrilling	Andersen Soren	234290023402609	Facebook	u	unknown	1	1	56	11	0	0
UCU Left	UCU Left	926862034008348	Facebook	u	unknown	1	1	56	11	1	0
Tekniikan Maailma	Rainisto Sami Pasi Kalevi	309780042465696	Facebook	u	unknown	1	1	56	11	1	0
Mauro Parolini	Mauro Parolini 	179225584042	Facebook	u	unknown	3	1	56	10	1	0
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	u	unknown	4	1	56	20	0	0
Rasmus Nordqvist	Rasmus Nordqvist	323452711195305	Facebook	u	unknown	1	1	56	11	0	0
Onda - Recco	Onda - Recco	538021029594910	Facebook	u	unknown	1	1	55	0	5	0
VoteEuropa Deutschland	Verena Katharina Riedmiller	628787484249066	Facebook	u	unknown	1	1	55	11	1	0
Kamila Gasiuk-Pihowicz	Kamila Gasiuk-PIhowicz KKW Koalicja Europejska PO PSL SLD .N Zieloni	150412465290475	Facebook	u	unknown	2	1	55	9	0	0
Alessandra Guatteri	Matteo Olivieri	452246258212300	Facebook	u	unknown	5	1	55	11	1	0
Friddens- a Solidaritéitsplattform	Gary Diderich	110747949801520	Facebook	u	unknown	1	1	55	11	1	0
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	u	unknown	3	1	55	11	0	0
Grüne.Stadt.Erfurt	Marcus Neumann 	1443838832527925	Facebook	u	unknown	2	1	55	11	1	0
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	u	unknown	3	1	55	23	1	0
Arbeitnehmer und Rentner Union ARU	Peter Otto Arthur Rippler 	408239062653173	Facebook	u	unknown	3	1	55	20	0	0
Dr. Szoboszlay György Csaba, közszereplő, LMP	Szoboszlay György Csaba	202727753244884	Facebook	u	unknown	1	1	55	11	0	0
Andrew Milton - Lib Dems in Kenilworth	Andrew William Milton	230199117574707	Facebook	u	unknown	1	1	55	0	6	0
Lega nel Mondo UK Eire	Anthony John L Scatena	843190192698192	Facebook	u	unknown	1	1	55	27	0	0
Cllr Karen Lucioni	Karen Lucioni	667909793390787	Facebook	u	unknown	1	1	55	11	1	0
Sissel van Run-Kvist	Kvist Sissel	176580099127279	Facebook	u	unknown	4	1	54	0	0	0
Socialdemokraterna i Malmö	Socialdemokraterna i Malmö	133148933394485	Facebook	u	unknown	2	1	54	7	0	0
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	u	unknown	7	1	54	16	1	0
Irja Sokka Poliitikko	Irja Sokka Poliitikko	689010728162410	Facebook	u	unknown	3	1	54	8	2	0
Stefano Ciccone con La Sinistra al Parlamento Europeo	Stefano Ciccone	2125577980861018	Facebook	u	unknown	4	1	53	14	0	0
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	u	unknown	2	1	52	9	1	0
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	u	unknown	4	1	52	22	0	0
Moderaterna i Region Västmanland	Moderaterna Västmanland	161086337290646	Facebook	u	unknown	1	1	52	10	0	0
SMER - SD Bytča	SMER - SD	820946898273815	Facebook	u	unknown	4	1	52	7	2	0
Guanyem Badalona en Comú	Esquerra Republicana de Catalunya	445003612308437	Facebook	u	unknown	1	1	52	26	0	0
Stop Korki na Bałuckiego		204126866871498	Facebook	u	unknown	1	1	52	0	1	0
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	u	unknown	2	1	51	10	0	0
PD Castelfranco Emilia	Partito Democratico Castelfranco Emilia	504963402964897	Facebook	u	unknown	5	1	51	6	2	0
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	u	unknown	1	1	51	10	0	0
Keinen Millimeter	Michael Dorner	356665748284436	Facebook	u	unknown	3	1	51	0	5	0
Miriam Lexmann	KDH 	594790970995799	Facebook	u	unknown	1	1	51	25	0	0
Cllr.June Murphy Social Democrat candidate	Social Democrats	196651674600841	Facebook	u	unknown	1	1	51	25	0	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	u	unknown	1	1	50	25	0	0
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	u	unknown	1	1	50	10	1	0
Rosa_Molenaar		372789573197562	Facebook	u	unknown	1	1	50	25	0	0
Teresa Mallada De Castro	Partido Popular de Asturias	2175837676009250	Facebook	u	unknown	1	1	50	25	0	0
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	u	unknown	5	1	49	21	0	0
Søren Valgreen Knudsen - Folketingskandidat	Knudsen Soren Valgreen	1727075740642843	Facebook	u	unknown	1	1	49	10	0	0
Δρ. Γρηγόρης Λέων, Ιατροδικαστής	Grigorios Leon	185241851651860	Facebook	u	unknown	1	1	49	9	0	0
Erik Miltiadis Edman	Edman Erik Miltiadis	918665584992305	Facebook	u	unknown	1	1	49	9	0	0
Monika Falej	KW Wiosna Roberta Biedronia	380133332829228	Facebook	u	unknown	3	1	49	17	0	0
Nomada Stowarzyszenie		114318528622863	Facebook	u	unknown	1	1	48	9	0	0
Pina Picierno	SocialCom	212896992084952	Facebook	u	unknown	7	1	48	9	1	0
Politico Lab	Politico Lab	1092676900776165	Facebook	u	unknown	1	1	48	24	0	0
USR Bistrița-Năsăud	Stan Calin	1097122383697273	Facebook	u	unknown	2	1	48	8	0	0
Larry Sanders Green Party Spokesperson for Health and Social Care	Oxfordshire Green Party	357293541126414	Facebook	u	unknown	1	1	48	9	1	0
Die Grünen	Die Grünen	21759893033	Facebook	u	unknown	2	1	48	9	0	0
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	u	unknown	2	1	48	9	0	0
Hans Maes	Maes Hans Bert	1181238155301995	Facebook	u	unknown	1	1	48	24	0	0
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	u	unknown	3	1	47	7	3	0
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	u	unknown	3	1	47	15	0	0
Die Innsbrucker Grünen	Die Innsbrucker Grünen	185943534768550	Facebook	u	unknown	2	1	47	6	1	0
Jonathan de Patoul - DéFI	Jonathan Daniël S de Patoul	2069381119775596	Facebook	u	unknown	4	1	47	0	4	0
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	u	unknown	2	1	47	7	1	0
Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	u	unknown	2	1	47	19	0	0
VoteEuropa Nederland	Lacsamana Marlon Toledo	373618906826123	Facebook	u	unknown	1	1	47	23	0	0
Kristdemokraterna i Örebro län	Cesar Eje Alexander	430535663641398	Facebook	u	unknown	2	1	47	0	0	0
Michal Považan - kandidát do Európskeho parlamentu za KDH	Považan Michal	1183320988494283	Facebook	u	unknown	2	1	47	9	0	0
Luca Di Egidio	Luca Di Egidio	993724994029066	Facebook	u	unknown	2	1	47	14	0	0
Enio Cucurachi	Cucurachi Enio Antonio	2196293330408303	Facebook	u	unknown	1	1	47	9	0	0
Bart Smans, 17e plaats N-VA Vlaams Parlement	N-VA	800585406798122	Facebook	u	unknown	1	1	47	23	0	0
