advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	w002	Week 2	2	1	59998	11999	118	0
Brighton & Hove Green Party	Brighton & Hove Green Party	119707684734736	Facebook	w002	Week 2	2	1	59998	15000	229	0
MGI Construction Corp.		433773813685550	Facebook	w002	Week 2	2	1	59998	15000	131	0
Rishi Sunak	Rishi Sunak MP	1540198936249794	Facebook	w002	Week 2	2	1	59721	11944	342	51
Plan International Österreich		115130990779	Facebook	w002	Week 2	2	1	58943	29472	294	113
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	w002	Week 2	1	1	58332	29166	135	67
Sensilab.si		384202598293956	Facebook	w002	Week 2	4	1	56996	11000	396	0
Fabrizio Marrazzo		174478206566341	Facebook	w002	Week 2	2	1	56665	13333	165	0
PooPick		929784923871028	Facebook	w002	Week 2	3	1	55997	11000	297	0
Deep Blue Straws	Deep Blue Straws 	267647110556508	Facebook	w002	Week 2	2	1	54997	11000	229	0
misterb&b		206250622847748	Facebook	w002	Week 2	5	1	53995	10000	796	89
Michelle Donelan MP	Michelle Donelan MP	273467342787874	Facebook	w002	Week 2	2	1	52498	11250	143	0
Socios Cruz Roja		306840072990831	Facebook	w002	Week 2	16	1	52041	13423	516	96
KATHARINE HAMNETT		322018314523210	Facebook	w002	Week 2	1	1	51851	25925	299	150
Europees Parlement Nederland		270788920480	Facebook	w002	Week 2	1	1	49999	10000	499	100
SF	SF	74796954245	Facebook	w002	Week 2	1	1	49999	10000	133	66
James Palmer	James Palmer	1130573317069850	Facebook	w002	Week 2	1	1	49999	10000	114	0
Skegness Conservative Branch	the Conservative Party (Skegness Branch)	671263212917664	Facebook	w002	Week 2	1	1	49999	10000	577	115
Westmorland and Lonsdale Liberal Democrats	P Trollope [Election Agent] on behalf of the Liberal Democrats	725151761019350	Facebook	w002	Week 2	1	1	49999	10000	114	0
Chris Green	Chris Green MP	249684318543741	Facebook	w002	Week 2	1	1	49999	10000	577	115
Reform Judaism in Israel		118714234854754	Facebook	w002	Week 2	1	1	49999	10000	124	24
Tomas Tomilinas - naujienos		530620843630609	Facebook	w002	Week 2	1	1	49999	10000	99	0
Skanska Sverige		369337099772743	Facebook	w002	Week 2	1	1	49999	10000	46	9
C&A Foundation		1271896626240982	Facebook	w002	Week 2	1	1	49999	25000	249	50
The Fetzer Institute		115153903038	Facebook	w002	Week 2	1	1	49999	10000	444	89
Sinistra Civica per Zingaretti		160144464607205	Facebook	w002	Week 2	2	1	49999	10000	99	0
KWB		134452439906870	Facebook	w002	Week 2	1	1	49999	10000	99	0
garagErasmus Foundation		126673650730964	Facebook	w002	Week 2	1	1	49999	10000	99	0
Prof Scott Arthur - Standing up for Labour	Scott Arthur	599789616890099	Facebook	w002	Week 2	1	1	49999	10000	577	115
iBanFirst		1471493632877403	Facebook	w002	Week 2	1	1	49999	10000	499	100
Oh Polly		314157552054091	Facebook	w002	Week 2	1	1	49999	10000	114	0
Blooming Manipur		355692507809116	Facebook	w002	Week 2	1	1	49999	10000	88	0
No Fluff Jobs		1491797697754823	Facebook	w002	Week 2	1	1	49998	9999	116	23
Cllr. Gareth Eales - For Northampton South	Northampton South Labour Party	625007417657121	Facebook	w002	Week 2	2	1	48748	9750	619	101
EIT InnoEnergy		344038838945608	Facebook	w002	Week 2	4	1	48157	19153	69	11
Folkebevægelsen Mod EU Randers		1238929659473816	Facebook	w002	Week 2	2	1	47998	12000	160	64
Josef Caruana		166617437361908	Facebook	w002	Week 2	2	1	46864	16614	165	24
UNO-Flüchtlingshilfe		236934790401	Facebook	w002	Week 2	1	1	46052	18421	460	92
The Week UK	The Week	177855115588808	Facebook	w002	Week 2	16	1	45984	13000	1832	0
Sam Barakat	Sam Barakat	771972706184213	Facebook	w002	Week 2	4	1	45830	9166	362	0
Andrew Western	The Labour Party	319905135091382	Facebook	w002	Week 2	4	1	44252	10999	167	0
Wera Hobhouse MP	Wera Hobhouse MP	420598411423796	Facebook	w002	Week 2	5	1	42913	10416	400	0
Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	w002	Week 2	8	1	42659	14333	840	0
Caspar the Hat	Emily Doherty	261773154498428	Facebook	w002	Week 2	1	1	41665	8333	95	0
Hull Liberal Democrats	Hull and Hessle Lib Dems	66719316177	Facebook	w002	Week 2	2	1	41427	8285	280	46
Stefano Maullu		150618724962388	Facebook	w002	Week 2	2	1	40499	16500	164	28
Covestro		150793518281117	Facebook	w002	Week 2	1	1	40229	16091	80	40
Now Brexit	donors to NowBrexit	292444058229546	Facebook	w002	Week 2	2	1	38498	7500	200	0
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	w002	Week 2	1	1	37499	7500	85	0
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w002	Week 2	5	1	37026	18515	366	0
Alex Rowley MSP	Alex Rowley MSP	1463126643980071	Facebook	w002	Week 2	9	1	36493	10300	721	0
Play by Play		104897406944750	Facebook	w002	Week 2	1	1	36363	18181	32	0
Consommez Malin		2045469565728527	Facebook	w002	Week 2	8	1	35992	7000	792	0
Animal Equality UK		2047806148766050	Facebook	w002	Week 2	2	1	35592	17796	274	137
National Theatre		9212864972	Facebook	w002	Week 2	2	1	34246	13623	287	130
Alex Salmond	Slainte Media	136191876445102	Facebook	w002	Week 2	1	1	33333	16666	192	38
Frank Psaila		458318884361628	Facebook	w002	Week 2	2	1	33331	9666	129	0
The Commentator		165460240178275	Facebook	w002	Week 2	7	1	33160	9433	566	0
Entega		198244400189055	Facebook	w002	Week 2	2	1	32998	6600	118	0
Labour East	The Labour Party	407402162736656	Facebook	w002	Week 2	2	1	32677	6964	377	72
LT konsult fastighetsservice		186325834774557	Facebook	w002	Week 2	1	1	31817	6363	294	58
Make-up Studio Martinique		1629772583807735	Facebook	w002	Week 2	1	1	31817	6363	317	63
Federal National Council		482319135152346	Facebook	w002	Week 2	1	1	31249	6250	277	55
Southampton Conservatives	Steven Galton, on behalf of Southampton Conservatives care of STCA, PO Box 1802, Southampton, SO15 9GR	203213259734305	Facebook	w002	Week 2	1	1	31249	6250	71	0
Bonjour maurice		1733601216855697	Facebook	w002	Week 2	6	1	30994	9000	594	0
Tower Hamlets Council	Tower Hamlets Council	848352765192315	Facebook	w002	Week 2	2	1	30768	6153	70	0
Tomáš Zdechovský		275042429350706	Facebook	w002	Week 2	3	1	30530	13484	118	40
USR Sector 3	USR Sector 3	1658924257659048	Facebook	w002	Week 2	1	1	29999	6000	62	12
Nyugdíjmegoldás 2020		1258419857503263	Facebook	w002	Week 2	3	1	29998	8625	154	0
Ipswich Labour	The Labour Party. Promoted by John Cook on behalf of Ipswich Labour Party	342002108699	Facebook	w002	Week 2	4	1	29120	6077	142	0
Ivan ŠTEFANEC		324560137683033	Facebook	w002	Week 2	1	1	27777	11111	55	27
Collective Encounters	Collective Encounters	1575664069358718	Facebook	w002	Week 2	2	1	27665	6333	87	0
Cafés Baqué		334754253232371	Facebook	w002	Week 2	1	1	27450	13725	137	68
Venstre, Danmarks Liberale Parti		21465928829	Facebook	w002	Week 2	22	1	27218	6219	184	38
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	w002	Week 2	1	1	26922	5384	53	0
Our West Lancashire	Our West Lancashire	1517535045204083	Facebook	w002	Week 2	7	1	26493	5000	744	0
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	w002	Week 2	1	1	24999	5000	49	0
Labour Future	Labour Future	112846662487263	Facebook	w002	Week 2	1	1	24999	5000	57	0
John Campion 4 West Mercia Police & Crime Commissioner	John-Paul Campion	1686539691626152	Facebook	w002	Week 2	1	1	24999	4999	57	0
EBÖRD		506529806463047	Facebook	w002	Week 2	1	1	24999	4999	49	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	w002	Week 2	3	1	24997	12500	286	0
Pasticceria Gastronomia Giuliano		827804860610172	Facebook	w002	Week 2	2	1	22821	11290	136	22
Robert Micallef		1080763715431573	Facebook	w002	Week 2	1	1	22726	4545	40	0
CAF Mab Copagri		623562751374487	Facebook	w002	Week 2	2	1	22646	11323	123	20
Veganuary		170911309781648	Facebook	w002	Week 2	2	1	22580	4516	51	0
ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	w002	Week 2	1	1	22580	11290	112	22
Alberto Cirio		1391061901114543	Facebook	w002	Week 2	1	1	22221	4444	44	0
Paul Maynard MP	The Conservative Party	307082879098	Facebook	w002	Week 2	4	1	21998	4400	129	0
Lee Cartwright - VAPP	Lee Cartwright - VAPP	722202721494206	Facebook	w002	Week 2	5	1	21995	7000	572	0
Modius Health		1350510308330159	Facebook	w002	Week 2	9	1	21991	6000	1493	115
Plasticfreegreece		127140361355187	Facebook	w002	Week 2	1	1	21874	10937	25	0
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	w002	Week 2	3	1	21428	4285	286	57
Página Miguel Viegas		194651341130667	Facebook	w002	Week 2	2	1	21025	8205	81	13
Jeroen Lenaers		316960281776479	Facebook	w002	Week 2	5	1	20708	7641	128	40
Soviet Visuals		1160495674016675	Facebook	w002	Week 2	3	1	20680	5090	61	0
Landrat Stefan Löwl		1526677994268367	Facebook	w002	Week 2	1	1	19999	4000	39	0
Biteback Publishing		162886884671	Facebook	w002	Week 2	1	1	19999	4000	230	46
Paul Farmer - Labour for Camborne, Redruth and Hayle	The Labour Party	433477530328893	Facebook	w002	Week 2	1	1	19999	4000	45	0
Hans Maes		1181238155301995	Facebook	w002	Week 2	2	1	19998	9999	198	0
NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	w002	Week 2	2	1	19998	10000	229	0
Scottish Family Party	Scottish Family Party	1313354295370593	Facebook	w002	Week 2	3	1	19345	3869	164	15
Fran Boait for Gloucester	The Labour Party	253410848522865	Facebook	w002	Week 2	1	1	18749	3750	42	0
Stephen Lloyd MP	Stephen Lloyd MP	1632026600406302	Facebook	w002	Week 2	4	1	18496	6500	400	0
UNISON West Midlands	UNISON West Midlands	407910832697499	Facebook	w002	Week 2	8	1	18281	4785	531	0
The Week Junior		799576543492660	Facebook	w002	Week 2	14	1	18176	8191	98	13
Ben Everitt	Ben Everitt	733426460382084	Facebook	w002	Week 2	7	1	18077	3000	696	0
Your Liberal Britain	Your Liberal Britain	1501847943457407	Facebook	w002	Week 2	6	1	17454	3291	491	0
Yoko Alender		709212302463805	Facebook	w002	Week 2	7	1	16958	4539	376	0
Tony Blair Institute for Global Change	Tony Blair Institute for Global Change	131712588824	Facebook	w002	Week 2	1	1	16666	3333	38	0
Northenden World	Northenden World Admin	1692130001038191	Facebook	w002	Week 2	6	1	16661	2933	565	0
Durham Labour Left	Durham Labour Left	243574269369585	Facebook	w002	Week 2	6	1	16495	3000	515	0
Martyn Day MP	Martyn Day	288109744732656	Facebook	w002	Week 2	3	1	16426	6714	245	0
Labour Leave	Labour Leave	1291676554181443	Facebook	w002	Week 2	4	1	16248	6250	128	0
Nomada Stowarzyszenie		114318528622863	Facebook	w002	Week 2	3	1	15789	6315	3	0
Den Blå Planet		167018996755220	Facebook	w002	Week 2	1	1	15555	7777	52	10
Octopus Montage	Octopus Montage	1602128833418754	Facebook	w002	Week 2	2	1	15415	3083	95	0
Cllr Marius Gilmore	Maidenhead Conservative Association	507101363128352	Facebook	w002	Week 2	8	1	15015	2404	619	0
Bolesław Piecha - poseł do Parlamentu Europejskiego	Agencja reklamowa NXT	704363502985858	Facebook	w002	Week 2	2	1	14482	3620	33	5
Simon Clarke MP	Simon Clarke	228249960960213	Facebook	w002	Week 2	4	1	14330	3666	381	0
Keyron Italia		1473993739561073	Facebook	w002	Week 2	1	1	14285	7142	14	0
Brusol		522389238191177	Facebook	w002	Week 2	1	1	13461	2692	134	26
FT Transact		643057169228509	Facebook	w002	Week 2	1	1	13461	6730	77	15
Sally Keeble for Northampton North	Sally Keeble	300663396663749	Facebook	w002	Week 2	3	1	13179	2636	302	0
Boutique Pride		299458774182573	Facebook	w002	Week 2	2	1	13157	5789	52	10
SF Amager KBH		262391220488874	Facebook	w002	Week 2	9	1	12991	1000	226	26
Withington Ward Liberal Democrats	Manchester Withington Liberal Democrats	223624624659868	Facebook	w002	Week 2	5	1	12585	5372	240	0
Bolton Clowncil	Admins of Bolton Clowncil who have no political membership to any party	1520858828219756	Facebook	w002	Week 2	1	1	12499	2499	28	0
Joe Sammut		433245190070343	Facebook	w002	Week 2	2	1	12498	5500	148	0
Niels Fuglsang		264009771074617	Facebook	w002	Week 2	3	1	12497	2500	33	0
Chris Webb	Chris Webb for Blackpool North & Cleveleys Campaign	367006363463686	Facebook	w002	Week 2	4	1	12467	2494	285	0
UKIP South Cumbria	Doug Walters	843883778981850	Facebook	w002	Week 2	3	1	12373	6187	141	0
Cllr Darius G Laws	Darius G Laws and the Colchester Conservatives 	1398773803735336	Facebook	w002	Week 2	4	1	12273	5105	327	0
Cllr Stuart Carroll	Stuart Carroll. Promoted by Philip Dumville on behalf of Maidenhead Conservative Association, 3 Castle End Road, Ruscombe, Berkshire, RG10 9QX	946592818851998	Facebook	w002	Week 2	4	1	12194	2439	279	0
Røde Kors		65929129383	Facebook	w002	Week 2	5	1	12173	3347	61	18
Andy Canning	Andy Canning	317345855362892	Facebook	w002	Week 2	5	1	12163	2333	324	0
José Cordeiro		338911733596280	Facebook	w002	Week 2	4	1	11849	3761	203	0
BDI - Bundesverband der Deutschen Industrie	BDI - Bundesverband der Deutschen Industrie	186206440652	Facebook	w002	Week 2	1	1	11666	2333	23	0
KYOCERA Document Solutions Deutschland		122555167800300	Facebook	w002	Week 2	2	1	11666	4666	77	15
Survation	Survation Ltd	132208120135699	Facebook	w002	Week 2	4	1	11637	2654	133	0
Janne Kaisanlahti		309381625805373	Facebook	w002	Week 2	1	1	11290	2258	112	22
SE Energi & Klima		169900309711559	Facebook	w002	Week 2	1	1	11290	2258	151	30
Campus protestant		2019076568379648	Facebook	w002	Week 2	1	1	11290	2258	112	22
Andrea Bradley 4 Pheasey	Andrea Bradley 	1102405259832256	Facebook	w002	Week 2	6	1	11053	2011	344	0
AlgoNatural		1388571101463957	Facebook	w002	Week 2	3	1	10997	2000	297	0
My Beckenham Lib Dem team	Bromley Liberal Democrats	1288917837868672	Facebook	w002	Week 2	3	1	10997	2000	343	0
Filippo Mora		228101584508292	Facebook	w002	Week 2	3	1	10997	1999	297	0
Droit au logement pour tous		371289150023085	Facebook	w002	Week 2	1	1	10937	2187	21	0
RBC Wealth Management		901776976544599	Facebook	w002	Week 2	1	1	10937	2187	72	14
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	w002	Week 2	1	1	9999	5000	66	13
Stichting De Noordzee		128160633899802	Facebook	w002	Week 2	1	1	9999	5000	99	0
Derby News	Russell Pollard	584574371631157	Facebook	w002	Week 2	1	1	9999	5000	114	0
Θόδωρος Μεχλιζόγλου - Υποψήφιος Ευρωβουλευτής		2003326776616516	Facebook	w002	Week 2	1	1	9999	5000	99	0
Ben Bradley MP	The Conservative Party	1361286460616795	Facebook	w002	Week 2	1	1	9999	5000	114	0
Gianni Carofano for Mayor of Bedford	Gianni Carofano	130630670997572	Facebook	w002	Week 2	2	1	9999	5000	114	0
Comme j'aime		146933438675224	Facebook	w002	Week 2	1	1	9999	5000	99	0
Marco Antonio Orsini		395865050792874	Facebook	w002	Week 2	1	1	9999	2000	17	0
My Romania Community	My Romania Community	1003402666343078	Facebook	w002	Week 2	2	1	9998	3500	171	0
Councillor Paul Wharton	Paul Wharton	963247870430097	Facebook	w002	Week 2	2	1	9998	2000	229	0
Mark Jenkinson	Mark Jenkinson	711227022228907	Facebook	w002	Week 2	2	1	9998	2000	229	0
Councillor Steven Galton	Steven Galton on behalf of STCA (Southampton Test Conservative Association), PO Box 1802, Southampton, SO15 9GR	723999327619861	Facebook	w002	Week 2	2	1	9998	2000	229	0
Nemax Miljöhantering AB		147439475318680	Facebook	w002	Week 2	2	1	9998	2000	55	9
Democracia para todos		141310866605696	Facebook	w002	Week 2	3	1	9993	2676	48	0
Mamen Sánchez		876437225721525	Facebook	w002	Week 2	5	1	9916	3908	75	11
Séamas De Faoite	Séamas de Faoite	669323733273130	Facebook	w002	Week 2	6	1	9783	1790	300	0
The Moderate Brexit Voter	The Moderate Brexit Voter	263620604000948	Facebook	w002	Week 2	3	1	9747	1750	315	0
Britain United		354538178419560	Facebook	w002	Week 2	1	1	9722	1944	48	24
Pictografico Web Agency		185073754964789	Facebook	w002	Week 2	12	1	9668	3754	83	5
Cllr Ed Wilson	Cllr Ed Wlson	1754648718174312	Facebook	w002	Week 2	3	1	9664	1833	267	0
Cllr Leslie Gamester Thurrock Independents	Les Gamester	1782881668658092	Facebook	w002	Week 2	4	1	9573	1915	219	0
Emanuele Andreani		412268282569972	Facebook	w002	Week 2	4	1	9496	1500	346	0
Robert Mann		1785283061493747	Facebook	w002	Week 2	2	1	9426	4285	151	0
Elstow, Stewartby and Kempston Hardwick Liberal Democrats	Bedford Liberal Democrats	182020622439174	Facebook	w002	Week 2	3	1	9330	1666	305	0
By Rose Maria		1512223189099633	Facebook	w002	Week 2	2	1	9283	1857	70	11
Cristina Iurisniti Deputat USR BN		745975698891864	Facebook	w002	Week 2	1	1	9090	1818	3	0
Worthing West Constituency Labour Party	Dr Rachel Keys	278599218981694	Facebook	w002	Week 2	2	1	9067	4534	103	0
Siân Berry	Sian Berry, on behalf of Sian Berry's campaign to be re-elected as Green Party candidate for Assembly Member and Mayor of London	5938132369	Facebook	w002	Week 2	3	1	9042	1808	207	0
Andor Admiraal		339803596625568	Facebook	w002	Week 2	5	1	8995	1000	495	0
Mike Hookem MEP	Mike Hookem MEP	628368003989904	Facebook	w002	Week 2	3	1	8907	3454	193	0
Dan Liddicott Libertarian Party	Libertarian Party	733845360134966	Facebook	w002	Week 2	2	1	8748	1749	200	0
Old Bexley & Sidcup Labour	Old Bexley & Sidcup Constituency Labour Party	2254196054812915	Facebook	w002	Week 2	2	1	8748	1750	200	0
Royston Smith MP	The Conservative Party	272988209443	Facebook	w002	Week 2	2	1	8635	2818	156	0
ICA Kvantum Hörby		1391488614504036	Facebook	w002	Week 2	1	1	8570	4285	39	7
Peter Seier Christensen	Peter Seier Christensen	1104790642968068	Facebook	w002	Week 2	2	1	8563	1712	22	11
BBC Industries		1327564743933888	Facebook	w002	Week 2	1	1	8536	1707	16	0
Farnley and Wortley Labour	Matt Gibson	114161232550405	Facebook	w002	Week 2	2	1	8332	1666	122	0
Convergenza Socialista		171587339621711	Facebook	w002	Week 2	1	1	8332	4166	82	0
ACT—Animal Care Trust		444152312390837	Facebook	w002	Week 2	2	1	8248	3750	171	0
Simpleaument		2135475463337807	Facebook	w002	Week 2	2	1	7894	3157	31	5
SPD Willich		153280254743848	Facebook	w002	Week 2	3	1	7872	1375	235	0
Hucknall Labour Party	Hucknall Branch Labour Party	1537300629874180	Facebook	w002	Week 2	2	1	7748	1550	177	0
James Kelly MSP	James Kelly	333360370190771	Facebook	w002	Week 2	3	1	7664	1333	267	0
HAMBURG ENERGIE		328102567311712	Facebook	w002	Week 2	1	1	7608	1521	75	15
