advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Juraj Seman kandidát do Evropského parlamentu	Seman Juraj	447733512640347	Facebook	0_50	0 - 50	10	1	159353	43746	768	188
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	0_50	0 - 50	26	1	157956	36520	474	30
Claudio Fochi consigliere M5S	Claudio Fochi	509365529239515	Facebook	0_50	0 - 50	7	1	157501	30903	690	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	0_50	0 - 50	18	1	157490	35887	1776	0
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	0_50	0 - 50	24	1	157484	33894	2368	0
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	0_50	0 - 50	29	1	157479	40872	2862	0
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	0_50	0 - 50	10	1	156335	8228	411	0
Saku Petteri Räty		AR196651502918434816	Google	0_50	0 - 50	19	1	156335	0	781	0
European People’s Party		AR308399267695820800	Google	0_50	0 - 50	19	1	156335	0	781	0
Green Party of Ireland / Comhaontas Glas		AR236111600849780736	Google	0_50	0 - 50	19	1	156335	0	781	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	0_50	0 - 50	4	1	155510	60810	394	0
Zambelli_Stefania Lega	Stefania Zambelli 	2188617797870832	Facebook	0_50	0 - 50	5	1	155509	30903	493	0
Pieter De Crem	CD&V	795215224016947	Facebook	0_50	0 - 50	5	1	155509	30903	493	0
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	0_50	0 - 50	5	1	155509	30903	493	0
To Potami	To Potami	240638659452549	Facebook	0_50	0 - 50	5	1	155509	30903	493	0
Els Van Hoof-pagina	Van Hoof Els Walter H	315278555648437	Facebook	0_50	0 - 50	10	1	155504	42866	986	0
Izquierda Xunida Riosa	Izquierda Xunida Riosa	1433628330234775	Facebook	0_50	0 - 50	144	1	155370	2990	14211	0
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	0_50	0 - 50	96	1	155143	17496	1640	100
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	0_50	0 - 50	6	1	154845	33130	495	0
Francesca Ghirra	Francesca Ghirra	147045459010122	Facebook	0_50	0 - 50	3	1	154514	60810	296	0
BARBARA MATERA	Barbara Matera	78020429052	Facebook	0_50	0 - 50	3	1	154514	60810	296	0
Eesti Konservatiivne Rahvaerakond	Eesti Konservatiivne Rahvaerakond	671308106236480	Facebook	0_50	0 - 50	4	1	154513	30903	394	0
Christian di Feo - Candidato M5S Europa	Christian Di Feo	496884204178162	Facebook	0_50	0 - 50	4	1	154513	30903	394	0
zeroCO2	zeroCO2	360133591158746	Facebook	0_50	0 - 50	4	1	154513	30903	394	0
Antonio Brunetto	Antonio Brunetto	1906734892742698	Facebook	0_50	0 - 50	4	1	154513	30903	394	0
Valeria Di Nino - Candidata M5S Elezioni Europee - Sud	Valeria Di Nino	346634905977977	Facebook	0_50	0 - 50	4	1	154513	30903	394	0
Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	0_50	0 - 50	4	1	154513	30903	394	0
Federación Socialista Asturiana FSA-PSOE	Federación Socialista Asturiana FSA-PSOE	48426568814	Facebook	0_50	0 - 50	4	1	154513	30903	394	0
PSIB	PSIB-PSOE	182797475074265	Facebook	0_50	0 - 50	4	1	154513	30903	394	0
Federico Clapis	Federico Clapis	306289286207471	Facebook	0_50	0 - 50	4	1	154513	30903	394	0
EAJ PNV Bilbao	EAJ-PNV	901614836545126	Facebook	0_50	0 - 50	9	1	154508	42866	888	0
Danuta Hübner	KKW Koalicja Europejska PO SLD PSL .N Zieloni	458440260940195	Facebook	0_50	0 - 50	50	1	153950	26000	1151	0
FOA	FOA	132344416862423	Facebook	0_50	0 - 50	21	1	153697	36491	573	80
Gianluca Festa	Gianluca Festa	1414627525508278	Facebook	0_50	0 - 50	12	1	153508	41869	1184	0
Liberalerna Region Uppsala	Emerse	760092737373457	Facebook	0_50	0 - 50	7	1	153270	30455	401	154
Matias Eduardo DIAZ Crescitelli	Matias Eduardo Diaz Crescitelli	166286387478761	Facebook	0_50	0 - 50	11	1	152512	41869	1085	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	0_50	0 - 50	35	1	152488	45856	3454	0
Socialdemokraterna i Uppsala	Socialdemokraterna i Uppsala	174949672555149	Facebook	0_50	0 - 50	47	1	152440	34134	1852	590
Liberalerna Värmland	Liberalerna Värmland	201659616523774	Facebook	0_50	0 - 50	5	1	152272	33455	309	136
Κουρουμπλής Παναγιώτης/Kouroumplis Panagiotis	Panagiotis Kouroumplis	248244001876102	Facebook	0_50	0 - 50	5	1	151521	29906	493	0
Partido Popular de La Rioja	David Alejandro Macias	193386147348471	Facebook	0_50	0 - 50	5	1	151521	29906	493	0
Volt België	Volt België	1620310611353628	Facebook	0_50	0 - 50	5	1	151521	29906	493	0
SMER - SD Košice II.	SMER - SD	322950438385690	Facebook	0_50	0 - 50	27	1	151499	39875	2664	0
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	0_50	0 - 50	23	1	150527	31278	188	12
Aristokratas	Aristokratas	490015198110181	Facebook	0_50	0 - 50	3	1	150527	59813	296	0
Marco Gheller - Autonomie per l'Europa	Alpe	414225506058917	Facebook	0_50	0 - 50	4	1	150526	29906	394	0
liberal.gr	liberal.gr	1645903788996329	Facebook	0_50	0 - 50	4	1	150526	29906	394	0
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	0_50	0 - 50	8	1	150522	44859	789	0
Conselho Nacional de Juventude - Portugal	Conselho Nacional de Juventude - Portugal	194732796798	Facebook	0_50	0 - 50	13	1	150517	56822	1282	0
Monika Beňová	 Švec František	253595649968	Facebook	0_50	0 - 50	39	1	150491	33894	3848	0
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	0_50	0 - 50	19	1	149939	56982	951	190
Инициатива "Правосъдие за всеки"	Инициатива "Правосъдие за всеки"	364788430386875	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
Πανιός Αθανάσιος του Αλεξάνδρου	Πανιος Αθανασιος	752299831811883	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
Campagne Tam Tam		227222077819248	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
Μαρία Θηβαίου	Pulse and Opinion SA 	336487967054762	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο		326882297995016	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
Natuur & Milieu	Natuur & Milieu	156571571036057	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	0_50	0 - 50	2	1	149531	59813	197	0
Sebastian Kurz	Volkspartei	105151752909840	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Saverio Romano	Francesco Romano Saverio 	694946377308093	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Change.org	Change.org e.V.	530905320274921	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Giorgio Magliocca Presidente della Provincia di Caserta	Giorgio Magliocca	1681022168583960	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Arūnas Dudėnas	Lietuvos socialdemokratų partija - LSDP	554826057990355	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Κώστας Αρμυράς	Κωνσταντίνος Αρμυράς	379921429271452	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
ΜέΡΑ25	ΜέΡΑ25	333635613794935	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Nicola Magi	Nicola Magi	329290881102446	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Equipo Gabilondo	PSOE	2510416598973466	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Peter Pellegrini	Peter Pellegrini	403027089864701	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Βασίλης Μάρκου υποψήφιος με τον Απ.Κατσιφάρα	Konstantinos Markou	470115806861343	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Lucrezia Vinci in Europa	Lucrezia Vinci	290636291884221	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Emiliano García-Page Sánchez	Emiliano García-Page Sánchez	131662690193032	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Antonio Ilardi Europee 2019	IPSEsrl	440292480068133	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Gouvernement	Gouvernement	392341217527576	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
UCIN  El EJIDO		294568174559240	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Carla Franchini	MIRTA QUAGLIAROLI, Mandatario elettorale del candidato  Carla Franchini	686106498236150	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Guanyem Badalona en Comú	Esquerra Republicana de Catalunya	445003612308437	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Δημήτρης Ρολόγης	Michail Petichakis	1208269932669707	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Goran Pauk	HDZ - Hrvatska demokratska zajednica	581489628528785	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Economy & Business Facts by SEV	SEV Hellenic Federation of Enterprises	1355715194448822	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Luigia Marino - detta Gigia		2074498309515123	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Catia Degli Esposti Sindaco	Catia Degli Esposti	438647399606160	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Department of Politics and Public Administration UL		190855980950496	Facebook	0_50	0 - 50	3	1	149530	29906	296	0
Luigi Genesio Icardi	Luigi Genesio Icardi	994935290896984	Facebook	0_50	0 - 50	7	1	149526	44859	690	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	0_50	0 - 50	10	1	149523	35887	986	0
Dr. Eleni Stavrou	Eleni Stavrou	822417261217421	Facebook	0_50	0 - 50	12	1	149521	40872	1184	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	0_50	0 - 50	17	1	149516	41869	1677	0
CDU Kreisverband Ahrweiler	CDU Kreisverband Ahrweiler	400923533270421	Facebook	0_50	0 - 50	23	1	149510	34891	2269	0
SPD-Fraktion im Sächsischen Landtag	SPD-Fraktion im Sächsischen Landtag	316067627870	Facebook	0_50	0 - 50	44	1	149489	31900	4342	0
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	0_50	0 - 50	12	1	148538	35201	823	342
Fondation Populaire		AR320938922932699136	Google	0_50	0 - 50	9	1	148106	8228	370	0
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	0_50	0 - 50	9	1	148106	8228	370	0
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	0_50	0 - 50	18	1	148106	0	740	0
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	0_50	0 - 50	30	1	147311	42698	524	40
888.hu	888.hu	748348838626461	Facebook	0_50	0 - 50	5	1	147250	29450	208	60
Agnieszka Ścigaj - Poseł na Sejm RP	Komitet Wyborczy Wyborców KUKIZ15	1476482495991048	Facebook	0_50	0 - 50	24	1	146844	39899	500	12
Corina Cretu	Corina Cretu	200813406761691	Facebook	0_50	0 - 50	26	1	146750	41355	523	0
Friedrich-Naumann-Stiftung für die Freiheit	Friedrich-Naumann-Stiftung für die Freiheit	140889782312	Facebook	0_50	0 - 50	9	1	146533	40872	888	0
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	0_50	0 - 50	10	1	146532	37881	986	0
Panos Reppas - Παναγιώτης Ρέππας	Panagiotis Reppas	381289095967251	Facebook	0_50	0 - 50	12	1	146530	31900	1184	0
PSOE Getafe	PSOE Getafe	466283470091128	Facebook	0_50	0 - 50	21	1	146521	31900	2072	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	0_50	0 - 50	42	1	146500	28909	4145	0
Fidesz	Fidesz	9844779306	Facebook	0_50	0 - 50	24	1	146286	45926	528	116
Elena Allué ZGZ	Partido Aragonés	1066267686904935	Facebook	0_50	0 - 50	10	1	145535	34891	986	0
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	0_50	0 - 50	10	1	145535	34891	986	0
EAJ PNV Gipuzkoa	EAJ-PNV	144273808967495	Facebook	0_50	0 - 50	8	1	144540	37881	789	0
Antonio Mazzeo	Antonio Mazzeo	518342558190046	Facebook	0_50	0 - 50	11	1	144537	28909	1085	0
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	0_50	0 - 50	11	1	144537	55825	1085	0
Fofi Gennimata	Κίνημα Αλλαγής	67561345728	Facebook	0_50	0 - 50	27	1	144521	34891	2664	0
Jacek Protas	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	130955346972893	Facebook	0_50	0 - 50	20	1	144314	34266	429	7
Manchester City		208411345454	Facebook	0_50	0 - 50	1	1	144045	72023	82	0
Patryk Fajdek	KW Wiosna Roberta Biedronia	396085477167186	Facebook	0_50	0 - 50	32	1	143968	38999	736	0
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	0_50	0 - 50	28	1	143842	46231	520	30
USR Galați	Uniunea Salvați România	174434106304018	Facebook	0_50	0 - 50	24	1	143541	43017	345	6
Ugo Tozzi	Ugo Tozzi	938644779543922	Facebook	0_50	0 - 50	12	1	143539	33894	1184	0
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	0_50	0 - 50	18	1	142305	35828	118	11
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	0_50	0 - 50	19	1	141044	36303	956	266
Cristina Bagnoli	Enrico Decca	2031217713649064	Facebook	0_50	0 - 50	8	1	140553	36884	789	0
Magyar Fórum - Maďarské fórum	Simon Zsolt	522186401540084	Facebook	0_50	0 - 50	9	1	140552	33894	888	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	0_50	0 - 50	9	1	140552	33894	888	0
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	0_50	0 - 50	10	1	140551	30903	986	0
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	0_50	0 - 50	26	1	140047	29738	453	35
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	0_50	0 - 50	17	1	139878	0	699	0
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	0_50	0 - 50	8	1	139564	32351	616	135
Partito Animalista Italiano		486228231540331	Facebook	0_50	0 - 50	7	1	139557	36884	690	0
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	0_50	0 - 50	7	1	139557	36884	690	0
Anna Erra	Partit Demòcrata	358953041585237	Facebook	0_50	0 - 50	8	1	139556	33894	789	0
Deutsche gegen Rassismus	BIG Partei Deutschland	2367349223545054	Facebook	0_50	0 - 50	10	1	139554	27912	986	0
SPD Kreis Düren	SPD Kreisverband Düren Jülich	351744732333754	Facebook	0_50	0 - 50	12	1	139552	32897	1184	0
Stefano Ciccone con La Sinistra al Parlamento Europeo	Stefano Ciccone	2125577980861018	Facebook	0_50	0 - 50	12	1	139552	48847	1184	0
Θανάσης Λιακόπουλος - Όλοι μαζί μπορούμε καλύτερα	oloi-mazi	394013391085857	Facebook	0_50	0 - 50	13	1	139551	45856	1282	0
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	0_50	0 - 50	42	1	138937	24721	936	7
Dott. Angelo Baldinelli	Angelo Baldinelli 	1174383546076988	Facebook	0_50	0 - 50	12	1	138555	29906	1184	0
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	0_50	0 - 50	23	1	137694	46520	394	32
Anna Zalewska	Paweł Kociński	171114382968728	Facebook	0_50	0 - 50	8	1	137616	37177	153	7
Malik Azmani	Malik Azmani	1734459723547461	Facebook	0_50	0 - 50	24	1	137546	39875	2368	0
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	0_50	0 - 50	29	1	137541	35887	2862	0
Lars Chr. Lilleholt	Lars Chr. Lilleholt	1408142216156387	Facebook	0_50	0 - 50	89	1	137158	12249	1290	30
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	0_50	0 - 50	27	1	136841	27373	589	153
Cs Teruel	Ciudadanos Aragón	1547534802182236	Facebook	0_50	0 - 50	9	1	136564	32897	888	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	0_50	0 - 50	10	1	136563	29906	986	0
Teresa Mallada De Castro	Partido Popular de Asturias	2175837676009250	Facebook	0_50	0 - 50	10	1	136563	29906	986	0
GoodJobs	GoodJobs	1004883576238809	Facebook	0_50	0 - 50	19	1	136554	29906	1875	0
Ayuda En Acción	Ayuda En Acción	245741112112300	Facebook	0_50	0 - 50	31	1	136542	21931	3059	0
Lengyel Máté	Lengyel Máté	284187002052790	Facebook	0_50	0 - 50	5	1	136498	27300	174	53
Zbigniew Kuźmiuk	Przemysław Balmowski 	286259248181285	Facebook	0_50	0 - 50	7	1	136327	33266	130	7
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	0_50	0 - 50	8	1	135568	32897	789	0
SP	SP	128393027527	Facebook	0_50	0 - 50	13	1	135563	28909	1282	0
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	0_50	0 - 50	29	1	135547	34891	2862	0
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	0_50	0 - 50	6	1	134573	35887	592	0
Europäische Kommission – Vertretung in Deutschland	Europäische Kommission – Vertretung in Deutschland	123332714357231	Facebook	0_50	0 - 50	6	1	134573	35887	592	0
Emiliano Occhi	Naytes srl	840175292995931	Facebook	0_50	0 - 50	6	1	134573	35887	592	0
Γιάννης Κωνσταντινίδης - Υποψήφιος Ευρωβουλευτής - Το Ποτάμι	Ioannis Konstantinidis	1621971371282707	Facebook	0_50	0 - 50	6	1	134573	35887	592	0
Cambiemos Orihuela	Cambiemos Orihuela - CLARO: Unidas Podemos	341229742754620	Facebook	0_50	0 - 50	6	1	134573	35887	592	0
Bond Beter Leefmilieu	Bond Beter Leefmilieu	143447890251	Facebook	0_50	0 - 50	6	1	134573	35887	592	0
Edoardo Fanucci	Edoardo Fanucci 	1435334113381119	Facebook	0_50	0 - 50	7	1	134572	32897	690	0
Geri Ballo	Gerarta Ballo	2261381937462680	Facebook	0_50	0 - 50	11	1	134568	31900	1085	0
Malta Independent	Malta Independent	480288348662981	Facebook	0_50	0 - 50	25	1	134554	32897	2467	0
Peter Casey	Casey Peter Joseph	1473814189502078	Facebook	0_50	0 - 50	29	1	134550	26915	2862	0
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	0_50	0 - 50	37	1	134129	35582	1117	389
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	0_50	0 - 50	12	1	133622	32716	130	5
Ecolo Ostbelgien	Ecolo Ostbelgien	321847415140	Facebook	0_50	0 - 50	20	1	133562	28909	1973	0
Centrodestra per cambiare con Pacetti sindaco	Manuel Gianfelici	292638348325601	Facebook	0_50	0 - 50	32	1	132554	27912	3158	0
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	0_50	0 - 50	87	1	132459	27368	7178	0
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	0_50	0 - 50	26	1	132394	43440	401	48
Junge Liberale JuLis Bayern	Junge Liberale Bayern e.V.	109135205793336	Facebook	0_50	0 - 50	10	1	131579	25919	986	0
Szabó Tímea	Párbeszéd Magyarországért	156847374371871	Facebook	0_50	0 - 50	4	1	131499	26300	159	50
PSOE Alcalá de Henares	PSOE de Alcalá de Henares	82976913463	Facebook	0_50	0 - 50	6	1	130586	34891	592	0
Arianna Verucci Candidata Europee 2019	Arianna Verucci	351797152405843	Facebook	0_50	0 - 50	8	1	130584	28909	789	0
Alessandra Guatteri	Matteo Olivieri	452246258212300	Facebook	0_50	0 - 50	16	1	130576	31900	1579	0
Ionel Bogdan	Rus Alexandra	1449284915381234	Facebook	0_50	0 - 50	13	1	130196	28840	133	5
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	0_50	0 - 50	36	1	129964	24000	200	15
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	0_50	0 - 50	22	1	129846	27899	454	12
Henrik Sundström - M	Sundström Claes Henrik	180745369170	Facebook	0_50	0 - 50	8	1	129814	31709	561	239
Luis Barcala	David Canovas Exposito	266999697008229	Facebook	0_50	0 - 50	5	1	129590	34891	493	0
Simon Bultot, 3ème à la Chambre, Liste PS	Simon Fabrice Bultot	2180842748675219	Facebook	0_50	0 - 50	5	1	129590	34891	493	0
Tom Bogman	Tom Bogman	329170017640552	Facebook	0_50	0 - 50	6	1	129589	31900	592	0
Vallì Cipriani in Europa	Lara Braga	318177105538166	Facebook	0_50	0 - 50	6	1	129589	31900	592	0
Ilaria Antelmi	Ilaria Antelmi 	2217881658525706	Facebook	0_50	0 - 50	7	1	129588	28909	690	0
Antonio Morales Méndez	Nueva Canarias	972435506102094	Facebook	0_50	0 - 50	7	1	129588	28909	690	0
Leila Kechoud - Candidata al Parlamento europeo - 26 maggio 2019	Leila Kechoud	2247400732195775	Facebook	0_50	0 - 50	10	1	128588	27912	986	0
Stanisław Tyszka - Kukiz'15	Komitet Wyborczy Wyborców KUKIZ15	930978763646427	Facebook	0_50	0 - 50	60	1	128484	22698	1184	48
Krzysztof Brejza	KKW Koalicja Europejska PO PSL SLD .N Zieloni	120766181437537	Facebook	0_50	0 - 50	8	1	126971	25721	153	7
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	0_50	0 - 50	12	1	126953	36239	490	90
Petras Auštrevičius	Lietuvos Respublikos liberalų sąjūdžio rinkimų sąskaita	1482024028702535	Facebook	0_50	0 - 50	7	1	126597	30903	690	0
Ιατράκης Ιωάννης	Stavros Karypidis	445923625979671	Facebook	0_50	0 - 50	8	1	126596	27912	789	0
Alejandro Langtry	Alejandro Langtry Cainzos	876647346005514	Facebook	0_50	0 - 50	12	1	126592	42866	1184	0
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	0_50	0 - 50	15	1	126589	33894	1480	0
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	0_50	0 - 50	22	1	126582	34891	2171	0
Krzysztof Sitarski Poseł na Sejm RP	Krzysztof Serafin Sitarski	897838423640166	Facebook	0_50	0 - 50	23	1	125977	33999	529	0
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	0_50	0 - 50	4	1	125775	53702	209	41
Μανώλης Γραφάκος - Manolis Grafakos	Manolis Grafakos	1788352434721617	Facebook	0_50	0 - 50	6	1	125601	30903	592	0
BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	1608463192727453	Facebook	0_50	0 - 50	8	1	125599	24922	789	0
Diego Sarno	Diego Sarno	44296617275	Facebook	0_50	0 - 50	12	1	125595	39875	1184	0
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	0_50	0 - 50	14	1	125593	33894	1381	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	0_50	0 - 50	5	1	124605	30903	493	0
Fine Gael Limerick City	Breen Colm Timothy	137766716313436	Facebook	0_50	0 - 50	5	1	124605	30903	493	0
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	0_50	0 - 50	5	1	124605	30903	493	0
Anthony Candiello - M5S Europa	Antonio Candiello	1416530675315172	Facebook	0_50	0 - 50	6	1	124604	27912	592	0
Cinzia Pettoni	 Cinzia Pettoni 	2357999221079856	Facebook	0_50	0 - 50	6	1	124604	27912	592	0
Lietuvos žaliųjų partija - #NEvalstiečiai	Lietuvos žaliųjų partija	300771660032648	Facebook	0_50	0 - 50	6	1	124604	27912	592	0
Karamea - The Movie	Karamea - The Movie	800360290085811	Facebook	0_50	0 - 50	6	1	124604	27912	592	0
Ældre Sagen	Ældre Sagen	126543540781090	Facebook	0_50	0 - 50	17	1	123953	23993	593	100
Cosimo Guccione per Firenze	Cosimo Guccione	1425237984394334	Facebook	0_50	0 - 50	18	1	123596	26915	1776	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	0_50	0 - 50	34	1	123580	22928	3355	0
Patryk Jaki	KW Prawo i Sprawiedliwość	199877710116314	Facebook	0_50	0 - 50	15	1	123519	36484	283	15
Miłosława - Miłka Stępień	Partia Zieloni	1045756882124385	Facebook	0_50	0 - 50	17	1	123427	22088	381	2
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	0_50	0 - 50	6	1	123422	8228	246	0
Konfederacja KORWiN Braun Liroy Narodowcy		AR316331969212317696	Google	0_50	0 - 50	6	1	123422	8228	246	0
Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	124991704202615	Facebook	0_50	0 - 50	7	1	123403	44527	277	65
Socialdemokraterna i Helsingborg	Socialdemokraterna Helsingborg	303070626373544	Facebook	0_50	0 - 50	12	1	123203	39134	746	276
Farkas Gergely	Farkas Gergely	428800467250448	Facebook	0_50	0 - 50	12	1	122739	33150	256	90
Eneko Goia	EAJ-PNV	1534682943444716	Facebook	0_50	0 - 50	15	1	122602	32897	1480	0
SMER - SD Martin	SMER - SD	1036507319873148	Facebook	0_50	0 - 50	29	1	122588	39875	2862	0
Σπύρος Ζαφείρης - Υποψήφιος Ευρωβουλευτής με τη "Δημοκρατική Ευθύνη"	Σπυριδων Ζαφειρης	729060717204068	Facebook	0_50	0 - 50	53	1	122564	22928	5230	0
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	0_50	0 - 50	5	1	122171	38808	465	93
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	0_50	0 - 50	9	1	121712	25928	742	0
