advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FPÖ-Wien		146097669338683	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
UBS		218020061613734	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
France Soleil		1928798227141536	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
S i världen- En rättvis värld är möjlig		229936971031161	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4630	926
OpnLttr		112818498877733	Facebook	500k_1m	500k - 1m	1	1	999999	500000	577	115
Revista QB		1908798559359662	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1125	225
FHE Group		1241383025915322	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Scholarships for International Students		143550215717842	Facebook	500k_1m	500k - 1m	1	1	999999	500000	315	63
MmosWorld		1262271977168621	Facebook	500k_1m	500k - 1m	1	1	999999	500000	682	136
Erdős Norbert		225260807491081	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	500k_1m	500k - 1m	2	1	602059	60205	30	0
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	500k_1m	500k - 1m	2	1	602059	60205	30	0
Slovenska demokratska stranka		AR170068335415787520	Google	500k_1m	500k - 1m	1	1	301029	30102	15	0
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	500k_1m	500k - 1m	1	1	301029	30102	15	0
Partido Popular Regional De Canarias		AR288284801977286656	Google	500k_1m	500k - 1m	1	1	301029	30102	15	0
Strana nezávislosti České republiky		AR465054111008555008	Google	500k_1m	500k - 1m	1	1	301029	30102	15	0
